"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Explotación de minas y canteras (117)",8,,7,,,1,,
"Industrias manufactureras (118)",536,3,121,356,34,22,,
"Suministro de electricidad, gas y agua (119)",3,2,1,,,,,
"Construcción (120)",31,11,18,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1069,92,,800,27,150,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",7,5,,1,,1,,
"Comercio al por mayor (123)",21,7,,9,1,4,,
"Comercio al por menor (124)",1041,80,,790,26,145,,
"Hoteles y restaurantes (125)",502,99,8,367,8,20,,
"Trans., almac. y comunicaciones (126)",49,22,8,17,2,,,
"Intermediación financiera (127)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (128)",59,41,2,14,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",117,96,21,,,,,
"Enseñanza (130)",255,244,,10,,1,,
"Servicios sociales y de salud (131)",92,81,1,8,1,1,,
"Otras activ. serv.comun.soc y personales (132)",87,34,2,45,4,2,,
"Hogares privados con servicio doméstico (133)",139,,,,,,139,
"Actividad economica no especificada (135)",208,45,29,105,5,24,,
,,,,,,,,
"RURAL (136)",15565,576,2021,8710,217,3484,71,486
"Agric., ganadería, caza y silvicultura (137)",11395,5,592,7436,170,3192,,
"Pesca (138)",2,,1,1,,,,
"Explotación de minas y canteras (139)",162,,128,23,1,10,,
"Industrias manufactureras (140)",526,4,132,289,7,94,,
"Suministro de electricidad, gas y agua (141)",9,,8,1,,,,
"Construcción (142)",1027,113,792,97,6,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",474,21,6,401,9,37,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",32,2,4,25,1,,,
"Comercio al por mayor (145)",29,1,1,25,1,1,,
"Comercio al por menor (146)",413,18,1,351,7,36,,
"Hoteles y restaurantes (147)",201,63,34,85,9,10,,
"Trans., almac. y comunicaciones (148)",210,46,44,117,1,2,,
"Activid.inmobil., empres. y alquileres (150)",47,31,14,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",298,119,179,,,,,
"Enseñanza (152)",103,91,,12,,,,
"Servicios sociales y de salud (153)",31,27,1,2,,1,,
"Otras activ. serv.comun.soc y personales (154)",54,20,16,18,,,,
"Hogares privados con servicio doméstico (155)",71,,,,,,71,
"Actividad economica no especificada (157)",469,36,74,227,13,119,,
"Desocupado (158)",486,,,,,,,486
"Hombres (159)",10990,404,1799,6822,182,1366,20,397
"Agric., ganadería, caza y silvicultura (160)",8037,4,487,6150,151,1245,,
"Pesca (161)",1,,1,,,,,
"Explotación de minas y canteras (162)",157,,124,23,1,9,,
"Industrias manufactureras (163)",305,3,110,154,2,36,,
"Suministro de electricidad, gas y agua (164)",9,,8,1,,,,
"Construcción (165)",955,98,740,94,6,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",221,10,6,185,6,14,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",31,2,4,24,1,,,
"Comercio al por mayor (168)",25,1,1,21,1,1,,
"Comercio al por menor (169)",165,7,1,140,4,13,,
"Hoteles y restaurantes (170)",55,24,18,8,3,2,,
"Trans., almac. y comunicaciones (171)",205,43,43,116,1,2,,
"Activid.inmobil., empres. y alquileres (173)",42,28,13,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",261,97,164,,,,,
"Enseñanza (175)",60,51,,9,,,,
"Servicios sociales y de salud (176)",8,7,,,,1,,
"Otras activ. serv.comun.soc y personales (177)",40,17,16,7,,,,
"Hogares privados con servicio doméstico (178)",20,,,,,,20,
"Actividad economica no especificada (180)",217,22,69,75,11,40,,
"Desocupado (181)",397,,,,,,,397
"Mujeres (182)",4575,172,222,1888,35,2118,51,89
"Agric., ganadería, caza y silvicultura (183)",3358,1,105,1286,19,1947,,
"Pesca (184)",1,,,1,,,,
"Explotación de minas y canteras (185)",5,,4,,,1,,
"Industrias manufactureras (186)",221,1,22,135,5,58,,
"Construcción (188)",72,15,52,3,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",253,11,,216,3,23,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",4,,,4,,,,
"Comercio al por menor (192)",248,11,,211,3,23,,
"Hoteles y restaurantes (193)",146,39,16,77,6,8,,
"Trans., almac. y comunicaciones (194)",5,3,1,1,,,,
"Activid.inmobil., empres. y alquileres (196)",5,3,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",37,22,15,,,,,
"Enseñanza (198)",43,40,,3,,,,
"Servicios sociales y de salud (199)",23,20,1,2,,,,
"Otras activ. serv.comun.soc y personales (200)",14,3,,11,,,,
"Hogares privados con servicio doméstico (201)",51,,,,,,51,
"Actividad economica no especificada (203)",252,14,5,152,2,79,,
