"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CONDORCANQUI (000)",10792,1081,551,5673,39,2898,125,425
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",34,34,,,,,,
"Profes., científicos e intelectuales (002)",750,682,,67,,1,,
"Técnicos de nivel medio y trab. asimilados (003)",140,99,,34,3,4,,
"Jefes y empleados de oficina (004)",112,111,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",312,41,4,213,9,45,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4976,10,2,4943,18,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",141,,56,80,3,2,,
"Obreros construc.,conf.,papel, fab., instr. (008)",183,11,58,95,2,17,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",3471,43,422,70,2,2809,125,
"Otra (010)",41,41,,,,,,
"Ocupaciñn no especificada (011)",207,9,9,171,2,16,,
"Desocupado (012)",425,,,,,,,425
"Hombres (013)",6388,767,460,4078,33,670,15,365
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",30,30,,,,,,
"Profes., científicos e intelectuales (015)",516,469,,46,,1,,
"Técnicos de nivel medio y trab. asimilados (016)",107,79,,23,3,2,,
"Jefes y empleados de oficina (017)",74,73,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",173,27,,120,9,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3671,5,2,3645,16,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",129,,53,71,3,2,,
"Obreros construc.,conf.,papel, fab., instr. (021)",181,11,57,94,2,17,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1037,26,344,29,,623,15,
"Otra (023)",41,41,,,,,,
"Ocupaciñn no especificada (024)",64,6,4,50,,4,,
"Desocupado (025)",365,,,,,,,365
"Mujeres (026)",4404,314,91,1595,6,2228,110,60
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",4,4,,,,,,
"Profes., científicos e intelectuales (028)",234,213,,21,,,,
"Técnicos de nivel medio y trab. asimilados (029)",33,20,,11,,2,,
"Jefes y empleados de oficina (030)",38,38,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",139,14,4,93,,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1305,5,,1298,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",12,,3,9,,,,
"Obreros construc.,conf.,papel, fab., instr. (034)",2,,1,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2434,17,78,41,2,2186,110,
"Ocupaciñn no especificada (037)",143,3,5,121,2,12,,
"Desocupado (038)",60,,,,,,,60
,,,,,,,,
"URBANA (039)",1692,506,177,659,7,169,99,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",14,14,,,,,,
"Profes., científicos e intelectuales (041)",261,242,,19,,,,
"Técnicos de nivel medio y trab. asimilados (042)",92,62,,28,,2,,
"Jefes y empleados de oficina (043)",88,88,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",170,37,2,94,2,35,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",347,,,344,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",66,,28,38,,,,
"Obreros construc.,conf.,papel, fab., instr. (047)",84,10,22,52,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",429,29,116,53,2,130,99,
"Otra (049)",18,18,,,,,,
"Ocupaciñn no especificada (050)",48,6,9,31,,2,,
"Desocupado (051)",75,,,,,,,75
"Hombres (052)",1077,344,155,441,4,61,11,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,11,,,,,,
"Profes., científicos e intelectuales (054)",175,161,,14,,,,
"Técnicos de nivel medio y trab. asimilados (055)",65,48,,17,,,,
"Jefes y empleados de oficina (056)",52,52,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",85,24,,45,2,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",249,,,247,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",60,,27,33,,,,
"Obreros construc.,conf.,papel, fab., instr. (060)",83,10,22,51,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",196,17,102,19,,47,11,
"Otra (062)",18,18,,,,,,
"Ocupaciñn no especificada (063)",22,3,4,15,,,,
"Desocupado (064)",61,,,,,,,61
"Mujeres (065)",615,162,22,218,3,108,88,14
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",86,81,,5,,,,
"Técnicos de nivel medio y trab. asimilados (068)",27,14,,11,,2,,
"Jefes y empleados de oficina (069)",36,36,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",85,13,2,49,,21,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",98,,,97,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",6,,1,5,,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",233,12,14,34,2,83,88,
"Ocupaciñn no especificada (076)",26,3,5,16,,2,,
"Desocupado (077)",14,,,,,,,14
,,,,,,,,
"RURAL (078)",9100,575,374,5014,32,2729,26,350
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",20,20,,,,,,
"Profes., científicos e intelectuales (080)",489,440,,48,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",48,37,,6,3,2,,
"Jefes y empleados de oficina (082)",24,23,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",142,4,2,119,7,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4629,10,2,4599,15,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",75,,28,42,3,2,,
"Obreros construc.,conf.,papel, fab., instr. (086)",99,1,36,43,2,17,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3042,14,306,17,,2679,26,
"Otra (088)",23,23,,,,,,
"Ocupaciñn no especificada (089)",159,3,,140,2,14,,
"Desocupado (090)",350,,,,,,,350
"Hombres (091)",5311,423,305,3637,29,609,4,304
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",19,19,,,,,,
"Profes., científicos e intelectuales (093)",341,308,,32,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",42,31,,6,3,2,,
"Jefes y empleados de oficina (095)",22,21,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",88,3,,75,7,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3422,5,2,3398,14,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",69,,26,38,3,2,,
