"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia LAMBAYEQUE (000)",83738,1727,29337,27312,20420,4942
"Empleado (001)",12589,72,4218,4823,3272,204
"Obrero (002)",31898,504,12681,10707,6645,1361
"Trabajador independiente (003)",25462,171,6351,8545,7923,2472
"Empleador o patrono (004)",1748,2,270,509,690,277
"Trabajador familiar no remunerado (005)",5019,713,2216,1044,737,309
"Trabajador del hogar (006)",1737,68,965,453,219,32
"Desocupado (008)",5285,197,2636,1231,934,287
"Hombres (009)",63744,1246,21962,20224,15994,4318
"Empleado (010)",7013,44,2049,2644,2101,175
"Obrero (011)",28700,422,11340,9507,6141,1290
"Trabajador independiente (012)",19049,130,4841,6074,5909,2095
"Empleador o patrono (013)",1463,1,207,407,595,253
"Trabajador familiar no remunerado (014)",3381,499,1658,596,399,229
"Trabajador del hogar (015)",67,11,28,14,10,4
"Desocupado (017)",4071,139,1839,982,839,272
"Mujeres (018)",19994,481,7375,7088,4426,624
"Empleado (019)",5576,28,2169,2179,1171,29
"Obrero (020)",3198,82,1341,1200,504,71
"Trabajador independiente (021)",6413,41,1510,2471,2014,377
"Empleador o patrono (022)",285,1,63,102,95,24
"Trabajador familiar no remunerado (023)",1638,214,558,448,338,80
"Trabajador del hogar (024)",1670,57,937,439,209,28
"Desocupado (026)",1214,58,797,249,95,15
,,,,,,
"URBANA (027)",43159,626,14289,15001,11222,2021
"Empleado (028)",11112,69,3594,4297,2977,175
"Obrero (029)",10096,122,3860,3522,2184,408
"Trabajador independiente (030)",15419,127,4019,5450,4723,1100
"Empleador o patrono (031)",895,1,155,312,332,95
"Trabajador familiar no remunerado (032)",1750,204,695,435,319,97
"Trabajador del hogar (033)",1186,55,578,340,187,26
"Desocupado (035)",2701,48,1388,645,500,120
"Hombres (036)",28946,427,9529,9638,7734,1618
"Empleado (037)",6047,43,1702,2282,1869,151
"Obrero (038)",8841,110,3409,2977,1966,379
"Trabajador independiente (039)",10431,96,2926,3486,3090,833
"Empleador o patrono (040)",695,,118,235,263,79
"Trabajador familiar no remunerado (041)",917,133,430,176,116,62
"Trabajador del hogar (042)",49,8,20,11,7,3
"Desocupado (044)",1966,37,924,471,423,111
"Mujeres (045)",14213,199,4760,5363,3488,403
"Empleado (046)",5065,26,1892,2015,1108,24
"Obrero (047)",1255,12,451,545,218,29
"Trabajador independiente (048)",4988,31,1093,1964,1633,267
"Empleador o patrono (049)",200,1,37,77,69,16
"Trabajador familiar no remunerado (050)",833,71,265,259,203,35
"Trabajador del hogar (051)",1137,47,558,329,180,23
"Desocupado (053)",735,11,464,174,77,9
,,,,,,
"RURAL (054)",40579,1101,15048,12311,9198,2921
"Empleado (055)",1477,3,624,526,295,29
"Obrero (056)",21802,382,8821,7185,4461,953
"Trabajador independiente (057)",10043,44,2332,3095,3200,1372
"Empleador o patrono (058)",853,1,115,197,358,182
"Trabajador familiar no remunerado (059)",3269,509,1521,609,418,212
"Trabajador del hogar (060)",551,13,387,113,32,6
"Desocupado (062)",2584,149,1248,586,434,167
"Hombres (063)",34798,819,12433,10586,8260,2700
"Empleado (064)",966,1,347,362,232,24
"Obrero (065)",19859,312,7931,6530,4175,911
"Trabajador independiente (066)",8618,34,1915,2588,2819,1262
"Empleador o patrono (067)",768,1,89,172,332,174
"Trabajador familiar no remunerado (068)",2464,366,1228,420,283,167
"Trabajador del hogar (069)",18,3,8,3,3,1
"Desocupado (071)",2105,102,915,511,416,161
"Mujeres (072)",5781,282,2615,1725,938,221
"Empleado (073)",511,2,277,164,63,5
"Obrero (074)",1943,70,890,655,286,42
"Trabajador independiente (075)",1425,10,417,507,381,110
"Empleador o patrono (076)",85,,26,25,26,8
"Trabajador familiar no remunerado (077)",805,143,293,189,135,45
"Trabajador del hogar (078)",533,10,379,110,29,5
"Desocupado (080)",479,47,333,75,18,6
