"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SANDIA (000)",27163,1586,2502,14767,654,6597,108,949
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",39,39,,,,,,
"Profes., científicos e intelectuales (002)",1016,946,,65,1,4,,
"Técnicos de nivel medio y trab. asimilados (003)",203,155,,38,7,3,,
"Jefes y empleados de oficina (004)",221,220,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1245,52,7,983,19,184,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",12905,,,12399,506,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1448,,576,740,95,37,,
"Obreros construc.,conf.,papel, fab., instr. (008)",482,30,229,199,12,12,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",8385,97,1667,202,2,6309,108,
"Otra (010)",30,30,,,,,,
"Ocupación no especificada (011)",240,17,23,141,12,47,,
"Desocupado (012)",949,,,,,,,949
"Hombres (013)",17585,1048,2133,10800,530,2280,29,765
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",36,36,,,,,,
"Profes., científicos e intelectuales (015)",645,608,,35,1,1,,
"Técnicos de nivel medio y trab. asimilados (016)",129,90,,31,5,3,,
"Jefes y empleados de oficina (017)",157,157,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",387,25,2,312,11,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",9872,,,9471,401,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1325,,551,653,95,26,,
"Obreros construc.,conf.,papel, fab., instr. (021)",473,30,227,193,11,12,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",3682,62,1339,60,1,2191,29,
"Otra (023)",30,30,,,,,,
"Ocupación no especificada (024)",84,10,14,45,5,10,,
"Desocupado (025)",765,,,,,,,765
"Mujeres (026)",9578,538,369,3967,124,4317,79,184
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",371,338,,30,,3,,
"Técnicos de nivel medio y trab. asimilados (029)",74,65,,7,2,,,
"Jefes y empleados de oficina (030)",64,63,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",858,27,5,671,8,147,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",3033,,,2928,105,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",123,,25,87,,11,,
"Obreros construc.,conf.,papel, fab., instr. (034)",9,,2,6,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",4703,35,328,142,1,4118,79,
"Ocupación no especificada (037)",156,7,9,96,7,37,,
"Desocupado (038)",184,,,,,,,184
,,,,,,,,
"URBANA (039)",6544,1163,636,3236,79,1019,46,365
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",31,31,,,,,,
"Profes., científicos e intelectuales (041)",709,656,,49,1,3,,
"Técnicos de nivel medio y trab. asimilados (042)",157,122,,29,5,1,,
"Jefes y empleados de oficina (043)",175,175,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",811,36,7,660,6,102,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2093,,,2041,52,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",247,,88,149,4,6,,
"Obreros construc.,conf.,papel, fab., instr. (047)",280,24,137,110,6,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",1558,81,391,145,2,893,46,
"Otra (049)",30,30,,,,,,
"Ocupación no especificada (050)",88,8,13,53,3,11,,
"Desocupado (051)",365,,,,,,,365
"Hombres (052)",3938,749,572,1896,58,384,7,272
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",29,29,,,,,,
"Profes., científicos e intelectuales (054)",424,400,,23,1,,,
"Técnicos de nivel medio y trab. asimilados (055)",99,69,,25,4,1,,
"Jefes y empleados de oficina (056)",124,124,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",215,16,2,178,4,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1421,,,1383,38,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",217,,83,128,4,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",278,24,137,108,6,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",802,52,341,40,1,361,7,
"Otra (062)",30,30,,,,,,
"Ocupación no especificada (063)",27,5,9,11,,2,,
"Desocupado (064)",272,,,,,,,272
"Mujeres (065)",2606,414,64,1340,21,635,39,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,2,,,,,,
"Profes., científicos e intelectuales (067)",285,256,,26,,3,,
"Técnicos de nivel medio y trab. asimilados (068)",58,53,,4,1,,,
"Jefes y empleados de oficina (069)",51,51,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",596,20,5,482,2,87,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",672,,,658,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",30,,5,21,,4,,
"Obreros construc.,conf.,papel, fab., instr. (073)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",756,29,50,105,1,532,39,
"Ocupación no especificada (076)",61,3,4,42,3,9,,
"Desocupado (077)",93,,,,,,,93
,,,,,,,,
"RURAL (078)",20619,423,1866,11531,575,5578,62,584
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,8,,,,,,
"Profes., científicos e intelectuales (080)",307,290,,16,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",46,33,,9,2,2,,
"Jefes y empleados de oficina (082)",46,45,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",434,16,,323,13,82,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",10812,,,10358,454,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",1201,,488,591,91,31,,
"Obreros construc.,conf.,papel, fab., instr. (086)",202,6,92,89,6,9,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",6827,16,1276,57,,5416,62,
"Ocupación no especificada (089)",152,9,10,88,9,36,,
"Desocupado (090)",584,,,,,,,584
"Hombres (091)",13647,299,1561,8904,472,1896,22,493
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",221,208,,12,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",30,21,,6,1,2,,
"Jefes y empleados de oficina (095)",33,33,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",172,9,,134,7,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",8451,,,8088,363,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1108,,468,525,91,24,,
