"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia PALPA",,,,
"Viviendas particulares (001)",2776,2405,310,61
"Ocupantes presentes (002)",10672,9299,1187,186
"Casa independiente",,,,
"Viviendas particulares (004)",2725,2372,293,60
"Ocupantes presentes (005)",10496,9181,1134,181
"Departamento en edificio",,,,
"Viviendas particulares (007)",5,5,,
"Ocupantes presentes (008)",17,17,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",13,11,2,
"Ocupantes presentes (011)",51,40,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",26,11,15,
"Ocupantes presentes (014)",85,43,42,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",5,4,,1
"Ocupantes presentes (020)",18,13,,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",2,2,,
"Ocupantes presentes (023)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2042,1843,164,35
"Ocupantes presentes (029)",7764,7077,598,89
"Casa independiente",,,,
"Viviendas particulares (031)",1993,1811,147,35
"Ocupantes presentes (032)",7596,6962,545,89
"Departamento en edificio",,,,
"Viviendas particulares (034)",5,5,,
"Ocupantes presentes (035)",17,17,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",13,11,2,
"Ocupantes presentes (038)",51,40,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",26,11,15,
"Ocupantes presentes (041)",85,43,42,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",3,3,,
"Ocupantes presentes (047)",10,10,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,2,,
"Ocupantes presentes (050)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",734,562,146,26
"Ocupantes presentes (056)",2908,2222,589,97
"Casa independiente",,,,
"Viviendas particulares (058)",732,561,146,25
"Ocupantes presentes (059)",2900,2219,589,92
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",2,1,,1
"Ocupantes presentes (074)",8,3,,5
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2006,1863,135,8
"Ocupantes presentes (110)",7821,7284,511,26
"Casa independiente",,,,
"Viviendas particulares (112)",1955,1830,118,7
"Ocupantes presentes (113)",7645,7166,458,21
"Departamento en edificio",,,,
"Viviendas particulares (115)",5,5,,
"Ocupantes presentes (116)",17,17,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",13,11,2,
"Ocupantes presentes (119)",51,40,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",26,11,15,
"Ocupantes presentes (122)",85,43,42,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",5,4,,1
"Ocupantes presentes (128)",18,13,,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",2,2,,
"Ocupantes presentes (131)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1726,1632,90,4
"Ocupantes presentes (137)",6686,6325,353,8
"Casa independiente",,,,
"Viviendas particulares (139)",1677,1600,73,4
"Ocupantes presentes (140)",6518,6210,300,8
"Departamento en edificio",,,,
"Viviendas particulares (142)",5,5,,
"Ocupantes presentes (143)",17,17,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",13,11,2,
"Ocupantes presentes (146)",51,40,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",26,11,15,
"Ocupantes presentes (149)",85,43,42,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",3,3,,
"Ocupantes presentes (155)",10,10,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,2,,
"Ocupantes presentes (158)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",280,231,45,4
"Ocupantes presentes (164)",1135,959,158,18
"Casa independiente",,,,
"Viviendas particulares (166)",278,230,45,3
"Ocupantes presentes (167)",1127,956,158,13
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",2,1,,1
"Ocupantes presentes (182)",8,3,,5
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",770,542,175,53
"Ocupantes presentes (218)",2851,2015,676,160
"Casa independiente",,,,
"Viviendas particulares (220)",770,542,175,53
"Ocupantes presentes (221)",2851,2015,676,160
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",316,211,74,31
"Ocupantes presentes (245)",1078,752,245,81
"Casa independiente",,,,
"Viviendas particulares (247)",316,211,74,31
"Ocupantes presentes (248)",1078,752,245,81
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",454,331,101,22
"Ocupantes presentes (272)",1773,1263,431,79
"Casa independiente",,,,
"Viviendas particulares (274)",454,331,101,22
"Ocupantes presentes (275)",1773,1263,431,79
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
