"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUALGAYOC (000)",42407,2558,4794,25386,132,9127,410
"Conviviente (001)",19519,745,2347,12599,52,3650,126
"Separado(a) (002)",1518,82,72,1249,6,77,32
"Casado(a) (003)",10207,938,1139,6232,46,1794,58
"Viudo(a) (004)",1629,23,70,1449,9,64,14
"Divorciado(a) (005)",127,17,9,94,,4,3
"Soltero(a) (006)",9407,753,1157,3763,19,3538,177
"Hombres (008)",23109,1635,4454,14051,94,2862,13
"Conviviente (009)",11299,507,2231,8001,41,516,3
"Separado(a) (010)",225,24,42,147,2,10,
"Casado(a) (011)",6075,650,1076,4096,33,219,1
"Viudo(a) (012)",504,9,59,407,7,22,
"Divorciado(a) (013)",32,7,6,18,,1,
"Soltero(a) (014)",4974,438,1040,1382,11,2094,9
"Mujeres (016)",19298,923,340,11335,38,6265,397
"Conviviente (017)",8220,238,116,4598,11,3134,123
"Separado(a) (018)",1293,58,30,1102,4,67,32
"Casado(a) (019)",4132,288,63,2136,13,1575,57
"Viudo(a) (020)",1125,14,11,1042,2,42,14
"Divorciado(a) (021)",95,10,3,76,,3,3
"Soltero(a) (022)",4433,315,117,2381,8,1444,168
,,,,,,,
"URBANA (024)",7737,2159,1558,3158,79,534,249
"Conviviente (025)",2856,599,676,1330,27,169,55
"Separado(a) (026)",258,72,36,119,4,6,21
"Casado(a) (027)",2561,843,433,1070,30,154,31
"Viudo(a) (028)",178,18,21,116,3,14,6
"Divorciado(a) (029)",37,16,5,13,,,3
"Soltero(a) (030)",1847,611,387,510,15,191,133
"Hombres (032)",5264,1337,1417,2171,55,277,7
"Conviviente (033)",2104,391,633,984,24,70,2
"Separado(a) (034)",69,20,23,23,1,2,
"Casado(a) (035)",1853,576,406,790,20,60,1
"Viudo(a) (036)",75,9,15,42,2,7,
"Divorciado(a) (037)",16,7,4,5,,,
"Soltero(a) (038)",1147,334,336,327,8,138,4
"Mujeres (040)",2473,822,141,987,24,257,242
"Conviviente (041)",752,208,43,346,3,99,53
"Separado(a) (042)",189,52,13,96,3,4,21
"Casado(a) (043)",708,267,27,280,10,94,30
"Viudo(a) (044)",103,9,6,74,1,7,6
"Divorciado(a) (045)",21,9,1,8,,,3
"Soltero(a) (046)",700,277,51,183,7,53,129
,,,,,,,
"RURAL (048)",34670,399,3236,22228,53,8593,161
"Conviviente (049)",16663,146,1671,11269,25,3481,71
"Separado(a) (050)",1260,10,36,1130,2,71,11
"Casado(a) (051)",7646,95,706,5162,16,1640,27
"Viudo(a) (052)",1451,5,49,1333,6,50,8
"Divorciado(a) (053)",90,1,4,81,,4,
"Soltero(a) (054)",7560,142,770,3253,4,3347,44
"Hombres (056)",17845,298,3037,11880,39,2585,6
"Conviviente (057)",9195,116,1598,7017,17,446,1
"Separado(a) (058)",156,4,19,124,1,8,
"Casado(a) (059)",4222,74,670,3306,13,159,
"Viudo(a) (060)",429,,44,365,5,15,
"Divorciado(a) (061)",16,,2,13,,1,
"Soltero(a) (062)",3827,104,704,1055,3,1956,5
"Mujeres (064)",16825,101,199,10348,14,6008,155
"Conviviente (065)",7468,30,73,4252,8,3035,70
"Separado(a) (066)",1104,6,17,1006,1,63,11
"Casado(a) (067)",3424,21,36,1856,3,1481,27
"Viudo(a) (068)",1022,5,5,968,1,35,8
"Divorciado(a) (069)",74,1,2,68,,3,
"Soltero(a) (070)",3733,38,66,2198,1,1391,39
