"CUADRO Nº 12: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,"SIN NIVEL","EDUCACIÓN INICIAL",PRIMARIA,SECUNDARIA,"SUP. NO UNIV. INCOMPLETA","SUP. NO UNIV. COMPLETA","SUP. UNIV. INCOMPLETA","SUP. UNIV. COMPLETA"
,,,,,,,,,
"Provincia LAURICOCHA (000)",30321,2307,314,14582,10236,792,883,428,779
"Hombres (001)",15735,722,145,6875,6141,504,560,257,531
"Mujeres (002)",14586,1585,169,7707,4095,288,323,171,248
"PEA (003)",9831,582,8,3434,4027,338,647,179,616
"Hombres (004)",7440,291,3,2415,3376,284,470,144,457
"Mujeres (005)",2391,291,5,1019,651,54,177,35,159
"Ocupada (006)",9358,548,8,3326,3813,321,603,166,573
"Hombres (007)",7062,268,3,2327,3195,268,443,134,424
"Mujeres (008)",2296,280,5,999,618,53,160,32,149
"Desocupada (009)",473,34,,108,214,17,44,13,43
"Hombres (010)",378,23,,88,181,16,27,10,33
"Mujeres (011)",95,11,,20,33,1,17,3,10
"No PEA (012)",20490,1725,306,11148,6209,454,236,249,163
"Hombres (013)",8295,431,142,4460,2765,220,90,113,74
"Mujeres (014)",12195,1294,164,6688,3444,234,146,136,89
,,,,,,,,,
"URBANA (018)",6927,275,95,2884,2481,254,349,186,403
"Hombres (019)",3414,56,41,1260,1376,147,188,93,253
"Mujeres (020)",3513,219,54,1624,1105,107,161,93,150
"PEA (021)",2301,67,3,645,870,102,236,64,314
"Hombres (022)",1497,23,1,377,619,80,142,43,212
"Mujeres (023)",804,44,2,268,251,22,94,21,102
"Ocupada (024)",2146,62,3,614,795,97,224,59,292
"Hombres (025)",1372,19,1,354,556,75,132,39,196
"Mujeres (026)",774,43,2,260,239,22,92,20,96
"Desocupada (027)",155,5,,31,75,5,12,5,22
"Hombres (028)",125,4,,23,63,5,10,4,16
"Mujeres (029)",30,1,,8,12,,2,1,6
"No PEA (030)",4626,208,92,2239,1611,152,113,122,89
"Hombres (031)",1917,33,40,883,757,67,46,50,41
"Mujeres (032)",2709,175,52,1356,854,85,67,72,48
,,,,,,,,,
"RURAL (036)",23394,2032,219,11698,7755,538,534,242,376
"Hombres (037)",12321,666,104,5615,4765,357,372,164,278
"Mujeres (038)",11073,1366,115,6083,2990,181,162,78,98
"PEA (039)",7530,515,5,2789,3157,236,411,115,302
"Hombres (040)",5943,268,2,2038,2757,204,328,101,245
"Mujeres (041)",1587,247,3,751,400,32,83,14,57
"Ocupada (042)",7212,486,5,2712,3018,224,379,107,281
"Hombres (043)",5690,249,2,1973,2639,193,311,95,228
"Mujeres (044)",1522,237,3,739,379,31,68,12,53
"Desocupada (045)",318,29,,77,139,12,32,8,21
"Hombres (046)",253,19,,65,118,11,17,6,17
"Mujeres (047)",65,10,,12,21,1,15,2,4
"No PEA (048)",15864,1517,214,8909,4598,302,123,127,74
"Hombres (049)",6378,398,102,3577,2008,153,44,63,33
"Mujeres (050)",9486,1119,112,5332,2590,149,79,64,41
