"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia DOS DE MAYO (000)",12846,280,4025,4232,3221,1088
"Empleado (001)",1417,4,327,731,341,14
"Obrero (002)",2992,39,1109,918,696,230
"Trabajador independiente (003)",5083,6,1126,1761,1568,622
"Empleador o patrono (004)",323,,53,120,107,43
"Trabajador familiar no remunerado (005)",2152,200,926,485,397,144
"Trabajador del hogar (006)",165,6,91,36,25,7
"Desocupado (008)",714,25,393,181,87,28
"Hombres (009)",9544,178,3029,3075,2412,850
"Empleado (010)",809,3,167,400,230,9
"Obrero (011)",2803,36,1044,857,653,213
"Trabajador independiente (012)",3983,5,874,1374,1220,510
"Empleador o patrono (013)",266,,45,101,85,35
"Trabajador familiar no remunerado (014)",1129,119,620,188,143,59
"Trabajador del hogar (015)",24,2,14,4,2,2
"Desocupado (017)",530,13,265,151,79,22
"Mujeres (018)",3302,102,996,1157,809,238
"Empleado (019)",608,1,160,331,111,5
"Obrero (020)",189,3,65,61,43,17
"Trabajador independiente (021)",1100,1,252,387,348,112
"Empleador o patrono (022)",57,,8,19,22,8
"Trabajador familiar no remunerado (023)",1023,81,306,297,254,85
"Trabajador del hogar (024)",141,4,77,32,23,5
"Desocupado (026)",184,12,128,30,8,6
,,,,,,
"URBANA (027)",4935,51,1483,1871,1224,306
"Empleado (028)",1204,3,267,634,291,9
"Obrero (029)",754,5,296,250,156,47
"Trabajador independiente (030)",2086,5,486,764,625,206
"Empleador o patrono (031)",50,,19,18,10,3
"Trabajador familiar no remunerado (032)",426,29,190,92,85,30
"Trabajador del hogar (033)",106,5,61,22,15,3
"Desocupado (035)",309,4,164,91,42,8
"Hombres (036)",3373,36,1034,1226,848,229
"Empleado (037)",678,3,134,336,198,7
"Obrero (038)",698,5,276,229,145,43
"Trabajador independiente (039)",1475,4,350,531,433,157
"Empleador o patrono (040)",40,,15,15,7,3
"Trabajador familiar no remunerado (041)",237,21,136,38,29,13
"Trabajador del hogar (042)",13,1,10,2,,
"Desocupado (044)",232,2,113,75,36,6
"Mujeres (045)",1562,15,449,645,376,77
"Empleado (046)",526,,133,298,93,2
"Obrero (047)",56,,20,21,11,4
"Trabajador independiente (048)",611,1,136,233,192,49
"Empleador o patrono (049)",10,,4,3,3,
"Trabajador familiar no remunerado (050)",189,8,54,54,56,17
"Trabajador del hogar (051)",93,4,51,20,15,3
"Desocupado (053)",77,2,51,16,6,2
,,,,,,
"RURAL (054)",7911,229,2542,2361,1997,782
"Empleado (055)",213,1,60,97,50,5
"Obrero (056)",2238,34,813,668,540,183
"Trabajador independiente (057)",2997,1,640,997,943,416
"Empleador o patrono (058)",273,,34,102,97,40
"Trabajador familiar no remunerado (059)",1726,171,736,393,312,114
"Trabajador del hogar (060)",59,1,30,14,10,4
"Desocupado (062)",405,21,229,90,45,20
"Hombres (063)",6171,142,1995,1849,1564,621
"Empleado (064)",131,,33,64,32,2
"Obrero (065)",2105,31,768,628,508,170
"Trabajador independiente (066)",2508,1,524,843,787,353
"Empleador o patrono (067)",226,,30,86,78,32
"Trabajador familiar no remunerado (068)",892,98,484,150,114,46
"Trabajador del hogar (069)",11,1,4,2,2,2
"Desocupado (071)",298,11,152,76,43,16
"Mujeres (072)",1740,87,547,512,433,161
"Empleado (073)",82,1,27,33,18,3
"Obrero (074)",133,3,45,40,32,13
"Trabajador independiente (075)",489,,116,154,156,63
"Empleador o patrono (076)",47,,4,16,19,8
"Trabajador familiar no remunerado (077)",834,73,252,243,198,68
"Trabajador del hogar (078)",48,,26,12,8,2
"Desocupado (080)",107,10,77,14,2,4
