"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PALPA (000)",5116,865,2079,1712,125,249,86
"Sin nivel (001)",147,4,76,48,6,11,2
"Primaria (003)",1029,22,521,381,33,59,13
"Secundaria (004)",2377,211,1150,797,55,109,55
"Superior no univ. incompleta (005)",340,62,116,121,7,29,5
"Superior no univ. completa (006)",572,243,127,165,9,20,8
"Superior univ. incompleta (007)",190,39,53,84,5,7,2
"Superior univ. completa (008)",461,284,36,116,10,14,1
"Hombres (010)",3408,430,1542,1201,102,120,13
"Sin nivel (011)",68,3,36,22,5,1,1
"Primaria (013)",707,12,368,275,25,25,2
"Secundaria (014)",1727,129,897,584,47,61,9
"Superior no univ. incompleta (015)",214,31,83,76,5,18,1
"Superior no univ. completa (016)",281,94,82,95,7,3,
"Superior univ. incompleta (017)",144,24,45,66,4,5,
"Superior univ. completa (018)",267,137,31,83,9,7,
"Mujeres (020)",1708,435,537,511,23,129,73
"Sin nivel (021)",79,1,40,26,1,10,1
"Primaria (023)",322,10,153,106,8,34,11
"Secundaria (024)",650,82,253,213,8,48,46
"Superior no univ. incompleta (025)",126,31,33,45,2,11,4
"Superior no univ. completa (026)",291,149,45,70,2,17,8
"Superior univ. incompleta (027)",46,15,8,18,1,2,2
"Superior univ. completa (028)",194,147,5,33,1,7,1
,,,,,,,
"URBANA (030)",3328,720,1194,1165,51,139,59
"Sin nivel (031)",72,3,37,27,1,3,1
"Primaria (033)",573,20,295,212,6,31,9
"Secundaria (034)",1460,174,635,534,21,58,38
"Superior no univ. incompleta (035)",235,46,75,92,4,14,4
"Superior no univ. completa (036)",463,211,86,138,7,17,4
"Superior univ. incompleta (037)",151,35,37,67,4,6,2
"Superior univ. completa (038)",374,231,29,95,8,10,1
"Hombres (040)",2072,359,850,752,39,67,5
"Sin nivel (041)",29,3,15,9,1,,1
"Primaria (043)",362,11,195,135,5,16,
"Secundaria (044)",995,104,484,360,14,30,3
"Superior no univ. incompleta (045)",147,25,55,54,3,9,1
"Superior no univ. completa (046)",213,81,47,77,5,3,
"Superior univ. incompleta (047)",110,21,30,51,3,5,
"Superior univ. completa (048)",216,114,24,66,8,4,
"Mujeres (050)",1256,361,344,413,12,72,54
"Sin nivel (051)",43,,22,18,,3,
"Primaria (053)",211,9,100,77,1,15,9
"Secundaria (054)",465,70,151,174,7,28,35
"Superior no univ. incompleta (055)",88,21,20,38,1,5,3
"Superior no univ. completa (056)",250,130,39,61,2,14,4
"Superior univ. incompleta (057)",41,14,7,16,1,1,2
"Superior univ. completa (058)",158,117,5,29,,6,1
,,,,,,,
"RURAL (060)",1788,145,885,547,74,110,27
"Sin nivel (061)",75,1,39,21,5,8,1
"Primaria (063)",456,2,226,169,27,28,4
"Secundaria (064)",917,37,515,263,34,51,17
"Superior no univ. incompleta (065)",105,16,41,29,3,15,1
"Superior no univ. completa (066)",109,32,41,27,2,3,4
"Superior univ. incompleta (067)",39,4,16,17,1,1,
"Superior univ. completa (068)",87,53,7,21,2,4,
"Hombres (070)",1336,71,692,449,63,53,8
"Sin nivel (071)",39,,21,13,4,1,
"Primaria (073)",345,1,173,140,20,9,2
"Secundaria (074)",732,25,413,224,33,31,6
"Superior no univ. incompleta (075)",67,6,28,22,2,9,
"Superior no univ. completa (076)",68,13,35,18,2,,
"Superior univ. incompleta (077)",34,3,15,15,1,,
"Superior univ. completa (078)",51,23,7,17,1,3,
"Mujeres (080)",452,74,193,98,11,57,19
"Sin nivel (081)",36,1,18,8,1,7,1
"Primaria (083)",111,1,53,29,7,19,2
"Secundaria (084)",185,12,102,39,1,20,11
"Superior no univ. incompleta (085)",38,10,13,7,1,6,1
"Superior no univ. completa (086)",41,19,6,9,,3,4
"Superior univ. incompleta (087)",5,1,1,2,,1,
"Superior univ. completa (088)",36,30,,4,1,1,
