"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PICOTA (000)",14442,503,4897,5093,3241,708
"Empleado (001)",1365,6,432,634,279,14
"Obrero (002)",2924,64,1166,1037,565,92
"Trabajador independiente (003)",7109,85,1903,2699,1918,504
"Empleador o patrono (004)",387,,96,159,119,13
"Trabajador familiar no remunerado (005)",2111,324,1059,403,266,59
"Trabajador del hogar (006)",546,24,241,161,94,26
"Hombres (008)",11004,390,3724,3803,2527,560
"Empleado (009)",838,4,236,383,205,10
"Obrero (010)",2561,58,1031,901,495,76
"Trabajador independiente (011)",5984,66,1586,2241,1646,445
"Empleador o patrono (012)",345,,89,142,104,10
"Trabajador familiar no remunerado (013)",1253,257,772,132,75,17
"Trabajador del hogar (014)",23,5,10,4,2,2
"Mujeres (016)",3438,113,1173,1290,714,148
"Empleado (017)",527,2,196,251,74,4
"Obrero (018)",363,6,135,136,70,16
"Trabajador independiente (019)",1125,19,317,458,272,59
"Empleador o patrono (020)",42,,7,17,15,3
"Trabajador familiar no remunerado (021)",858,67,287,271,191,42
"Trabajador del hogar (022)",523,19,231,157,92,24
,,,,,,
"URBANA (024)",9068,254,2765,3425,2173,451
"Empleado (025)",1242,6,389,580,256,11
"Obrero (026)",1894,37,700,721,382,54
"Trabajador independiente (027)",4162,52,946,1638,1205,321
"Empleador o patrono (028)",222,,51,98,69,4
"Trabajador familiar no remunerado (029)",1064,139,472,241,175,37
"Trabajador del hogar (030)",484,20,207,147,86,24
"Hombres (032)",6475,187,1937,2390,1616,345
"Empleado (033)",759,4,207,349,190,9
"Obrero (034)",1642,34,609,621,331,47
"Trabajador independiente (035)",3282,38,728,1257,983,276
"Empleador o patrono (036)",189,,48,82,57,2
"Trabajador familiar no remunerado (037)",586,108,337,77,54,10
"Trabajador del hogar (038)",17,3,8,4,1,1
"Mujeres (040)",2593,67,828,1035,557,106
"Empleado (041)",483,2,182,231,66,2
"Obrero (042)",252,3,91,100,51,7
"Trabajador independiente (043)",880,14,218,381,222,45
"Empleador o patrono (044)",33,,3,16,12,2
"Trabajador familiar no remunerado (045)",478,31,135,164,121,27
"Trabajador del hogar (046)",467,17,199,143,85,23
,,,,,,
"RURAL (048)",5374,249,2132,1668,1068,257
"Empleado (049)",123,,43,54,23,3
"Obrero (050)",1030,27,466,316,183,38
"Trabajador independiente (051)",2947,33,957,1061,713,183
"Empleador o patrono (052)",165,,45,61,50,9
"Trabajador familiar no remunerado (053)",1047,185,587,162,91,22
"Trabajador del hogar (054)",62,4,34,14,8,2
"Hombres (056)",4529,203,1787,1413,911,215
"Empleado (057)",79,,29,34,15,1
"Obrero (058)",919,24,422,280,164,29
"Trabajador independiente (059)",2702,28,858,984,663,169
"Empleador o patrono (060)",156,,41,60,47,8
"Trabajador familiar no remunerado (061)",667,149,435,55,21,7
"Trabajador del hogar (062)",6,2,2,,1,1
"Mujeres (064)",845,46,345,255,157,42
"Empleado (065)",44,,14,20,8,2
"Obrero (066)",111,3,44,36,19,9
"Trabajador independiente (067)",245,5,99,77,50,14
"Empleador o patrono (068)",9,,4,1,3,1
"Trabajador familiar no remunerado (069)",380,36,152,107,70,15
"Trabajador del hogar (070)",56,2,32,14,7,1
