"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHICLAYO (000)",271456,88659,51442,107824,5382,8099,10050
"Sin nivel (001)",8378,685,2189,4368,121,401,614
"Educación inicial (002)",271,46,74,89,3,38,21
"Primaria (003)",51809,5242,14271,25230,903,2470,3693
"Secundaria (004)",105729,22954,25952,47230,1918,3347,4328
"Superior no univ. incompleta (005)",17767,7223,2569,6666,328,447,534
"Superior no univ. completa (006)",33023,17649,3415,10207,709,584,459
"Superior univ. incompleta (007)",15043,7726,1362,4943,379,426,207
"Superior univ. completa (008)",39436,27134,1610,9091,1021,386,194
"Hombres (010)",175434,48618,45894,73242,3942,3422,316
"Sin nivel (011)",3866,274,1725,1663,68,121,15
"Educación inicial (012)",167,30,60,55,2,19,1
"Primaria (013)",33931,3182,12677,16160,687,1125,100
"Secundaria (014)",75934,14617,23560,34628,1466,1525,138
"Superior no univ. incompleta (015)",11201,3983,2266,4546,228,160,18
"Superior no univ. completa (016)",18074,8245,2969,6253,459,129,19
"Superior univ. incompleta (017)",9838,4469,1220,3626,290,216,17
"Superior univ. completa (018)",22423,13818,1417,6311,742,127,8
"Mujeres (020)",96022,40041,5548,34582,1440,4677,9734
"Sin nivel (021)",4512,411,464,2705,53,280,599
"Educación inicial (022)",104,16,14,34,1,19,20
"Primaria (023)",17878,2060,1594,9070,216,1345,3593
"Secundaria (024)",29795,8337,2392,12602,452,1822,4190
"Superior no univ. incompleta (025)",6566,3240,303,2120,100,287,516
"Superior no univ. completa (026)",14949,9404,446,3954,250,455,440
"Superior univ. incompleta (027)",5205,3257,142,1317,89,210,190
"Superior univ. completa (028)",17013,13316,193,2780,279,259,186
,,,,,,,
"URBANA (030)",255583,87527,43008,102928,5129,7283,9708
"Sin nivel (031)",7272,671,1649,3906,110,337,599
"Educación inicial (032)",252,45,65,86,3,32,21
"Primaria (033)",45315,5086,10892,22957,779,2065,3536
"Secundaria (034)",98919,22545,21896,45429,1823,3045,4181
"Superior no univ. incompleta (035)",17428,7152,2424,6569,324,438,521
"Superior no univ. completa (036)",32431,17439,3216,10056,700,569,451
"Superior univ. incompleta (037)",14897,7690,1302,4908,376,416,205
"Superior univ. completa (038)",39069,26899,1564,9017,1014,381,194
"Hombres (040)",162748,47905,38296,69667,3713,2862,305
"Sin nivel (041)",3151,265,1309,1422,58,82,15
"Educación inicial (042)",153,30,53,53,2,14,1
"Primaria (043)",28782,3070,9649,14527,569,872,95
"Secundaria (044)",70117,14312,19805,33198,1383,1286,133
"Superior no univ. incompleta (045)",10952,3946,2138,4471,224,155,18
"Superior no univ. completa (046)",17674,8144,2800,6139,451,121,19
"Superior univ. incompleta (047)",9730,4453,1165,3600,289,207,16
"Superior univ. completa (048)",22189,13685,1377,6257,737,125,8
"Mujeres (050)",92835,39622,4712,33261,1416,4421,9403
"Sin nivel (051)",4121,406,340,2484,52,255,584
"Educación inicial (052)",99,15,12,33,1,18,20
"Primaria (053)",16533,2016,1243,8430,210,1193,3441
"Secundaria (054)",28802,8233,2091,12231,440,1759,4048
"Superior no univ. incompleta (055)",6476,3206,286,2098,100,283,503
"Superior no univ. completa (056)",14757,9295,416,3917,249,448,432
"Superior univ. incompleta (057)",5167,3237,137,1308,87,209,189
"Superior univ. completa (058)",16880,13214,187,2760,277,256,186
,,,,,,,
"RURAL (060)",15873,1132,8434,4896,253,816,342
"Sin nivel (061)",1106,14,540,462,11,64,15
"Educación inicial (062)",19,1,9,3,,6,
"Primaria (063)",6494,156,3379,2273,124,405,157
"Secundaria (064)",6810,409,4056,1801,95,302,147
"Superior no univ. incompleta (065)",339,71,145,97,4,9,13
"Superior no univ. completa (066)",592,210,199,151,9,15,8
"Superior univ. incompleta (067)",146,36,60,35,3,10,2
"Superior univ. completa (068)",367,235,46,74,7,5,
"Hombres (070)",12686,713,7598,3575,229,560,11
"Sin nivel (071)",715,9,416,241,10,39,
"Educación inicial (072)",14,,7,2,,5,
"Primaria (073)",5149,112,3028,1633,118,253,5
"Secundaria (074)",5817,305,3755,1430,83,239,5
"Superior no univ. incompleta (075)",249,37,128,75,4,5,
"Superior no univ. completa (076)",400,101,169,114,8,8,
"Superior univ. incompleta (077)",108,16,55,26,1,9,1
"Superior univ. completa (078)",234,133,40,54,5,2,
"Mujeres (080)",3187,419,836,1321,24,256,331
"Sin nivel (081)",391,5,124,221,1,25,15
"Educación inicial (082)",5,1,2,1,,1,
"Primaria (083)",1345,44,351,640,6,152,152
"Secundaria (084)",993,104,301,371,12,63,142
"Superior no univ. incompleta (085)",90,34,17,22,,4,13
"Superior no univ. completa (086)",192,109,30,37,1,7,8
"Superior univ. incompleta (087)",38,20,5,9,2,1,1
"Superior univ. completa (088)",133,102,6,20,2,3,
