"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia RECUAY (000)",5503,1085,1161,2601,50,565,41
"Sin nivel (001)",351,13,58,199,3,75,3
"Educación inicial (002)",1,,,1,,,
"Primaria (003)",1571,58,311,967,13,206,16
"Secundaria (004)",1962,202,566,966,14,199,15
"Superior no univ. incompleta (005)",355,89,92,141,2,26,5
"Superior no univ. completa (006)",598,327,71,160,8,30,2
"Superior univ. incompleta (007)",203,92,27,70,4,10,
"Superior univ. completa (008)",462,304,36,97,6,19,
"Hombres (010)",3934,669,1052,1883,40,289,1
"Sin nivel (011)",132,4,35,70,1,22,
"Primaria (013)",1143,45,275,716,11,95,1
"Secundaria (014)",1571,137,531,764,11,128,
"Superior no univ. incompleta (015)",252,47,85,104,2,14,
"Superior no univ. completa (016)",381,192,68,102,5,14,
"Superior univ. incompleta (017)",151,60,26,56,4,5,
"Superior univ. completa (018)",304,184,32,71,6,11,
"Mujeres (020)",1569,416,109,718,10,276,40
"Sin nivel (021)",219,9,23,129,2,53,3
"Educación inicial (022)",1,,,1,,,
"Primaria (023)",428,13,36,251,2,111,15
"Secundaria (024)",391,65,35,202,3,71,15
"Superior no univ. incompleta (025)",103,42,7,37,,12,5
"Superior no univ. completa (026)",217,135,3,58,3,16,2
"Superior univ. incompleta (027)",52,32,1,14,,5,
"Superior univ. completa (028)",158,120,4,26,,8,
,,,,,,,
"URBANA (030)",3239,860,676,1360,38,272,33
"Sin nivel (031)",131,7,25,65,2,32,
"Primaria (033)",787,39,168,462,9,96,13
"Secundaria (034)",1138,150,350,518,10,96,14
"Superior no univ. incompleta (035)",229,63,51,94,2,15,4
"Superior no univ. completa (036)",456,287,45,102,6,14,2
"Superior univ. incompleta (037)",161,76,20,55,3,7,
"Superior univ. completa (038)",337,238,17,64,6,12,
"Hombres (040)",2164,525,616,876,31,115,1
"Sin nivel (041)",39,3,16,13,,7,
"Primaria (043)",515,29,150,294,8,33,1
"Secundaria (044)",864,102,329,368,8,57,
"Superior no univ. incompleta (045)",152,32,45,66,2,7,
"Superior no univ. completa (046)",275,169,43,55,4,4,
"Superior univ. incompleta (047)",115,48,19,42,3,3,
"Superior univ. completa (048)",204,142,14,38,6,4,
"Mujeres (050)",1075,335,60,484,7,157,32
"Sin nivel (051)",92,4,9,52,2,25,
"Primaria (053)",272,10,18,168,1,63,12
"Secundaria (054)",274,48,21,150,2,39,14
"Superior no univ. incompleta (055)",77,31,6,28,,8,4
"Superior no univ. completa (056)",181,118,2,47,2,10,2
"Superior univ. incompleta (057)",46,28,1,13,,4,
"Superior univ. completa (058)",133,96,3,26,,8,
,,,,,,,
"RURAL (060)",2264,225,485,1241,12,293,8
"Sin nivel (061)",220,6,33,134,1,43,3
"Educación inicial (062)",1,,,1,,,
"Primaria (063)",784,19,143,505,4,110,3
"Secundaria (064)",824,52,216,448,4,103,1
"Superior no univ. incompleta (065)",126,26,41,47,,11,1
"Superior no univ. completa (066)",142,40,26,58,2,16,
"Superior univ. incompleta (067)",42,16,7,15,1,3,
"Superior univ. completa (068)",125,66,19,33,,7,
"Hombres (070)",1770,144,436,1007,9,174,
"Sin nivel (071)",93,1,19,57,1,15,
"Primaria (073)",628,16,125,422,3,62,
"Secundaria (074)",707,35,202,396,3,71,
"Superior no univ. incompleta (075)",100,15,40,38,,7,
"Superior no univ. completa (076)",106,23,25,47,1,10,
"Superior univ. incompleta (077)",36,12,7,14,1,2,
"Superior univ. completa (078)",100,42,18,33,,7,
"Mujeres (080)",494,81,49,234,3,119,8
"Sin nivel (081)",127,5,14,77,,28,3
"Educación inicial (082)",1,,,1,,,
"Primaria (083)",156,3,18,83,1,48,3
"Secundaria (084)",117,17,14,52,1,32,1
"Superior no univ. incompleta (085)",26,11,1,9,,4,1
"Superior no univ. completa (086)",36,17,1,11,1,6,
"Superior univ. incompleta (087)",6,4,,1,,1,
"Superior univ. completa (088)",25,24,1,,,,
