"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3171,63,979,1185,835,109
"Otra (034)",3,,,1,2,
"Ocupación no especificada (035)",359,,99,122,106,32
,,,,,,
"URBANA (036)",33145,271,9490,12564,9633,1187
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",67,,7,24,32,4
"Profes., científicos e intelectuales (038)",2520,,466,1223,806,25
"Técnicos de nivel medio y trab. asimilados (039)",1655,6,501,629,487,32
"Jefes y empleados de oficina (040)",1521,,487,550,474,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5328,30,1245,2133,1611,309
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2160,4,422,735,793,206
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",3451,19,930,1225,1170,107
"Obreros construc., conf., papel, fab., instr. (044)",4579,16,1594,1789,1085,95
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",11099,196,3642,3974,2945,342
"Otra (046)",127,,24,61,42,
"Ocupación no especificada (047)",638,,172,221,188,57
"Hombres (048)",23716,192,6972,8768,6954,830
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",45,,4,14,24,3
"Profes., científicos e intelectuales (050)",1218,,180,556,462,20
"Técnicos de nivel medio y trab. asimilados (051)",1131,5,321,437,345,23
"Jefes y empleados de oficina (052)",773,,164,288,311,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2203,12,561,880,637,113
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2065,4,403,700,762,196
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",3125,16,866,1102,1041,100
"Obreros construc., conf., papel, fab., instr. (056)",4495,13,1556,1759,1072,95
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",8245,142,2812,2872,2175,244
"Otra (058)",124,,24,60,40,
"Ocupación no especificada (059)",292,,81,100,85,26
"Mujeres (060)",9429,79,2518,3796,2679,357
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",22,,3,10,8,1
"Profes., científicos e intelectuales (062)",1302,,286,667,344,5
"Técnicos de nivel medio y trab. asimilados (063)",524,1,180,192,142,9
"Jefes y empleados de oficina (064)",748,,323,262,163,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3125,18,684,1253,974,196
"Agricult. trabaj. calif.agrop. y pesqueros (066)",95,,19,35,31,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",326,3,64,123,129,7
"Obreros construc., conf., papel, fab., instr. (068)",84,3,38,30,13,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2854,54,830,1102,770,98
"Otra (070)",3,,,1,2,
"Ocupación no especificada (071)",346,,91,121,103,31
,,,,,,
"RURAL (072)",4815,57,1715,1449,1323,271
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",4,,,1,3,
"Profes., científicos e intelectuales (074)",78,,23,31,24,
"Técnicos de nivel medio y trab. asimilados (075)",59,,34,12,13,
"Jefes y empleados de oficina (076)",59,,37,17,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",294,,85,113,88,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1005,1,158,282,433,131
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",132,,43,41,46,2
"Obreros construc., conf., papel, fab., instr. (080)",313,1,145,116,43,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2844,55,1176,830,665,118
"Ocupación no especificada (083)",27,,14,6,3,4
"Hombres (084)",4139,48,1424,1253,1164,250
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,,,3,
"Profes., científicos e intelectuales (086)",37,,8,14,15,
"Técnicos de nivel medio y trab. asimilados (087)",32,,16,8,8,
"Jefes y empleados de oficina (088)",20,,8,8,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",128,,38,52,36,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",954,1,146,268,411,128
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",116,,34,36,44,2
"Obreros construc., conf., papel, fab., instr. (092)",308,1,141,115,43,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2527,46,1027,747,600,107
"Ocupación no especificada (095)",14,,6,5,,3
"Mujeres (096)",676,9,291,196,159,21
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",41,,15,17,9,
"Técnicos de nivel medio y trab. asimilados (099)",27,,18,4,5,
"Jefes y empleados de oficina (100)",39,,29,9,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",166,,47,61,52,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",51,,12,14,22,3
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",16,,9,5,2,
"Obreros construc., conf., papel, fab., instr. (104)",5,,4,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",317,9,149,83,65,11
"Ocupación no especificada (107)",13,,8,1,3,1
