"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Activid.inmobil., empres. y alquileres (036)",14120,18,4777,5744,3203,378
"Admin.pub. y defensa; p. segur.soc.afil (037)",6045,,1261,2461,2168,155
"Enseñanza (038)",8398,4,1440,3420,3160,374
"Servicios sociales y de salud (039)",3162,1,638,1231,1098,194
"Otras activ. serv.comun.soc y personales (040)",6659,93,2323,2280,1595,368
"Hogares privados con servicio doméstico (041)",505,20,274,112,73,26
"Organiz. y organos extraterritoriales (042)",1,,,,1,
"Actividad economica no especificada (043)",3546,20,1333,1225,809,159
"Mujeres (045)",119032,1074,42324,44372,28087,3175
"Agric., ganadería, caza y silvicultura (046)",2402,38,794,868,580,122
"Pesca (047)",40,1,13,19,7,
"Explotación de minas y canteras (048)",147,5,71,43,26,2
"Industrias manufactureras (049)",11161,93,4341,4394,2123,210
"Suministro de electricidad, gas y agua (050)",113,,46,42,23,2
"Construcción (051)",893,6,364,372,137,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",36964,382,11474,13466,9998,1644
"Venta, mant.y rep. veh.autom.y motoc. (053)",707,4,377,225,92,9
"Comercio al por mayor (054)",1855,6,756,708,341,44
"Comercio al por menor (055)",34402,372,10341,12533,9565,1591
"Hoteles y restaurantes (056)",12885,206,4074,4436,3708,461
"Trans., almac. y comunicaciones (057)",3025,7,1637,1010,356,15
"Intermediación financiera (058)",1433,,729,559,144,1
"Activid.inmobil., empres. y alquileres (059)",7380,12,3117,3097,1103,51
"Admin.pub. y defensa; p. segur.soc.afil (060)",3294,,1158,1317,806,13
"Enseñanza (061)",13479,5,3473,6416,3456,129
"Servicios sociales y de salud (062)",5408,1,1454,2202,1707,44
"Otras activ. serv.comun.soc y personales (063)",5106,26,1709,1943,1289,139
"Hogares privados con servicio doméstico (064)",12428,283,6810,3178,1955,202
"Organiz. y organos extraterritoriales (065)",2,,1,,1,
"Actividad economica no especificada (066)",2872,9,1059,1010,668,126
,,,,,,
"URBANA (067)",309049,3154,107167,112244,75680,10804
"Agric., ganadería, caza y silvicultura (068)",11500,141,3952,3645,2906,856
"Pesca (069)",690,3,185,266,206,30
"Explotación de minas y canteras (070)",1699,11,531,759,370,28
"Industrias manufactureras (071)",43955,613,18366,15271,8556,1149
"Suministro de electricidad, gas y agua (072)",882,2,241,346,276,17
"Construcción (073)",23534,164,8139,8405,5944,882
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",79513,1148,25358,27858,21301,3848
"Venta, mant.y rep. veh.autom.y motoc. (075)",8629,77,3567,2715,1978,292
"Comercio al por mayor (076)",4701,23,1812,1785,967,114
"Comercio al por menor (077)",66183,1048,19979,23358,18356,3442
"Hoteles y restaurantes (078)",18772,344,6640,6042,5052,694
"Trans., almac. y comunicaciones (079)",33731,246,11903,12914,7732,936
"Intermediación financiera (080)",3155,,1334,1374,418,29
"Activid.inmobil., empres. y alquileres (081)",21389,30,7852,8794,4286,427
"Admin.pub. y defensa; p. segur.soc.afil (082)",9282,,2402,3757,2957,166
"Enseñanza (083)",21765,9,4882,9785,6587,502
"Servicios sociales y de salud (084)",8531,2,2080,3416,2795,238
"Otras activ. serv.comun.soc y personales (085)",11651,118,3990,4180,2861,502
"Hogares privados con servicio doméstico (086)",12677,294,6944,3230,1985,224
"Organiz. y organos extraterritoriales (087)",3,,1,,2,
"Actividad economica no especificada (088)",6320,29,2367,2202,1446,276
"Hombres (089)",191548,2113,65396,68380,47955,7704
"Agric., ganadería, caza y silvicultura (090)",9461,117,3265,2892,2427,760
"Pesca (091)",650,2,172,247,199,30
"Explotación de minas y canteras (092)",1562,6,464,718,347,27
"Industrias manufactureras (093)",32895,520,14068,10921,6446,940
"Suministro de electricidad, gas y agua (094)",770,2,195,305,253,15
"Construcción (095)",22658,158,7782,8038,5812,868
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",42926,769,13982,14522,11418,2235
"Venta, mant.y rep. veh.autom.y motoc. (097)",7924,73,3192,2490,1886,283
"Comercio al por mayor (098)",2857,17,1060,1077,632,71
"Comercio al por menor (099)",32145,679,9730,10955,8900,1881
"Hoteles y restaurantes (100)",6056,143,2627,1662,1385,239
"Trans., almac. y comunicaciones (101)",30719,240,10275,11906,7377,921
"Intermediación financiera (102)",1729,,607,820,274,28
"Activid.inmobil., empres. y alquileres (103)",14041,18,4750,5712,3185,376
"Admin.pub. y defensa; p. segur.soc.afil (104)",6001,,1254,2443,2151,153
"Enseñanza (105)",8359,4,1438,3398,3145,374
"Servicios sociales y de salud (106)",3147,1,633,1224,1095,194
"Otras activ. serv.comun.soc y personales (107)",6578,93,2296,2251,1574,364
"Hogares privados con servicio doméstico (108)",493,20,267,111,69,26
"Organiz. y organos extraterritoriales (109)",1,,,,1,
"Actividad economica no especificada (110)",3502,20,1321,1210,797,154
"Mujeres (112)",117501,1041,41771,43864,27725,3100
"Agric., ganadería, caza y silvicultura (113)",2039,24,687,753,479,96
"Pesca (114)",40,1,13,19,7,
"Explotación de minas y canteras (115)",137,5,67,41,23,1
"Industrias manufactureras (116)",11060,93,4298,4350,2110,209
"Suministro de electricidad, gas y agua (117)",112,,46,41,23,2
"Construcción (118)",876,6,357,367,132,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",36587,379,11376,13336,9883,1613
"Venta, mant.y rep. veh.autom.y motoc. (120)",705,4,375,225,92,9
"Comercio al por mayor (121)",1844,6,752,708,335,43
"Comercio al por menor (122)",34038,369,10249,12403,9456,1561
"Hoteles y restaurantes (123)",12716,201,4013,4380,3667,455
"Trans., almac. y comunicaciones (124)",3012,6,1628,1008,355,15
"Intermediación financiera (125)",1426,,727,554,144,1
"Activid.inmobil., empres. y alquileres (126)",7348,12,3102,3082,1101,51
"Admin.pub. y defensa; p. segur.soc.afil (127)",3281,,1148,1314,806,13
"Enseñanza (128)",13406,5,3444,6387,3442,128
"Servicios sociales y de salud (129)",5384,1,1447,2192,1700,44
"Otras activ. serv.comun.soc y personales (130)",5073,25,1694,1929,1287,138
"Hogares privados con servicio doméstico (131)",12184,274,6677,3119,1916,198
"Organiz. y organos extraterritoriales (132)",2,,1,,1,
"Actividad economica no especificada (133)",2818,9,1046,992,649,122
,,,,,,
"RURAL (134)",7180,154,2503,2325,1686,512
"Agric., ganadería, caza y silvicultura (135)",4067,115,1325,1230,1000,397
"Pesca (136)",9,,3,1,5,
"Explotación de minas y canteras (137)",132,,61,40,25,6
"Industrias manufactureras (138)",454,7,204,146,87,10
"Suministro de electricidad, gas y agua (139)",14,,4,8,2,
"Construcción (140)",394,1,138,160,84,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",680,9,206,232,181,52
"Venta, mant.y rep. veh.autom.y motoc. (142)",85,1,38,25,18,3
"Comercio al por mayor (143)",31,1,18,3,7,2
"Comercio al por menor (144)",564,7,150,204,156,47
"Hoteles y restaurantes (145)",226,8,82,77,51,8
"Trans., almac. y comunicaciones (146)",409,4,169,153,78,5
"Intermediación financiera (147)",8,,2,6,,
"Activid.inmobil., empres. y alquileres (148)",111,,42,47,20,2
"Admin.pub. y defensa; p. segur.soc.afil (149)",57,,17,21,17,2
"Enseñanza (150)",112,,31,51,29,1
"Servicios sociales y de salud (151)",39,,12,17,10,
"Otras activ. serv.comun.soc y personales (152)",114,1,42,43,23,5
"Hogares privados con servicio doméstico (153)",256,9,140,60,43,4
"Actividad economica no especificada (155)",98,,25,33,31,9
"Hombres (156)",5649,121,1950,1817,1324,437
"Agric., ganadería, caza y silvicultura (157)",3704,101,1218,1115,899,371
"Pesca (158)",9,,3,1,5,
"Explotación de minas y canteras (159)",122,,57,38,22,5
"Industrias manufactureras (160)",353,7,161,102,74,9
"Suministro de electricidad, gas y agua (161)",13,,4,7,2,
"Construcción (162)",377,1,131,155,79,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",303,6,108,102,66,21
"Venta, mant.y rep. veh.autom.y motoc. (164)",83,1,36,25,18,3
"Comercio al por mayor (165)",20,1,14,3,1,1
"Comercio al por menor (166)",200,4,58,74,47,17
"Hoteles y restaurantes (167)",57,3,21,21,10,2
"Trans., almac. y comunicaciones (168)",396,3,160,151,77,5
"Intermediación financiera (169)",1,,,1,,
"Activid.inmobil., empres. y alquileres (170)",79,,27,32,18,2
"Admin.pub. y defensa; p. segur.soc.afil (171)",44,,7,18,17,2
"Enseñanza (172)",39,,2,22,15,
"Servicios sociales y de salud (173)",15,,5,7,3,
"Otras activ. serv.comun.soc y personales (174)",81,,27,29,21,4
"Hogares privados con servicio doméstico (175)",12,,7,1,4,
"Actividad economica no especificada (177)",44,,12,15,12,5
"Mujeres (179)",1531,33,553,508,362,75
"Agric., ganadería, caza y silvicultura (180)",363,14,107,115,101,26
"Explotación de minas y canteras (182)",10,,4,2,3,1
"Industrias manufactureras (183)",101,,43,44,13,1
"Suministro de electricidad, gas y agua (184)",1,,,1,,
"Construcción (185)",17,,7,5,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",377,3,98,130,115,31
"Venta, mant.y rep. veh.autom.y motoc. (187)",2,,2,,,
"Comercio al por mayor (188)",11,,4,,6,1
"Comercio al por menor (189)",364,3,92,130,109,30
"Hoteles y restaurantes (190)",169,5,61,56,41,6
"Trans., almac. y comunicaciones (191)",13,1,9,2,1,
"Intermediación financiera (192)",7,,2,5,,
"Activid.inmobil., empres. y alquileres (193)",32,,15,15,2,
"Admin.pub. y defensa; p. segur.soc.afil (194)",13,,10,3,,
"Enseñanza (195)",73,,29,29,14,1
"Servicios sociales y de salud (196)",24,,7,10,7,
"Otras activ. serv.comun.soc y personales (197)",33,1,15,14,2,1
"Hogares privados con servicio doméstico (198)",244,9,133,59,39,4
"Actividad economica no especificada (200)",54,,13,18,19,4
