"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TAYACAJA (000)",32013,2263,7366,14164,533,6264,241,1182
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",39,39,,,,,,
"Profes., científicos e intelectuales (002)",1155,1064,,79,11,1,,
"Técnicos de nivel medio y trab. asimilados (003)",325,201,,103,18,3,,
"Jefes y empleados de oficina (004)",348,345,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1607,205,9,1183,23,187,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",11771,2,1,11218,430,120,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",567,,165,355,17,30,,
"Obreros construc.,conf.,papel, fab., instr. (008)",731,63,249,390,20,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",13574,184,6837,518,6,5788,241,
"Otra (010)",78,78,,,,,,
"Ocupaciñn no especificada (011)",636,82,105,316,8,125,,
"Desocupado (012)",1182,,,,,,,1182
"Hombres (013)",22594,1350,5679,11061,440,3132,25,907
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",31,31,,,,,,
"Profes., científicos e intelectuales (015)",622,577,,37,8,,,
"Técnicos de nivel medio y trab. asimilados (016)",228,133,,79,14,2,,
"Jefes y empleados de oficina (017)",216,215,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",622,130,,447,7,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",10047,2,,9579,370,96,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",439,,137,266,15,21,,
"Obreros construc.,conf.,papel, fab., instr. (021)",718,60,244,385,20,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",8434,84,5236,158,2,2929,25,
"Otra (023)",77,77,,,,,,
"Ocupaciñn no especificada (024)",253,41,62,109,4,37,,
"Desocupado (025)",907,,,,,,,907
"Mujeres (026)",9419,913,1687,3103,93,3132,216,275
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",8,8,,,,,,
"Profes., científicos e intelectuales (028)",533,487,,42,3,1,,
"Técnicos de nivel medio y trab. asimilados (029)",97,68,,24,4,1,,
"Jefes y empleados de oficina (030)",132,130,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",985,75,9,736,16,149,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1724,,1,1639,60,24,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",128,,28,89,2,9,,
"Obreros construc.,conf.,papel, fab., instr. (034)",13,3,5,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",5140,100,1601,360,4,2859,216,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",383,41,43,207,4,88,,
"Desocupado (038)",275,,,,,,,275
,,,,,,,,
"URBANA (039)",9002,1588,1686,3816,175,1174,154,409
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,24,,,,,,
"Profes., científicos e intelectuales (041)",734,680,,50,4,,,
"Técnicos de nivel medio y trab. asimilados (042)",249,160,,72,14,3,,
"Jefes y empleados de oficina (043)",275,274,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1002,153,3,696,19,131,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2205,1,1,2095,100,8,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",355,,99,219,17,20,,
"Obreros construc.,conf.,papel, fab., instr. (047)",446,49,146,238,11,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",2997,140,1402,339,3,959,154,
"Otra (049)",65,65,,,,,,
"Ocupaciñn no especificada (050)",241,42,35,107,7,50,,
"Desocupado (051)",409,,,,,,,409
"Hombres (052)",5586,960,1142,2578,127,474,18,287
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,17,,,,,,
"Profes., científicos e intelectuales (054)",388,363,,22,3,,,
"Técnicos de nivel medio y trab. asimilados (055)",177,110,,53,12,2,,
"Jefes y empleados de oficina (056)",168,168,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",387,99,,254,6,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1759,1,,1680,75,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",304,,86,186,15,17,,
"Obreros construc.,conf.,papel, fab., instr. (060)",436,48,142,233,11,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1486,67,889,104,1,407,18,
"Otra (062)",65,65,,,,,,
"Ocupaciñn no especificada (063)",112,22,25,46,4,15,,
"Desocupado (064)",287,,,,,,,287
"Mujeres (065)",3416,628,544,1238,48,700,136,122
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,7,,,,,,
"Profes., científicos e intelectuales (067)",346,317,,28,1,,,
"Técnicos de nivel medio y trab. asimilados (068)",72,50,,19,2,1,,
"Jefes y empleados de oficina (069)",107,106,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",615,54,3,442,13,103,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",446,,1,415,25,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",51,,13,33,2,3,,
"Obreros construc.,conf.,papel, fab., instr. (073)",10,1,4,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1511,73,513,235,2,552,136,
"Ocupaciñn no especificada (076)",129,20,10,61,3,35,,
"Desocupado (077)",122,,,,,,,122
,,,,,,,,
"RURAL (078)",23011,675,5680,10348,358,5090,87,773
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",15,15,,,,,,
"Profes., científicos e intelectuales (080)",421,384,,29,7,1,,
"Técnicos de nivel medio y trab. asimilados (081)",76,41,,31,4,,,
"Jefes y empleados de oficina (082)",73,71,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",605,52,6,487,4,56,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",9566,1,,9123,330,112,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",212,,66,136,,10,,
"Obreros construc.,conf.,papel, fab., instr. (086)",285,14,103,152,9,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",10577,44,5435,179,3,4829,87,
"Otra (088)",13,13,,,,,,
"Ocupaciñn no especificada (089)",395,40,70,209,1,75,,
"Desocupado (090)",773,,,,,,,773
"Hombres (091)",17008,390,4537,8483,313,2658,7,620
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",14,14,,,,,,
"Profes., científicos e intelectuales (093)",234,214,,15,5,,,
"Técnicos de nivel medio y trab. asimilados (094)",51,23,,26,2,,,
"Jefes y empleados de oficina (095)",48,47,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",235,31,,193,1,10,,
