"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BOLIVAR (000)",4301,600,631,2192,30,625,101,122
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",24,24,,,,,,
"Profes., científicos e intelectuales (002)",386,373,,11,1,1,,
"Técnicos de nivel medio y trab. asimilados (003)",56,37,,14,2,3,,
"Jefes y empleados de oficina (004)",97,95,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",206,8,5,127,3,63,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",1811,,,1788,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",129,,31,89,,9,,
"Obreros construc.,conf.,papel, fab., instr. (008)",132,5,63,61,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",1106,38,442,35,,490,101,
"Otra (010)",10,10,,,,,,
"Ocupación no especificada (011)",222,10,90,67,1,54,,
"Desocupado (012)",122,,,,,,,122
"Hombres (013)",3493,356,553,1989,28,455,12,100
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",19,19,,,,,,
"Profes., científicos e intelectuales (015)",209,200,,7,1,1,,
"Técnicos de nivel medio y trab. asimilados (016)",32,21,,9,1,1,,
"Jefes y empleados de oficina (017)",66,66,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",72,4,1,56,2,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1763,,,1740,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",97,,26,66,,5,,
"Obreros construc.,conf.,papel, fab., instr. (021)",132,5,63,61,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",873,25,400,14,,422,12,
"Otra (023)",10,10,,,,,,
"Ocupación no especificada (024)",120,6,63,36,1,14,,
"Desocupado (025)",100,,,,,,,100
"Mujeres (026)",808,244,78,203,2,170,89,22
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",177,173,,4,,,,
"Técnicos de nivel medio y trab. asimilados (029)",24,16,,5,1,2,,
"Jefes y empleados de oficina (030)",31,29,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",134,4,4,71,1,54,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",48,,,48,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",32,,5,23,,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",233,13,42,21,,68,89,
"Ocupación no especificada (037)",102,4,27,31,,40,,
"Desocupado (038)",22,,,,,,,22
,,,,,,,,
"URBANA (039)",1719,501,276,628,7,168,71,68
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,24,,,,,,
"Profes., científicos e intelectuales (041)",300,294,,4,1,1,,
"Técnicos de nivel medio y trab. asimilados (042)",47,33,,11,,3,,
"Jefes y empleados de oficina (043)",90,88,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",142,8,1,88,3,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",390,,,388,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",89,,25,58,,6,,
"Obreros construc.,conf.,papel, fab., instr. (047)",83,3,43,34,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",401,35,183,22,,90,71,
"Otra (049)",10,10,,,,,,
"Ocupación no especificada (050)",75,6,24,23,1,21,,
"Desocupado (051)",68,,,,,,,68
"Hombres (052)",1213,294,233,525,6,97,5,53
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",19,19,,,,,,
"Profes., científicos e intelectuales (054)",159,154,,3,1,1,,
"Técnicos de nivel medio y trab. asimilados (055)",27,19,,7,,1,,
"Jefes y empleados de oficina (056)",60,60,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",51,4,,37,2,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",380,,,378,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",66,,20,44,,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",83,3,43,34,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",267,22,159,7,,74,5,
"Otra (062)",10,10,,,,,,
"Ocupación no especificada (063)",38,3,11,15,1,8,,
"Desocupado (064)",53,,,,,,,53
"Mujeres (065)",506,207,43,103,1,71,66,15
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,5,,,,,,
"Profes., científicos e intelectuales (067)",141,140,,1,,,,
"Técnicos de nivel medio y trab. asimilados (068)",20,14,,4,,2,,
"Jefes y empleados de oficina (069)",30,28,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",91,4,1,51,1,34,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",10,,,10,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",23,,5,14,,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",134,13,24,15,,16,66,
"Ocupación no especificada (076)",37,3,13,8,,13,,
"Desocupado (077)",15,,,,,,,15
,,,,,,,,
"RURAL (078)",2582,99,355,1564,23,457,30,54
"Profes., científicos e intelectuales (080)",86,79,,7,,,,
"Técnicos de nivel medio y trab. asimilados (081)",9,4,,3,2,,,
"Jefes y empleados de oficina (082)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",64,,4,39,,21,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1421,,,1400,21,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",40,,6,31,,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",49,2,20,27,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",705,3,259,13,,400,30,
"Ocupación no especificada (089)",147,4,66,44,,33,,
"Desocupado (090)",54,,,,,,,54
"Hombres (091)",2280,62,320,1464,22,358,7,47
"Profes., científicos e intelectuales (093)",50,46,,4,,,,
"Técnicos de nivel medio y trab. asimilados (094)",5,2,,2,1,,,
"Jefes y empleados de oficina (095)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",21,,1,19,,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1383,,,1362,21,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",31,,6,22,,3,,
"Obreros construc.,conf.,papel, fab., instr. (099)",49,2,20,27,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",606,3,241,7,,348,7,
"Ocupación no especificada (102)",82,3,52,21,,6,,
"Desocupado (103)",47,,,,,,,47
"Mujeres (104)",302,37,35,100,1,99,23,7
"Profes., científicos e intelectuales (106)",36,33,,3,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,2,,1,1,,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
