"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ANGARAES (000)",12126,1456,1878,5281,101,2173,77,1160
"Agric., ganadería, caza y silvicultura (001)",6603,35,654,4002,21,1891,,
"Pesca (002)",2,,,1,1,,,
"Explotación de minas y canteras (003)",733,59,665,4,4,1,,
"Industrias manufactureras (004)",140,2,38,76,13,11,,
"Suministro de electricidad, gas y agua (005)",36,4,32,,,,,
"Construcción (006)",350,17,250,55,8,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",734,69,14,537,26,88,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",36,2,10,21,2,1,,
"Comercio al por mayor (009)",22,5,,11,1,5,,
"Comercio al por menor (010)",676,62,4,505,23,82,,
"Hoteles y restaurantes (011)",205,52,8,119,5,21,,
"Trans., almac. y comunicaciones (012)",204,37,29,127,5,6,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",128,85,4,32,5,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",264,194,70,,,,,
"Enseñanza (016)",721,667,,51,1,2,,
"Servicios sociales y de salud (017)",118,105,1,10,1,1,,
"Otras activ. serv.comun.soc y personales (018)",118,34,4,34,2,44,,
"Hogares privados con servicio doméstico (019)",77,,,,,,77,
"Actividad economica no especificada (021)",531,94,109,233,9,86,,
"Desocupado (022)",1160,,,,,,,1160
"Hombres (023)",8831,899,1668,4115,69,1137,1,942
"Agric., ganadería, caza y silvicultura (024)",5036,35,525,3428,12,1036,,
"Pesca (025)",2,,,1,1,,,
"Explotación de minas y canteras (026)",721,53,659,4,4,1,,
"Industrias manufactureras (027)",109,1,32,61,10,5,,
"Suministro de electricidad, gas y agua (028)",34,2,32,,,,,
"Construcción (029)",341,16,244,54,8,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",302,37,14,213,15,23,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",33,1,10,20,1,1,,
"Comercio al por mayor (032)",12,4,,6,1,1,,
"Comercio al por menor (033)",257,32,4,187,13,21,,
"Hoteles y restaurantes (034)",52,18,5,24,3,2,,
"Trans., almac. y comunicaciones (035)",191,31,24,125,5,6,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",92,60,4,22,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",222,171,51,,,,,
"Enseñanza (039)",403,377,,24,,2,,
"Servicios sociales y de salud (040)",35,28,,7,,,,
"Otras activ. serv.comun.soc y personales (041)",41,15,2,19,2,3,,
"Hogares privados con servicio doméstico (042)",1,,,,,,1,
"Actividad economica no especificada (044)",306,54,76,133,5,38,,
"Desocupado (045)",942,,,,,,,942
"Mujeres (046)",3295,557,210,1166,32,1036,76,218
"Agric., ganadería, caza y silvicultura (047)",1567,,129,574,9,855,,
"Explotación de minas y canteras (049)",12,6,6,,,,,
"Industrias manufactureras (050)",31,1,6,15,3,6,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",9,1,6,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",432,32,,324,11,65,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,1,,1,1,,,
"Comercio al por mayor (055)",10,1,,5,,4,,
"Comercio al por menor (056)",419,30,,318,10,61,,
"Hoteles y restaurantes (057)",153,34,3,95,2,19,,
"Trans., almac. y comunicaciones (058)",13,6,5,2,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",36,25,,10,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",42,23,19,,,,,
"Enseñanza (062)",318,290,,27,1,,,
"Servicios sociales y de salud (063)",83,77,1,3,1,1,,
"Otras activ. serv.comun.soc y personales (064)",77,19,2,15,,41,,
"Hogares privados con servicio doméstico (065)",76,,,,,,76,
"Actividad economica no especificada (067)",225,40,33,100,4,48,,
"Desocupado (068)",218,,,,,,,218
,,,,,,,,
"URBANA (069)",5012,1188,714,1986,78,695,58,293
"Agric., ganadería, caza y silvicultura (070)",1840,6,208,1123,9,494,,
"Pesca (071)",2,,,1,1,,,
"Explotación de minas y canteras (072)",268,55,207,2,3,1,,
"Industrias manufactureras (073)",95,2,18,54,13,8,,
"Suministro de electricidad, gas y agua (074)",20,3,17,,,,,
"Construcción (075)",159,13,111,25,5,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",591,54,11,422,25,79,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",33,1,8,21,2,1,,
"Comercio al por mayor (078)",20,5,,9,1,5,,
"Comercio al por menor (079)",538,48,3,392,22,73,,
"Hoteles y restaurantes (080)",153,31,8,90,5,19,,
"Trans., almac. y comunicaciones (081)",136,31,24,76,3,2,,
"Intermediación financiera (082)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (083)",115,80,2,27,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",212,161,51,,,,,
"Enseñanza (085)",596,560,,33,1,2,,
"Servicios sociales y de salud (086)",97,85,1,9,1,1,,
"Otras activ. serv.comun.soc y personales (087)",103,29,3,29,1,41,,
"Hogares privados con servicio doméstico (088)",58,,,,,,58,
"Actividad economica no especificada (090)",272,76,53,95,7,41,,
"Desocupado (091)",293,,,,,,,293
"Hombres (092)",3139,724,596,1361,51,237,1,169
"Agric., ganadería, caza y silvicultura (093)",1270,6,151,922,5,186,,
"Pesca (094)",2,,,1,1,,,
"Explotación de minas y canteras (095)",258,49,203,2,3,1,,
"Industrias manufactureras (096)",71,1,15,42,10,3,,
"Suministro de electricidad, gas y agua (097)",18,1,17,,,,,
"Construcción (098)",154,12,107,25,5,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",238,31,11,165,14,17,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",31,1,8,20,1,1,,
"Comercio al por mayor (101)",11,4,,5,1,1,,
"Comercio al por menor (102)",196,26,3,140,12,15,,
"Hoteles y restaurantes (103)",46,15,5,21,3,2,,
"Trans., almac. y comunicaciones (104)",125,25,19,76,3,2,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",82,57,2,18,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",177,144,33,,,,,
"Enseñanza (108)",324,306,,16,,2,,
"Servicios sociales y de salud (109)",28,21,,7,,,,
"Otras activ. serv.comun.soc y personales (110)",31,12,1,15,1,2,,
"Hogares privados con servicio doméstico (111)",1,,,,,,1,
"Actividad economica no especificada (113)",144,43,32,51,3,15,,
"Desocupado (114)",169,,,,,,,169
"Mujeres (115)",1873,464,118,625,27,458,57,124
"Agric., ganadería, caza y silvicultura (116)",570,,57,201,4,308,,
"Explotación de minas y canteras (118)",10,6,4,,,,,
"Industrias manufactureras (119)",24,1,3,12,3,5,,
