"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia UCAYALI (000)",40624,8420,8362,8263,6578,4279,4722
"Conviviente (001)",18182,430,3427,5728,4339,2369,1889
"Separado(a) (002)",958,15,151,229,210,175,178
"Casado(a) (003)",5657,17,215,895,1442,1338,1750
"Viudo(a) (004)",929,7,11,39,88,105,679
"Divorciado(a) (005)",59,,5,12,5,14,23
"Soltero(a) (006)",14839,7951,4553,1360,494,278,203
"Hombres (008)",21739,4319,4190,4355,3641,2505,2729
"Conviviente (009)",9059,98,1116,2925,2402,1386,1132
"Separado(a) (010)",460,3,35,102,109,100,111
"Casado(a) (011)",2881,2,55,346,698,727,1053
"Viudo(a) (012)",377,1,5,17,40,53,261
"Divorciado(a) (013)",42,,5,7,3,8,19
"Soltero(a) (014)",8920,4215,2974,958,389,231,153
"Mujeres (016)",18885,4101,4172,3908,2937,1774,1993
"Conviviente (017)",9123,332,2311,2803,1937,983,757
"Separado(a) (018)",498,12,116,127,101,75,67
"Casado(a) (019)",2776,15,160,549,744,611,697
"Viudo(a) (020)",552,6,6,22,48,52,418
"Divorciado(a) (021)",17,,,5,2,6,4
"Soltero(a) (022)",5919,3736,1579,402,105,47,50
,,,,,,,
"URBANA (024)",23299,4898,4769,4532,3828,2512,2760
"Conviviente (025)",9565,168,1625,2931,2438,1345,1058
"Separado(a) (026)",574,6,84,154,142,93,95
"Casado(a) (027)",3465,9,116,521,890,832,1097
"Viudo(a) (028)",497,7,8,21,47,53,361
"Divorciado(a) (029)",37,,2,7,2,9,17
"Soltero(a) (030)",9161,4708,2934,898,309,180,132
"Hombres (032)",12262,2468,2379,2319,2068,1465,1563
"Conviviente (033)",4754,47,521,1437,1325,796,628
"Separado(a) (034)",250,1,22,65,68,45,49
"Casado(a) (035)",1764,2,25,204,425,460,648
"Viudo(a) (036)",181,1,4,7,19,21,129
"Divorciado(a) (037)",27,,2,5,1,5,14
"Soltero(a) (038)",5286,2417,1805,601,230,138,95
"Mujeres (040)",11037,2430,2390,2213,1760,1047,1197
"Conviviente (041)",4811,121,1104,1494,1113,549,430
"Separado(a) (042)",324,5,62,89,74,48,46
"Casado(a) (043)",1701,7,91,317,465,372,449
"Viudo(a) (044)",316,6,4,14,28,32,232
"Divorciado(a) (045)",10,,,2,1,4,3
"Soltero(a) (046)",3875,2291,1129,297,79,42,37
,,,,,,,
"RURAL (048)",17325,3522,3593,3731,2750,1767,1962
"Conviviente (049)",8617,262,1802,2797,1901,1024,831
"Separado(a) (050)",384,9,67,75,68,82,83
"Casado(a) (051)",2192,8,99,374,552,506,653
"Viudo(a) (052)",432,,3,18,41,52,318
"Divorciado(a) (053)",22,,3,5,3,5,6
"Soltero(a) (054)",5678,3243,1619,462,185,98,71
"Hombres (056)",9477,1851,1811,2036,1573,1040,1166
"Conviviente (057)",4305,51,595,1488,1077,590,504
"Separado(a) (058)",210,2,13,37,41,55,62
"Casado(a) (059)",1117,,30,142,273,267,405
"Viudo(a) (060)",196,,1,10,21,32,132
"Divorciado(a) (061)",15,,3,2,2,3,5
"Soltero(a) (062)",3634,1798,1169,357,159,93,58
"Mujeres (064)",7848,1671,1782,1695,1177,727,796
"Conviviente (065)",4312,211,1207,1309,824,434,327
"Separado(a) (066)",174,7,54,38,27,27,21
"Casado(a) (067)",1075,8,69,232,279,239,248
"Viudo(a) (068)",236,,2,8,20,20,186
"Divorciado(a) (069)",7,,,3,1,2,1
"Soltero(a) (070)",2044,1445,450,105,26,5,13
