"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PALPA (000)",5138,867,2090,1714,125,255,87
"Conviviente (001)",1700,215,802,568,36,59,20
"Separado(a) (002)",217,28,71,93,6,7,12
"Casado(a) (003)",1570,316,498,606,59,75,16
"Viudo(a) (004)",110,16,30,50,6,2,6
"Divorciado(a) (005)",30,7,5,15,2,,1
"Soltero(a) (006)",1511,285,684,382,16,112,32
"Hombres (008)",3424,431,1550,1203,102,125,13
"Conviviente (009)",1148,129,581,391,34,13,
"Separado(a) (010)",95,7,25,53,4,5,1
"Casado(a) (011)",1035,167,352,438,50,24,4
"Viudo(a) (012)",48,4,16,24,2,2,
"Divorciado(a) (013)",13,1,4,7,1,,
"Soltero(a) (014)",1085,123,572,290,11,81,8
"Mujeres (016)",1714,436,540,511,23,130,74
"Conviviente (017)",552,86,221,177,2,46,20
"Separado(a) (018)",122,21,46,40,2,2,11
"Casado(a) (019)",535,149,146,168,9,51,12
"Viudo(a) (020)",62,12,14,26,4,,6
"Divorciado(a) (021)",17,6,1,8,1,,1
"Soltero(a) (022)",426,162,112,92,5,31,24
,,,,,,,
"URBANA (024)",3347,722,1204,1166,51,144,60
"Conviviente (025)",1077,172,442,397,14,37,15
"Separado(a) (026)",149,24,41,68,2,5,9
"Casado(a) (027)",1069,278,306,406,23,45,11
"Viudo(a) (028)",70,11,19,33,1,1,5
"Divorciado(a) (029)",23,6,3,12,1,,1
"Soltero(a) (030)",959,231,393,250,10,56,19
"Hombres (032)",2085,360,857,753,39,71,5
"Conviviente (033)",694,105,309,259,13,8,
"Separado(a) (034)",57,6,12,34,,4,1
"Casado(a) (035)",658,143,207,270,20,18,
"Viudo(a) (036)",30,4,11,13,1,1,
"Divorciado(a) (037)",8,1,2,5,,,
"Soltero(a) (038)",638,101,316,172,5,40,4
"Mujeres (040)",1262,362,347,413,12,73,55
"Conviviente (041)",383,67,133,138,1,29,15
"Separado(a) (042)",92,18,29,34,2,1,8
"Casado(a) (043)",411,135,99,136,3,27,11
"Viudo(a) (044)",40,7,8,20,,,5
"Divorciado(a) (045)",15,5,1,7,1,,1
"Soltero(a) (046)",321,130,77,78,5,16,15
,,,,,,,
"RURAL (048)",1791,145,886,548,74,111,27
"Conviviente (049)",623,43,360,171,22,22,5
"Separado(a) (050)",68,4,30,25,4,2,3
"Casado(a) (051)",501,38,192,200,36,30,5
"Viudo(a) (052)",40,5,11,17,5,1,1
"Divorciado(a) (053)",7,1,2,3,1,,
"Soltero(a) (054)",552,54,291,132,6,56,13
"Hombres (056)",1339,71,693,450,63,54,8
"Conviviente (057)",454,24,272,132,21,5,
"Separado(a) (058)",38,1,13,19,4,1,
"Casado(a) (059)",377,24,145,168,30,6,4
"Viudo(a) (060)",18,,5,11,1,1,
"Divorciado(a) (061)",5,,2,2,1,,
"Soltero(a) (062)",447,22,256,118,6,41,4
"Mujeres (064)",452,74,193,98,11,57,19
"Conviviente (065)",169,19,88,39,1,17,5
"Separado(a) (066)",30,3,17,6,,1,3
"Casado(a) (067)",124,14,47,32,6,24,1
"Viudo(a) (068)",22,5,6,6,4,,1
"Divorciado(a) (069)",2,1,,1,,,
"Soltero(a) (070)",105,32,35,14,,15,9
