"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LAMPA (000)",13749,1571,2503,6944,105,2488,138
"Conviviente (001)",3863,442,963,1834,32,550,42
"Separado(a) (002)",351,42,39,214,5,49,2
"Casado(a) (003)",5742,666,756,3278,40,977,25
"Viudo(a) (004)",724,24,45,532,9,110,4
"Divorciado(a) (005)",61,5,8,38,,9,1
"Soltero(a) (006)",3008,392,692,1048,19,793,64
"Hombres (008)",8749,1133,2284,4324,71,916,21
"Conviviente (009)",2635,331,911,1187,21,182,3
"Separado(a) (010)",86,17,24,41,,4,
"Casado(a) (011)",3846,534,698,2306,32,274,2
"Viudo(a) (012)",278,16,23,204,3,32,
"Divorciado(a) (013)",30,3,7,16,,4,
"Soltero(a) (014)",1874,232,621,570,15,420,16
"Mujeres (016)",5000,438,219,2620,34,1572,117
"Conviviente (017)",1228,111,52,647,11,368,39
"Separado(a) (018)",265,25,15,173,5,45,2
"Casado(a) (019)",1896,132,58,972,8,703,23
"Viudo(a) (020)",446,8,22,328,6,78,4
"Divorciado(a) (021)",31,2,1,22,,5,1
"Soltero(a) (022)",1134,160,71,478,4,373,48
,,,,,,,
"URBANA (024)",4803,1173,921,2200,44,395,70
"Conviviente (025)",1460,318,354,645,16,105,22
"Separado(a) (026)",132,34,11,71,3,12,1
"Casado(a) (027)",1938,501,291,954,16,160,16
"Viudo(a) (028)",170,22,15,113,4,15,1
"Divorciado(a) (029)",14,5,,9,,,
"Soltero(a) (030)",1089,293,250,408,5,103,30
"Hombres (032)",3013,803,842,1185,27,151,5
"Conviviente (033)",969,230,329,358,12,40,
"Separado(a) (034)",30,13,6,11,,,
"Casado(a) (035)",1261,381,270,550,11,49,
"Viudo(a) (036)",65,15,8,36,1,5,
"Divorciado(a) (037)",8,3,,5,,,
"Soltero(a) (038)",680,161,229,225,3,57,5
"Mujeres (040)",1790,370,79,1015,17,244,65
"Conviviente (041)",491,88,25,287,4,65,22
"Separado(a) (042)",102,21,5,60,3,12,1
"Casado(a) (043)",677,120,21,404,5,111,16
"Viudo(a) (044)",105,7,7,77,3,10,1
"Divorciado(a) (045)",6,2,,4,,,
"Soltero(a) (046)",409,132,21,183,2,46,25
,,,,,,,
"RURAL (048)",8946,398,1582,4744,61,2093,68
"Conviviente (049)",2403,124,609,1189,16,445,20
"Separado(a) (050)",219,8,28,143,2,37,1
"Casado(a) (051)",3804,165,465,2324,24,817,9
"Viudo(a) (052)",554,2,30,419,5,95,3
"Divorciado(a) (053)",47,,8,29,,9,1
"Soltero(a) (054)",1919,99,442,640,14,690,34
"Hombres (056)",5736,330,1442,3139,44,765,16
"Conviviente (057)",1666,101,582,829,9,142,3
"Separado(a) (058)",56,4,18,30,,4,
"Casado(a) (059)",2585,153,428,1756,21,225,2
"Viudo(a) (060)",213,1,15,168,2,27,
"Divorciado(a) (061)",22,,7,11,,4,
"Soltero(a) (062)",1194,71,392,345,12,363,11
"Mujeres (064)",3210,68,140,1605,17,1328,52
"Conviviente (065)",737,23,27,360,7,303,17
"Separado(a) (066)",163,4,10,113,2,33,1
"Casado(a) (067)",1219,12,37,568,3,592,7
"Viudo(a) (068)",341,1,15,251,3,68,3
"Divorciado(a) (069)",25,,1,18,,5,1
"Soltero(a) (070)",725,28,50,295,2,327,23
