"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia MELGAR",,,,
"Viviendas particulares (001)",9372,5505,3283,584
"Ocupantes presentes (002)",34722,20889,11796,2037
"Casa independiente",,,,
"Viviendas particulares (004)",8432,5366,2523,543
"Ocupantes presentes (005)",31799,20433,9494,1872
"Departamento en edificio",,,,
"Viviendas particulares (007)",2,2,,
"Ocupantes presentes (008)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",12,6,6,
"Ocupantes presentes (011)",39,29,10,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",874,122,748,4
"Ocupantes presentes (014)",2679,396,2264,19
"Choza o cabaña",,,,
"Viviendas particulares (016)",35,,,35
"Ocupantes presentes (017)",135,,,135
"Vivienda improvisada",,,,
"Viviendas particulares (019)",3,1,2,
"Ocupantes presentes (020)",18,3,15,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",14,8,4,2
"Ocupantes presentes (023)",45,21,13,11
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",8809,5188,3125,496
"Ocupantes presentes (029)",32571,19657,11187,1727
"Casa independiente",,,,
"Viviendas particulares (031)",7877,5052,2369,456
"Ocupantes presentes (032)",29684,19209,8902,1573
"Departamento en edificio",,,,
"Viviendas particulares (034)",2,2,,
"Ocupantes presentes (035)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",12,6,6,
"Ocupantes presentes (038)",39,29,10,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",867,119,744,4
"Ocupantes presentes (041)",2654,388,2247,19
"Choza o cabaña",,,,
"Viviendas particulares (043)",34,,,34
"Ocupantes presentes (044)",124,,,124
"Vivienda improvisada",,,,
"Viviendas particulares (046)",3,1,2,
"Ocupantes presentes (047)",18,3,15,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",14,8,4,2
"Ocupantes presentes (050)",45,21,13,11
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",563,317,158,88
"Ocupantes presentes (056)",2151,1232,609,310
"Casa independiente",,,,
"Viviendas particulares (058)",555,314,154,87
"Ocupantes presentes (059)",2115,1224,592,299
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",7,3,4,
"Ocupantes presentes (068)",25,8,17,
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",11,,,11
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",8090,4986,2969,135
"Ocupantes presentes (110)",29834,18900,10511,423
"Casa independiente",,,,
"Viviendas particulares (112)",7186,4847,2209,130
"Ocupantes presentes (113)",27050,18444,8209,397
"Departamento en edificio",,,,
"Viviendas particulares (115)",2,2,,
"Ocupantes presentes (116)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",12,6,6,
"Ocupantes presentes (119)",39,29,10,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",874,122,748,4
"Ocupantes presentes (122)",2679,396,2264,19
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",3,1,2,
"Ocupantes presentes (128)",18,3,15,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",13,8,4,1
"Ocupantes presentes (131)",41,21,13,7
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",7683,4738,2853,92
"Ocupantes presentes (137)",28269,17932,10035,302
"Casa independiente",,,,
"Viviendas particulares (139)",6786,4602,2097,87
"Ocupantes presentes (140)",25510,17484,7750,276
"Departamento en edificio",,,,
"Viviendas particulares (142)",2,2,,
"Ocupantes presentes (143)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",12,6,6,
"Ocupantes presentes (146)",39,29,10,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",867,119,744,4
"Ocupantes presentes (149)",2654,388,2247,19
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",3,1,2,
"Ocupantes presentes (155)",18,3,15,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",13,8,4,1
"Ocupantes presentes (158)",41,21,13,7
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",407,248,116,43
"Ocupantes presentes (164)",1565,968,476,121
"Casa independiente",,,,
"Viviendas particulares (166)",400,245,112,43
"Ocupantes presentes (167)",1540,960,459,121
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",7,3,4,
"Ocupantes presentes (176)",25,8,17,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1282,519,314,449
"Ocupantes presentes (218)",4888,1989,1285,1614
"Casa independiente",,,,
"Viviendas particulares (220)",1246,519,314,413
"Ocupantes presentes (221)",4749,1989,1285,1475
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",35,,,35
"Ocupantes presentes (233)",135,,,135
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,,1
"Ocupantes presentes (239)",4,,,4
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1126,450,272,404
"Ocupantes presentes (245)",4302,1725,1152,1425
"Casa independiente",,,,
"Viviendas particulares (247)",1091,450,272,369
"Ocupantes presentes (248)",4174,1725,1152,1297
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",34,,,34
"Ocupantes presentes (260)",124,,,124
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,,1
"Ocupantes presentes (266)",4,,,4
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",156,69,42,45
"Ocupantes presentes (272)",586,264,133,189
"Casa independiente",,,,
"Viviendas particulares (274)",155,69,42,44
"Ocupantes presentes (275)",575,264,133,178
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",11,,,11
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
