"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia OCROS",,,,
"Viviendas particulares (001)",1458,1159,176,123
"Ocupantes presentes (002)",5553,4513,610,430
"Casa independiente",,,,
"Viviendas particulares (004)",1448,1150,175,123
"Ocupantes presentes (005)",5511,4477,604,430
"Departamento en edificio",,,,
"Viviendas particulares (007)",3,3,,
"Ocupantes presentes (008)",8,8,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",7,6,1,
"Ocupantes presentes (014)",34,28,6,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1279,1028,149,102
"Ocupantes presentes (029)",4879,4005,507,367
"Casa independiente",,,,
"Viviendas particulares (031)",1275,1024,149,102
"Ocupantes presentes (032)",4865,3991,507,367
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",4,4,,
"Ocupantes presentes (041)",14,14,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",179,131,27,21
"Ocupantes presentes (056)",674,508,103,63
"Casa independiente",,,,
"Viviendas particulares (058)",173,126,26,21
"Ocupantes presentes (059)",646,486,97,63
"Departamento en edificio",,,,
"Viviendas particulares (061)",3,3,,
"Ocupantes presentes (062)",8,8,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",3,2,1,
"Ocupantes presentes (068)",20,14,6,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1063,869,125,69
"Ocupantes presentes (110)",4090,3440,423,227
"Casa independiente",,,,
"Viviendas particulares (112)",1053,860,124,69
"Ocupantes presentes (113)",4048,3404,417,227
"Departamento en edificio",,,,
"Viviendas particulares (115)",3,3,,
"Ocupantes presentes (116)",8,8,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",7,6,1,
"Ocupantes presentes (122)",34,28,6,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",903,748,101,54
"Ocupantes presentes (137)",3488,2970,334,184
"Casa independiente",,,,
"Viviendas particulares (139)",899,744,101,54
"Ocupantes presentes (140)",3474,2956,334,184
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",4,4,,
"Ocupantes presentes (149)",14,14,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",160,121,24,15
"Ocupantes presentes (164)",602,470,89,43
"Casa independiente",,,,
"Viviendas particulares (166)",154,116,23,15
"Ocupantes presentes (167)",574,448,83,43
"Departamento en edificio",,,,
"Viviendas particulares (169)",3,3,,
"Ocupantes presentes (170)",8,8,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",3,2,1,
"Ocupantes presentes (176)",20,14,6,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",395,290,51,54
"Ocupantes presentes (218)",1463,1073,187,203
"Casa independiente",,,,
"Viviendas particulares (220)",395,290,51,54
"Ocupantes presentes (221)",1463,1073,187,203
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",376,280,48,48
"Ocupantes presentes (245)",1391,1035,173,183
"Casa independiente",,,,
"Viviendas particulares (247)",376,280,48,48
"Ocupantes presentes (248)",1391,1035,173,183
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",19,10,3,6
"Ocupantes presentes (272)",72,38,14,20
"Casa independiente",,,,
"Viviendas particulares (274)",19,10,3,6
"Ocupantes presentes (275)",72,38,14,20
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
