"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia GRAN CHIMU (000)",344,183,161
"Sin nivel (001)",14,6,8
"Educación inicial (002)",1,1,
"Primaria (003)",197,112,85
"Secundaria (004)",104,52,52
"Superior no univ. incompleta (005)",5,3,2
"Superior no univ. completa (006)",12,4,8
"Superior univ. incompleta (007)",5,2,3
"Superior univ. completa (008)",6,3,3
"De 14 a 29 años (010)",233,139,94
"Sin nivel (011)",5,3,2
"Primaria (013)",125,85,40
"Secundaria (014)",85,44,41
"Superior no univ. incompleta (015)",5,3,2
"Superior no univ. completa (016)",6,2,4
"Superior univ. incompleta (017)",3,1,2
"Superior univ. completa (018)",4,1,3
"De 30 a 44 años (020)",81,35,46
"Sin nivel (021)",4,3,1
"Educación inicial (022)",1,1,
"Primaria (023)",51,19,32
"Secundaria (024)",16,7,9
"Superior no univ. completa (026)",6,2,4
"Superior univ. incompleta (027)",1,1,
"Superior univ. completa (028)",2,2,
"De 45 a 64 años (030)",23,9,14
"Sin nivel (031)",2,,2
"Primaria (033)",17,8,9
"Secundaria (034)",3,1,2
"Superior univ. incompleta (037)",1,,1
"De 65 y más años (040)",7,,7
"Sin nivel (041)",3,,3
"Primaria (043)",4,,4
,,,
"AREA URBANA (050)",65,25,40
"Sin nivel (051)",2,,2
"Educación inicial (052)",1,1,
"Primaria (053)",18,7,11
"Secundaria (054)",29,12,17
"Superior no univ. incompleta (055)",3,1,2
"Superior no univ. completa (056)",5,1,4
"Superior univ. incompleta (057)",3,1,2
"Superior univ. completa (058)",4,2,2
"De 14 a 29 años (060)",46,21,25
"Sin nivel (061)",1,,1
"Primaria (063)",11,6,5
"Secundaria (064)",24,12,12
"Superior no univ. incompleta (065)",3,1,2
"Superior no univ. completa (066)",2,1,1
"Superior univ. incompleta (067)",2,,2
"Superior univ. completa (068)",3,1,2
"De 30 a 44 años (070)",12,3,9
"Educación inicial (072)",1,1,
"Primaria (073)",2,,2
"Secundaria (074)",4,,4
"Superior no univ. completa (076)",3,,3
"Superior univ. incompleta (077)",1,1,
"Superior univ. completa (078)",1,1,
"De 45 a 64 años (080)",6,1,5
"Primaria (083)",5,1,4
"Secundaria (084)",1,,1
"De 65 y más años (090)",1,,1
"Sin nivel (091)",1,,1
,,,
"AREA RURAL (100)",279,158,121
"Sin nivel (101)",12,6,6
"Primaria (103)",179,105,74
"Secundaria (104)",75,40,35
"Superior no univ. incompleta (105)",2,2,
"Superior no univ. completa (106)",7,3,4
"Superior univ. incompleta (107)",2,1,1
"Superior univ. completa (108)",2,1,1
"De 14 a 29 años (110)",187,118,69
"Sin nivel (111)",4,3,1
"Primaria (113)",114,79,35
"Secundaria (114)",61,32,29
"Superior no univ. incompleta (115)",2,2,
"Superior no univ. completa (116)",4,1,3
"Superior univ. incompleta (117)",1,1,
"Superior univ. completa (118)",1,,1
"De 30 a 44 años (120)",69,32,37
"Sin nivel (121)",4,3,1
"Primaria (123)",49,19,30
"Secundaria (124)",12,7,5
"Superior no univ. completa (126)",3,2,1
"Superior univ. completa (128)",1,1,
"De 45 a 64 años (130)",17,8,9
"Sin nivel (131)",2,,2
"Primaria (133)",12,7,5
"Secundaria (134)",2,1,1
"Superior univ. incompleta (137)",1,,1
"De 65 y más años (140)",6,,6
"Sin nivel (141)",2,,2
"Primaria (143)",4,,4
