"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CONTUMAZA",,,,
"Viviendas particulares (001)",4654,3556,938,160
"Ocupantes presentes (002)",17759,13431,3699,629
"Casa independiente",,,,
"Viviendas particulares (004)",4614,3528,929,157
"Ocupantes presentes (005)",17619,13326,3672,621
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",26,24,2,
"Ocupantes presentes (011)",95,86,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",9,2,7,
"Ocupantes presentes (014)",31,13,18,
"Choza o cabaña",,,,
"Viviendas particulares (016)",3,,,3
"Ocupantes presentes (017)",8,,,8
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,1,,
"Ocupantes presentes (020)",5,5,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,1,,
"Ocupantes presentes (023)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",4019,3167,712,140
"Ocupantes presentes (029)",15336,11972,2822,542
"Casa independiente",,,,
"Viviendas particulares (031)",3980,3140,703,137
"Ocupantes presentes (032)",15201,11872,2795,534
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",26,24,2,
"Ocupantes presentes (038)",95,86,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",9,2,7,
"Ocupantes presentes (041)",31,13,18,
"Choza o cabaña",,,,
"Viviendas particulares (043)",3,,,3
"Ocupantes presentes (044)",8,,,8
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",1,1,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",635,389,226,20
"Ocupantes presentes (056)",2423,1459,877,87
"Casa independiente",,,,
"Viviendas particulares (058)",634,388,226,20
"Ocupantes presentes (059)",2418,1454,877,87
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,1,,
"Ocupantes presentes (074)",5,5,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2972,2626,330,16
"Ocupantes presentes (110)",11309,9943,1305,61
"Casa independiente",,,,
"Viviendas particulares (112)",2935,2598,321,16
"Ocupantes presentes (113)",11177,9838,1278,61
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",26,24,2,
"Ocupantes presentes (119)",95,86,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",9,2,7,
"Ocupantes presentes (122)",31,13,18,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,1,,
"Ocupantes presentes (128)",5,5,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2580,2323,244,13
"Ocupantes presentes (137)",9828,8805,973,50
"Casa independiente",,,,
"Viviendas particulares (139)",2544,2296,235,13
"Ocupantes presentes (140)",9701,8705,946,50
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",26,24,2,
"Ocupantes presentes (146)",95,86,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",9,2,7,
"Ocupantes presentes (149)",31,13,18,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",1,1,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",392,303,86,3
"Ocupantes presentes (164)",1481,1138,332,11
"Casa independiente",,,,
"Viviendas particulares (166)",391,302,86,3
"Ocupantes presentes (167)",1476,1133,332,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,1,,
"Ocupantes presentes (182)",5,5,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1682,930,608,144
"Ocupantes presentes (218)",6450,3488,2394,568
"Casa independiente",,,,
"Viviendas particulares (220)",1679,930,608,141
"Ocupantes presentes (221)",6442,3488,2394,560
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",3,,,3
"Ocupantes presentes (233)",8,,,8
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1439,844,468,127
"Ocupantes presentes (245)",5508,3167,1849,492
"Casa independiente",,,,
"Viviendas particulares (247)",1436,844,468,124
"Ocupantes presentes (248)",5500,3167,1849,484
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",3,,,3
"Ocupantes presentes (260)",8,,,8
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",243,86,140,17
"Ocupantes presentes (272)",942,321,545,76
"Casa independiente",,,,
"Viviendas particulares (274)",243,86,140,17
"Ocupantes presentes (275)",942,321,545,76
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
