"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHICLAYO (000)",269657,88475,51171,107375,5382,7345,9909
"Sin nivel (001)",8335,685,2183,4358,121,382,606
"Educación inicial (002)",232,44,72,83,3,10,20
"Primaria (003)",50539,5147,14106,24925,903,1865,3593
"Secundaria (004)",105282,22867,25854,47102,1918,3245,4296
"Superior no univ. incompleta (005)",17767,7223,2569,6666,328,447,534
"Superior no univ. completa (006)",33023,17649,3415,10207,709,584,459
"Superior univ. incompleta (007)",15043,7726,1362,4943,379,426,207
"Superior univ. completa (008)",39436,27134,1610,9091,1021,386,194
"Hombres (010)",174175,48490,45660,72887,3942,2903,293
"Sin nivel (011)",3837,274,1720,1653,68,107,15
"Educación inicial (012)",143,28,59,49,2,4,1
"Primaria (013)",33033,3112,12531,15921,687,699,83
"Secundaria (014)",75626,14561,23478,34528,1466,1461,132
"Superior no univ. incompleta (015)",11201,3983,2266,4546,228,160,18
"Superior no univ. completa (016)",18074,8245,2969,6253,459,129,19
"Superior univ. incompleta (017)",9838,4469,1220,3626,290,216,17
"Superior univ. completa (018)",22423,13818,1417,6311,742,127,8
"Mujeres (020)",95482,39985,5511,34488,1440,4442,9616
"Sin nivel (021)",4498,411,463,2705,53,275,591
"Educación inicial (022)",89,16,13,34,1,6,19
"Primaria (023)",17506,2035,1575,9004,216,1166,3510
"Secundaria (024)",29656,8306,2376,12574,452,1784,4164
"Superior no univ. incompleta (025)",6566,3240,303,2120,100,287,516
"Superior no univ. completa (026)",14949,9404,446,3954,250,455,440
"Superior univ. incompleta (027)",5205,3257,142,1317,89,210,190
"Superior univ. completa (028)",17013,13316,193,2780,279,259,186
,,,,,,,
"URBANA (030)",253934,87346,42787,102493,5129,6606,9573
"Sin nivel (031)",7238,671,1646,3897,110,323,591
"Educación inicial (032)",217,43,63,80,3,8,20
"Primaria (033)",44161,4994,10764,22663,779,1520,3441
"Secundaria (034)",98493,22458,21808,45303,1823,2951,4150
"Superior no univ. incompleta (035)",17428,7152,2424,6569,324,438,521
"Superior no univ. completa (036)",32431,17439,3216,10056,700,569,451
"Superior univ. incompleta (037)",14897,7690,1302,4908,376,416,205
"Superior univ. completa (038)",39069,26899,1564,9017,1014,381,194
"Hombres (040)",161598,47779,38099,69322,3713,2402,283
"Sin nivel (041)",3130,265,1306,1413,58,73,15
"Educación inicial (042)",132,28,52,47,2,2,1
"Primaria (043)",27967,3002,9530,14296,569,492,78
"Secundaria (044)",69824,14256,19731,33099,1383,1227,128
"Superior no univ. incompleta (045)",10952,3946,2138,4471,224,155,18
"Superior no univ. completa (046)",17674,8144,2800,6139,451,121,19
"Superior univ. incompleta (047)",9730,4453,1165,3600,289,207,16
"Superior univ. completa (048)",22189,13685,1377,6257,737,125,8
"Mujeres (050)",92336,39567,4688,33171,1416,4204,9290
"Sin nivel (051)",4108,406,340,2484,52,250,576
"Educación inicial (052)",85,15,11,33,1,6,19
"Primaria (053)",16194,1992,1234,8367,210,1028,3363
"Secundaria (054)",28669,8202,2077,12204,440,1724,4022
"Superior no univ. incompleta (055)",6476,3206,286,2098,100,283,503
"Superior no univ. completa (056)",14757,9295,416,3917,249,448,432
"Superior univ. incompleta (057)",5167,3237,137,1308,87,209,189
"Superior univ. completa (058)",16880,13214,187,2760,277,256,186
,,,,,,,
"RURAL (060)",15723,1129,8384,4882,253,739,336
"Sin nivel (061)",1097,14,537,461,11,59,15
"Educación inicial (062)",15,1,9,3,,2,
"Primaria (063)",6378,153,3342,2262,124,345,152
"Secundaria (064)",6789,409,4046,1799,95,294,146
"Superior no univ. incompleta (065)",339,71,145,97,4,9,13
"Superior no univ. completa (066)",592,210,199,151,9,15,8
"Superior univ. incompleta (067)",146,36,60,35,3,10,2
"Superior univ. completa (068)",367,235,46,74,7,5,
"Hombres (070)",12577,711,7561,3565,229,501,10
"Sin nivel (071)",707,9,414,240,10,34,
"Educación inicial (072)",11,,7,2,,2,
"Primaria (073)",5066,110,3001,1625,118,207,5
"Secundaria (074)",5802,305,3747,1429,83,234,4
"Superior no univ. incompleta (075)",249,37,128,75,4,5,
"Superior no univ. completa (076)",400,101,169,114,8,8,
"Superior univ. incompleta (077)",108,16,55,26,1,9,1
"Superior univ. completa (078)",234,133,40,54,5,2,
"Mujeres (080)",3146,418,823,1317,24,238,326
"Sin nivel (081)",390,5,123,221,1,25,15
"Educación inicial (082)",4,1,2,1,,,
"Primaria (083)",1312,43,341,637,6,138,147
"Secundaria (084)",987,104,299,370,12,60,142
"Superior no univ. incompleta (085)",90,34,17,22,,4,13
"Superior no univ. completa (086)",192,109,30,37,1,7,8
"Superior univ. incompleta (087)",38,20,5,9,2,1,1
"Superior univ. completa (088)",133,102,6,20,2,3,
