"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ABANCAY (000)",33077,746,10369,12282,7913,1767
"Empleado (001)",9059,63,2750,4124,2043,79
"Obrero (002)",4892,94,1815,1632,1115,236
"Trabajador independiente (003)",12861,162,3172,4824,3617,1086
"Empleador o patrono (004)",549,1,142,203,155,48
"Trabajador familiar no remunerado (005)",3410,340,1234,861,697,278
"Trabajador del hogar (006)",781,74,504,136,60,7
"Desocupado (008)",1525,12,752,502,226,33
"Hombres (009)",21104,500,6401,7595,5249,1359
"Empleado (010)",4903,44,1340,2201,1255,63
"Obrero (011)",4337,79,1614,1439,986,219
"Trabajador independiente (012)",8395,131,2110,3044,2311,799
"Empleador o patrono (013)",419,1,105,150,122,41
"Trabajador familiar no remunerado (014)",2007,222,763,430,389,203
"Trabajador del hogar (015)",58,16,26,10,3,3
"Desocupado (017)",985,7,443,321,183,31
"Mujeres (018)",11973,246,3968,4687,2664,408
"Empleado (019)",4156,19,1410,1923,788,16
"Obrero (020)",555,15,201,193,129,17
"Trabajador independiente (021)",4466,31,1062,1780,1306,287
"Empleador o patrono (022)",130,,37,53,33,7
"Trabajador familiar no remunerado (023)",1403,118,471,431,308,75
"Trabajador del hogar (024)",723,58,478,126,57,4
"Desocupado (026)",540,5,309,181,43,2
,,,,,,
"URBANA (027)",23293,536,7677,9108,5214,758
"Empleado (028)",8595,60,2582,3936,1945,72
"Obrero (029)",2817,59,1141,897,615,105
"Trabajador independiente (030)",8252,147,2250,3259,2114,482
"Empleador o patrono (031)",400,1,112,161,107,19
"Trabajador familiar no remunerado (032)",1313,191,520,316,225,61
"Trabajador del hogar (033)",708,68,459,124,53,4
"Desocupado (035)",1208,10,613,415,155,15
"Hombres (036)",13242,341,4308,5034,3057,502
"Empleado (037)",4634,42,1258,2095,1182,57
"Obrero (038)",2458,50,1005,769,534,100
"Trabajador independiente (039)",4541,119,1369,1715,1060,278
"Empleador o patrono (040)",282,1,80,109,76,16
"Trabajador familiar no remunerado (041)",573,109,243,97,88,36
"Trabajador del hogar (042)",41,13,19,6,2,1
"Desocupado (044)",713,7,334,243,115,14
"Mujeres (045)",10051,195,3369,4074,2157,256
"Empleado (046)",3961,18,1324,1841,763,15
"Obrero (047)",359,9,136,128,81,5
"Trabajador independiente (048)",3711,28,881,1544,1054,204
"Empleador o patrono (049)",118,,32,52,31,3
"Trabajador familiar no remunerado (050)",740,82,277,219,137,25
"Trabajador del hogar (051)",667,55,440,118,51,3
"Desocupado (053)",495,3,279,172,40,1
,,,,,,
"RURAL (054)",9784,210,2692,3174,2699,1009
"Empleado (055)",464,3,168,188,98,7
"Obrero (056)",2075,35,674,735,500,131
"Trabajador independiente (057)",4609,15,922,1565,1503,604
"Empleador o patrono (058)",149,,30,42,48,29
"Trabajador familiar no remunerado (059)",2097,149,714,545,472,217
"Trabajador del hogar (060)",73,6,45,12,7,3
"Desocupado (062)",317,2,139,87,71,18
"Hombres (063)",7862,159,2093,2561,2192,857
"Empleado (064)",269,2,82,106,73,6
"Obrero (065)",1879,29,609,670,452,119
"Trabajador independiente (066)",3854,12,741,1329,1251,521
"Empleador o patrono (067)",137,,25,41,46,25
"Trabajador familiar no remunerado (068)",1434,113,520,333,301,167
"Trabajador del hogar (069)",17,3,7,4,1,2
"Desocupado (071)",272,,109,78,68,17
"Mujeres (072)",1922,51,599,613,507,152
"Empleado (073)",195,1,86,82,25,1
"Obrero (074)",196,6,65,65,48,12
"Trabajador independiente (075)",755,3,181,236,252,83
"Empleador o patrono (076)",12,,5,1,2,4
"Trabajador familiar no remunerado (077)",663,36,194,212,171,50
"Trabajador del hogar (078)",56,3,38,8,6,1
"Desocupado (080)",45,2,30,9,3,1
