"CUADRO Nº 9: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA",,,,,,,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)","CAMIÓN-CISTERNA U OTRO SIMILAR",POZO,"RÍO, ACEQUIA, MANANTIAL O SIMILAR",VECINO,OTRO
,,,,,,,,,
"Provincia HUAYLAS",,,,,,,,,
"Viviendas particulares (001)",12729,6539,1963,166,,201,3412,352,96
"Ocupantes presentes (002)",53368,28133,8855,730,,745,13421,1186,298
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",12527,6463,1920,165,,198,3351,335,95
"Ocupantes presentes (005)",52604,27855,8711,729,,733,13168,1112,296
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",28,23,5,,,,,,
"Ocupantes presentes (008)",99,84,15,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",45,27,18,,,,,,
"Ocupantes presentes (011)",153,81,72,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",45,23,18,1,,,2,1,
"Ocupantes presentes (014)",172,103,52,1,,,11,5,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",73,,,,,3,55,14,1
"Ocupantes presentes (017)",316,,,,,12,235,67,2
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",1,,,,,,,1,
"Ocupantes presentes (020)",1,,,,,,,1,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",8,3,2,,,,2,1,
"Ocupantes presentes (023)",21,10,5,,,,5,1,
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",2,,,,,,2,,
"Ocupantes presentes (026)",2,,,,,,2,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",4224,3415,361,14,,13,325,71,25
"Ocupantes presentes (029)",17187,14302,1436,42,,38,1041,257,71
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",4103,3340,320,13,,13,323,69,25
"Ocupantes presentes (032)",16755,14027,1297,41,,38,1030,251,71
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",28,23,5,,,,,,
"Ocupantes presentes (035)",99,84,15,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",45,27,18,,,,,,
"Ocupantes presentes (038)",153,81,72,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",45,23,18,1,,,2,1,
"Ocupantes presentes (041)",172,103,52,1,,,11,5,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",1,,,,,,,1,
"Ocupantes presentes (047)",1,,,,,,,1,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",2,2,,,,,,,
"Ocupantes presentes (050)",7,7,,,,,,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",8505,3124,1602,152,,188,3087,281,71
"Ocupantes presentes (056)",36181,13831,7419,688,,707,12380,929,227
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",8424,3123,1600,152,,185,3028,266,70
"Ocupantes presentes (059)",35849,13828,7414,688,,695,12138,861,225
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",73,,,,,3,55,14,1
"Ocupantes presentes (071)",316,,,,,12,235,67,2
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",6,1,2,,,,2,1,
"Ocupantes presentes (077)",14,3,5,,,,5,1,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",2,,,,,,2,,
"Ocupantes presentes (080)",2,,,,,,2,,
