"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CALCA",,,,
"Viviendas particulares (001)",8546,4345,3400,801
"Ocupantes presentes (002)",34561,17441,13761,3359
"Casa independiente",,,,
"Viviendas particulares (004)",7996,4163,3092,741
"Ocupantes presentes (005)",32731,16801,12818,3112
"Departamento en edificio",,,,
"Viviendas particulares (007)",22,19,3,
"Ocupantes presentes (008)",64,56,8,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",36,35,1,
"Ocupantes presentes (011)",157,155,2,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",428,117,297,14
"Ocupantes presentes (014)",1358,388,912,58
"Choza o cabaña",,,,
"Viviendas particulares (016)",35,,,35
"Ocupantes presentes (017)",161,,,161
"Vivienda improvisada",,,,
"Viviendas particulares (019)",16,3,2,11
"Ocupantes presentes (020)",46,10,8,28
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",13,8,5,
"Ocupantes presentes (023)",44,31,13,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",7979,4105,3154,720
"Ocupantes presentes (029)",32225,16509,12690,3026
"Casa independiente",,,,
"Viviendas particulares (031)",7458,3936,2851,671
"Ocupantes presentes (032)",30472,15909,11756,2807
"Departamento en edificio",,,,
"Viviendas particulares (034)",22,19,3,
"Ocupantes presentes (035)",64,56,8,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",33,33,,
"Ocupantes presentes (038)",145,145,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",414,107,293,14
"Ocupantes presentes (041)",1325,362,905,58
"Choza o cabaña",,,,
"Viviendas particulares (043)",35,,,35
"Ocupantes presentes (044)",161,,,161
"Vivienda improvisada",,,,
"Viviendas particulares (046)",4,2,2,
"Ocupantes presentes (047)",14,6,8,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",13,8,5,
"Ocupantes presentes (050)",44,31,13,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",567,240,246,81
"Ocupantes presentes (056)",2336,932,1071,333
"Casa independiente",,,,
"Viviendas particulares (058)",538,227,241,70
"Ocupantes presentes (059)",2259,892,1062,305
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",3,2,1,
"Ocupantes presentes (065)",12,10,2,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",14,10,4,
"Ocupantes presentes (068)",33,26,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",12,1,,11
"Ocupantes presentes (074)",32,4,,28
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",5284,3240,1898,146
"Ocupantes presentes (110)",20804,12944,7288,572
"Casa independiente",,,,
"Viviendas particulares (112)",4770,3058,1591,121
"Ocupantes presentes (113)",19141,12304,6351,486
"Departamento en edificio",,,,
"Viviendas particulares (115)",22,19,3,
"Ocupantes presentes (116)",64,56,8,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",36,35,1,
"Ocupantes presentes (119)",157,155,2,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",428,117,297,14
"Ocupantes presentes (122)",1358,388,912,58
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",16,3,2,11
"Ocupantes presentes (128)",46,10,8,28
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",12,8,4,
"Ocupantes presentes (131)",38,31,7,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",4907,3034,1754,119
"Ocupantes presentes (137)",19300,12163,6657,480
"Casa independiente",,,,
"Viviendas particulares (139)",4422,2865,1452,105
"Ocupantes presentes (140)",17714,11563,5729,422
"Departamento en edificio",,,,
"Viviendas particulares (142)",22,19,3,
"Ocupantes presentes (143)",64,56,8,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",33,33,,
"Ocupantes presentes (146)",145,145,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",414,107,293,14
"Ocupantes presentes (149)",1325,362,905,58
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",4,2,2,
"Ocupantes presentes (155)",14,6,8,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",12,8,4,
"Ocupantes presentes (158)",38,31,7,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",377,206,144,27
"Ocupantes presentes (164)",1504,781,631,92
"Casa independiente",,,,
"Viviendas particulares (166)",348,193,139,16
"Ocupantes presentes (167)",1427,741,622,64
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",3,2,1,
"Ocupantes presentes (173)",12,10,2,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",14,10,4,
"Ocupantes presentes (176)",33,26,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",12,1,,11
"Ocupantes presentes (182)",32,4,,28
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",3262,1105,1502,655
"Ocupantes presentes (218)",13757,4497,6473,2787
"Casa independiente",,,,
"Viviendas particulares (220)",3226,1105,1501,620
"Ocupantes presentes (221)",13590,4497,6467,2626
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",35,,,35
"Ocupantes presentes (233)",161,,,161
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,1,
"Ocupantes presentes (239)",6,,6,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3072,1071,1400,601
"Ocupantes presentes (245)",12925,4346,6033,2546
"Casa independiente",,,,
"Viviendas particulares (247)",3036,1071,1399,566
"Ocupantes presentes (248)",12758,4346,6027,2385
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",35,,,35
"Ocupantes presentes (260)",161,,,161
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,1,
"Ocupantes presentes (266)",6,,6,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",190,34,102,54
"Ocupantes presentes (272)",832,151,440,241
"Casa independiente",,,,
"Viviendas particulares (274)",190,34,102,54
"Ocupantes presentes (275)",832,151,440,241
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
