"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CAJATAMBO (000)",2911,578,523,1213,59,395,53,90
"Agric., ganadería, caza y silvicultura (001)",1587,4,264,919,49,351,,
"Pesca (002)",1,,1,,,,,
"Explotación de minas y canteras (003)",142,35,106,,1,,,
"Industrias manufactureras (004)",65,,25,34,3,3,,
"Suministro de electricidad, gas y agua (005)",6,4,2,,,,,
"Construcción (006)",75,1,60,13,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",187,18,4,142,3,20,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",9,2,3,4,,,,
"Comercio al por mayor (009)",9,3,,4,,2,,
"Comercio al por menor (010)",169,13,1,134,3,18,,
"Hoteles y restaurantes (011)",60,16,9,28,1,6,,
"Trans., almac. y comunicaciones (012)",29,13,8,7,,1,,
"Intermediación financiera (013)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (014)",39,28,6,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",119,105,14,,,,,
"Enseñanza (016)",314,297,,16,,1,,
"Servicios sociales y de salud (017)",26,21,4,1,,,,
"Otras activ. serv.comun.soc y personales (018)",41,18,2,21,,,,
"Hogares privados con servicio doméstico (019)",53,,,,,,53,
"Actividad economica no especificada (021)",74,15,18,27,1,13,,
"Desocupado (022)",90,,,,,,,90
"Hombres (023)",2142,338,456,961,50,253,3,81
"Agric., ganadería, caza y silvicultura (024)",1319,1,223,811,43,241,,
"Pesca (025)",1,,1,,,,,
"Explotación de minas y canteras (026)",138,34,103,,1,,,
"Industrias manufactureras (027)",58,,21,31,3,3,,
"Suministro de electricidad, gas y agua (028)",6,4,2,,,,,
"Construcción (029)",75,1,60,13,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",87,10,4,67,1,5,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,2,3,4,,,,
"Comercio al por mayor (032)",7,3,,3,,1,,
"Comercio al por menor (033)",71,5,1,60,1,4,,
"Hoteles y restaurantes (034)",4,3,,,1,,,
"Trans., almac. y comunicaciones (035)",27,12,7,7,,1,,
"Intermediación financiera (036)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (037)",31,20,6,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",84,71,13,,,,,
"Enseñanza (039)",161,153,,8,,,,
"Servicios sociales y de salud (040)",9,4,4,1,,,,
"Otras activ. serv.comun.soc y personales (041)",19,11,1,7,,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,3,
"Actividad economica no especificada (044)",37,12,11,11,,3,,
"Desocupado (045)",81,,,,,,,81
"Mujeres (046)",769,240,67,252,9,142,50,9
"Agric., ganadería, caza y silvicultura (047)",268,3,41,108,6,110,,
"Explotación de minas y canteras (049)",4,1,3,,,,,
"Industrias manufactureras (050)",7,,4,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",100,8,,75,2,15,,
"Comercio al por mayor (055)",2,,,1,,1,,
"Comercio al por menor (056)",98,8,,74,2,14,,
"Hoteles y restaurantes (057)",56,13,9,28,,6,,
"Trans., almac. y comunicaciones (058)",2,1,1,,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",8,8,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",35,34,1,,,,,
"Enseñanza (062)",153,144,,8,,1,,
"Servicios sociales y de salud (063)",17,17,,,,,,
"Otras activ. serv.comun.soc y personales (064)",22,7,1,14,,,,
"Hogares privados con servicio doméstico (065)",50,,,,,,50,
"Actividad economica no especificada (067)",37,3,7,16,1,10,,
,,,,,,,,
"URBANA (068)",1755,460,300,671,40,184,46,54
"Agric., ganadería, caza y silvicultura (069)",796,4,176,434,33,149,,
"Pesca (070)",1,,1,,,,,
"Explotación de minas y canteras (071)",8,1,7,,,,,
"Industrias manufactureras (072)",53,,19,28,3,3,,
"Suministro de electricidad, gas y agua (073)",6,4,2,,,,,
"Construcción (074)",54,1,43,10,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",149,16,1,113,2,17,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",4,2,,2,,,,
"Comercio al por mayor (077)",6,2,,2,,2,,
"Comercio al por menor (078)",139,12,1,109,2,15,,
"Hoteles y restaurantes (079)",57,16,9,25,1,6,,
"Trans., almac. y comunicaciones (080)",29,13,8,7,,1,,
"Intermediación financiera (081)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (082)",33,24,4,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",111,99,12,,,,,
"Enseñanza (084)",236,227,,9,,,,
"Servicios sociales y de salud (085)",25,20,4,1,,,,
"Otras activ. serv.comun.soc y personales (086)",36,18,1,17,,,,
"Hogares privados con servicio doméstico (087)",46,,,,,,46,
"Actividad economica no especificada (089)",58,14,13,22,1,8,,
"Desocupado (090)",54,,,,,,,54
"Hombres (091)",1171,265,248,470,33,105,2,48
"Agric., ganadería, caza y silvicultura (092)",627,1,146,356,29,95,,
"Pesca (093)",1,,1,,,,,
"Explotación de minas y canteras (094)",8,1,7,,,,,
"Industrias manufactureras (095)",48,,15,27,3,3,,
"Suministro de electricidad, gas y agua (096)",6,4,2,,,,,
"Construcción (097)",54,1,43,10,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",63,9,1,49,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",4,2,,2,,,,
"Comercio al por mayor (100)",4,2,,1,,1,,
"Comercio al por menor (101)",55,5,1,46,,3,,
"Hoteles y restaurantes (102)",4,3,,,1,,,
"Trans., almac. y comunicaciones (103)",27,12,7,7,,1,,
"Intermediación financiera (104)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (105)",26,17,4,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",78,67,11,,,,,
"Enseñanza (107)",126,122,,4,,,,
"Servicios sociales y de salud (108)",9,4,4,1,,,,
"Otras activ. serv.comun.soc y personales (109)",15,11,,4,,,,
"Hogares privados con servicio doméstico (110)",2,,,,,,2,
"Actividad economica no especificada (112)",27,11,7,7,,2,,
"Desocupado (113)",48,,,,,,,48
"Mujeres (114)",584,195,52,201,7,79,44,6
"Agric., ganadería, caza y silvicultura (115)",169,3,30,78,4,54,,
"Industrias manufactureras (118)",5,,4,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",86,7,,64,2,13,,
"Comercio al por mayor (123)",2,,,1,,1,,
"Comercio al por menor (124)",84,7,,63,2,12,,
"Hoteles y restaurantes (125)",53,13,9,25,,6,,
"Trans., almac. y comunicaciones (126)",2,1,1,,,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",7,7,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",33,32,1,,,,,
