"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia PACASMAYO",,,,
"Viviendas particulares (001)",16423,13909,1557,957
"Ocupantes presentes (002)",66031,56005,6395,3631
"Casa independiente",,,,
"Viviendas particulares (004)",16037,13608,1478,951
"Ocupantes presentes (005)",64749,55006,6124,3619
"Departamento en edificio",,,,
"Viviendas particulares (007)",80,71,9,
"Ocupantes presentes (008)",271,243,28,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",229,168,61,
"Ocupantes presentes (011)",738,526,212,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",53,47,5,1
"Ocupantes presentes (014)",206,185,19,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,1,,1
"Ocupantes presentes (020)",3,2,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",21,14,4,3
"Ocupantes presentes (023)",63,43,12,8
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",1,,,1
Si,,,,
"Viviendas particulares (028)",10302,9232,643,427
"Ocupantes presentes (029)",41584,37244,2680,1660
"Casa independiente",,,,
"Viviendas particulares (031)",10024,9019,581,424
"Ocupantes presentes (032)",40672,36551,2467,1654
"Departamento en edificio",,,,
"Viviendas particulares (034)",49,42,7,
"Ocupantes presentes (035)",153,135,18,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",180,130,50,
"Ocupantes presentes (038)",580,401,179,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",31,29,2,
"Ocupantes presentes (041)",122,117,5,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,,,1
"Ocupantes presentes (047)",1,,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",17,12,3,2
"Ocupantes presentes (050)",56,40,11,5
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",6121,4677,914,530
"Ocupantes presentes (056)",24447,18761,3715,1971
"Casa independiente",,,,
"Viviendas particulares (058)",6013,4589,897,527
"Ocupantes presentes (059)",24077,18455,3657,1965
"Departamento en edificio",,,,
"Viviendas particulares (061)",31,29,2,
"Ocupantes presentes (062)",118,108,10,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",49,38,11,
"Ocupantes presentes (065)",158,125,33,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",22,18,3,1
"Ocupantes presentes (068)",84,68,14,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,1,,
"Ocupantes presentes (074)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",4,2,1,1
"Ocupantes presentes (077)",7,3,1,3
"Otro tipo",,,,
"Viviendas particulares (079)",1,,,1
"Ocupantes presentes (080)",1,,,1
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",16021,13671,1467,883
"Ocupantes presentes (110)",64275,54946,5982,3347
"Casa independiente",,,,
"Viviendas particulares (112)",15635,13370,1388,877
"Ocupantes presentes (113)",62993,53947,5711,3335
"Departamento en edificio",,,,
"Viviendas particulares (115)",80,71,9,
"Ocupantes presentes (116)",271,243,28,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",229,168,61,
"Ocupantes presentes (119)",738,526,212,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",53,47,5,1
"Ocupantes presentes (122)",206,185,19,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,1,,1
"Ocupantes presentes (128)",3,2,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",21,14,4,3
"Ocupantes presentes (131)",63,43,12,8
"Otro tipo",,,,
"Viviendas particulares (133)",1,,,1
"Ocupantes presentes (134)",1,,,1
Si,,,,
"Viviendas particulares (136)",10198,9149,631,418
"Ocupantes presentes (137)",41084,36839,2618,1627
"Casa independiente",,,,
"Viviendas particulares (139)",9920,8936,569,415
"Ocupantes presentes (140)",40172,36146,2405,1621
"Departamento en edificio",,,,
"Viviendas particulares (142)",49,42,7,
"Ocupantes presentes (143)",153,135,18,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",180,130,50,
"Ocupantes presentes (146)",580,401,179,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",31,29,2,
"Ocupantes presentes (149)",122,117,5,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,,,1
"Ocupantes presentes (155)",1,,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",17,12,3,2
"Ocupantes presentes (158)",56,40,11,5
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",5823,4522,836,465
"Ocupantes presentes (164)",23191,18107,3364,1720
"Casa independiente",,,,
"Viviendas particulares (166)",5715,4434,819,462
"Ocupantes presentes (167)",22821,17801,3306,1714
"Departamento en edificio",,,,
"Viviendas particulares (169)",31,29,2,
"Ocupantes presentes (170)",118,108,10,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",49,38,11,
"Ocupantes presentes (173)",158,125,33,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",22,18,3,1
"Ocupantes presentes (176)",84,68,14,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,1,,
"Ocupantes presentes (182)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",4,2,1,1
"Ocupantes presentes (185)",7,3,1,3
"Otro tipo",,,,
"Viviendas particulares (187)",1,,,1
"Ocupantes presentes (188)",1,,,1
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",402,238,90,74
"Ocupantes presentes (218)",1756,1059,413,284
"Casa independiente",,,,
"Viviendas particulares (220)",402,238,90,74
"Ocupantes presentes (221)",1756,1059,413,284
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",104,83,12,9
"Ocupantes presentes (245)",500,405,62,33
"Casa independiente",,,,
"Viviendas particulares (247)",104,83,12,9
"Ocupantes presentes (248)",500,405,62,33
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",298,155,78,65
"Ocupantes presentes (272)",1256,654,351,251
"Casa independiente",,,,
"Viviendas particulares (274)",298,155,78,65
"Ocupantes presentes (275)",1256,654,351,251
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
