"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SAN MARCOS (000)",14857,1663,1997,7885,211,1970,307,824
"Agric., ganadería, caza y silvicultura (001)",9213,13,1359,5926,148,1767,,
"Pesca (002)",3,1,1,,,1,,
"Explotación de minas y canteras (003)",36,11,19,4,,2,,
"Industrias manufactureras (004)",459,12,90,335,8,14,,
"Suministro de electricidad, gas y agua (005)",12,2,4,4,1,1,,
"Construcción (006)",386,14,270,77,15,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1076,158,13,824,12,69,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",68,2,5,58,2,1,,
"Comercio al por mayor (009)",44,19,1,22,,2,,
"Comercio al por menor (010)",964,137,7,744,10,66,,
"Hoteles y restaurantes (011)",182,66,10,92,1,13,,
"Trans., almac. y comunicaciones (012)",301,83,27,185,6,,,
"Intermediación financiera (013)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (014)",157,127,6,18,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",189,158,31,,,,,
"Enseñanza (016)",760,688,,70,1,1,,
"Servicios sociales y de salud (017)",133,111,4,17,,1,,
"Otras activ. serv.comun.soc y personales (018)",241,91,63,78,,9,,
"Hogares privados con servicio doméstico (019)",307,,,,,,307,
"Actividad economica no especificada (021)",567,117,100,255,13,82,,
"Desocupado (022)",824,,,,,,,824
"Hombres (023)",11735,935,1675,6966,200,1296,18,645
"Agric., ganadería, caza y silvicultura (024)",8182,13,1106,5691,146,1226,,
"Pesca (025)",3,1,1,,,1,,
"Explotación de minas y canteras (026)",30,8,17,3,,2,,
"Industrias manufactureras (027)",351,10,73,251,7,10,,
"Suministro de electricidad, gas y agua (028)",12,2,4,4,1,1,,
"Construcción (029)",381,13,267,76,15,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",634,91,13,501,9,20,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",63,1,5,54,2,1,,
"Comercio al por mayor (032)",25,12,1,12,,,,
"Comercio al por menor (033)",546,78,7,435,7,19,,
"Hoteles y restaurantes (034)",44,17,6,17,1,3,,
"Trans., almac. y comunicaciones (035)",281,71,23,182,5,,,
"Intermediación financiera (036)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (037)",86,66,4,12,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",151,124,27,,,,,
"Enseñanza (039)",395,359,,35,1,,,
"Servicios sociales y de salud (040)",45,31,,13,,1,,
"Otras activ. serv.comun.soc y personales (041)",164,54,56,51,,3,,
"Hogares privados con servicio doméstico (042)",18,,,,,,18,
"Actividad economica no especificada (044)",305,67,78,130,11,19,,
"Desocupado (045)",645,,,,,,,645
"Mujeres (046)",3122,728,322,919,11,674,289,179
"Agric., ganadería, caza y silvicultura (047)",1031,,253,235,2,541,,
"Explotación de minas y canteras (049)",6,3,2,1,,,,
"Industrias manufactureras (050)",108,2,17,84,1,4,,
"Construcción (052)",5,1,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",442,67,,323,3,49,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,1,,4,,,,
"Comercio al por mayor (055)",19,7,,10,,2,,
"Comercio al por menor (056)",418,59,,309,3,47,,
"Hoteles y restaurantes (057)",138,49,4,75,,10,,
"Trans., almac. y comunicaciones (058)",20,12,4,3,1,,,
"Intermediación financiera (059)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (060)",71,61,2,6,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",38,34,4,,,,,
"Enseñanza (062)",365,329,,35,,1,,
"Servicios sociales y de salud (063)",88,80,4,4,,,,
"Otras activ. serv.comun.soc y personales (064)",77,37,7,27,,6,,
"Hogares privados con servicio doméstico (065)",289,,,,,,289,
"Actividad economica no especificada (067)",262,50,22,125,2,63,,
,,,,,,,,
"URBANA (068)",4468,1359,532,1968,63,223,147,176
"Agric., ganadería, caza y silvicultura (069)",997,13,179,658,19,128,,
"Pesca (070)",1,,1,,,,,
"Explotación de minas y canteras (071)",12,9,3,,,,,
"Industrias manufactureras (072)",235,10,44,174,6,1,,
"Suministro de electricidad, gas y agua (073)",4,2,,2,,,,
"Construcción (074)",226,12,162,49,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",863,141,11,643,12,56,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",55,2,3,47,2,1,,
"Comercio al por mayor (077)",35,19,1,13,,2,,
"Comercio al por menor (078)",773,120,7,583,10,53,,
"Hoteles y restaurantes (079)",124,49,6,58,1,10,,
"Trans., almac. y comunicaciones (080)",213,70,18,120,5,,,
"Intermediación financiera (081)",10,10,,,,,,
"Activid.inmobil., empres. y alquileres (082)",141,115,6,14,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",138,118,20,,,,,
"Enseñanza (084)",624,568,,54,1,1,,
"Servicios sociales y de salud (085)",107,91,1,14,,1,,
"Otras activ. serv.comun.soc y personales (086)",194,74,49,64,,7,,
"Hogares privados con servicio doméstico (087)",147,,,,,,147,
"Actividad economica no especificada (089)",256,77,32,118,12,17,,
"Desocupado (090)",176,,,,,,,176
"Hombres (091)",2997,766,472,1441,55,128,7,128
"Agric., ganadería, caza y silvicultura (092)",879,13,148,603,19,96,,
"Pesca (093)",1,,1,,,,,
"Explotación de minas y canteras (094)",9,6,3,,,,,
"Industrias manufactureras (095)",184,8,42,127,6,1,,
"Suministro de electricidad, gas y agua (096)",4,2,,2,,,,
"Construcción (097)",222,12,159,48,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",506,83,11,387,9,16,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",50,1,3,43,2,1,,
"Comercio al por mayor (100)",17,12,1,4,,,,
"Comercio al por menor (101)",439,70,7,340,7,15,,
"Hoteles y restaurantes (102)",34,14,4,12,1,3,,
"Trans., almac. y comunicaciones (103)",202,63,16,119,4,,,
"Intermediación financiera (104)",7,7,,,,,,
"Activid.inmobil., empres. y alquileres (105)",76,59,4,9,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",111,94,17,,,,,
"Enseñanza (107)",321,293,,27,1,,,
"Servicios sociales y de salud (108)",39,28,,10,,1,,
"Otras activ. serv.comun.soc y personales (109)",125,43,42,39,,1,,
"Hogares privados con servicio doméstico (110)",7,,,,,,7,
"Actividad economica no especificada (112)",142,41,25,58,10,8,,
"Desocupado (113)",128,,,,,,,128
"Mujeres (114)",1471,593,60,527,8,95,140,48
"Agric., ganadería, caza y silvicultura (115)",118,,31,55,,32,,
"Explotación de minas y canteras (117)",3,3,,,,,,
"Industrias manufactureras (118)",51,2,2,47,,,,
"Construcción (120)",4,,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",357,58,,256,3,40,,
