"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PAUCAR DEL SARA SARA (000)",3869,69,1076,1214,1031,479
"Empleado (001)",775,4,180,366,216,9
"Obrero (002)",631,17,249,180,130,55
"Trabajador independiente (003)",1860,5,446,523,552,334
"Empleador o patrono (004)",22,,4,9,4,5
"Trabajador familiar no remunerado (005)",527,38,175,125,117,72
"Trabajador del hogar (006)",54,5,22,11,12,4
"Hombres (008)",2615,49,731,776,718,341
"Empleado (009)",410,2,84,176,139,9
"Obrero (010)",556,15,228,158,110,45
"Trabajador independiente (011)",1362,5,315,373,410,259
"Empleador o patrono (012)",14,,2,6,3,3
"Trabajador familiar no remunerado (013)",269,26,102,62,55,24
"Trabajador del hogar (014)",4,1,,1,1,1
"Mujeres (016)",1254,20,345,438,313,138
"Empleado (017)",365,2,96,190,77,
"Obrero (018)",75,2,21,22,20,10
"Trabajador independiente (019)",498,,131,150,142,75
"Empleador o patrono (020)",8,,2,3,1,2
"Trabajador familiar no remunerado (021)",258,12,73,63,62,48
"Trabajador del hogar (022)",50,4,22,10,11,3
,,,,,,
"URBANA (024)",2857,60,835,904,749,309
"Empleado (025)",691,4,166,316,198,7
"Obrero (026)",429,15,186,113,84,31
"Trabajador independiente (027)",1345,5,352,387,389,212
"Empleador o patrono (028)",19,,4,7,4,4
"Trabajador familiar no remunerado (029)",325,31,110,70,63,51
"Trabajador del hogar (030)",48,5,17,11,11,4
"Hombres (032)",1853,43,551,553,504,202
"Empleado (033)",361,2,77,149,126,7
"Obrero (034)",384,14,174,99,72,25
"Trabajador independiente (035)",946,5,240,268,280,153
"Empleador o patrono (036)",12,,2,5,3,2
"Trabajador familiar no remunerado (037)",146,21,58,31,22,14
"Trabajador del hogar (038)",4,1,,1,1,1
"Mujeres (040)",1004,17,284,351,245,107
"Empleado (041)",330,2,89,167,72,
"Obrero (042)",45,1,12,14,12,6
"Trabajador independiente (043)",399,,112,119,109,59
"Empleador o patrono (044)",7,,2,2,1,2
"Trabajador familiar no remunerado (045)",179,10,52,39,41,37
"Trabajador del hogar (046)",44,4,17,10,10,3
,,,,,,
"RURAL (048)",1012,9,241,310,282,170
"Empleado (049)",84,,14,50,18,2
"Obrero (050)",202,2,63,67,46,24
"Trabajador independiente (051)",515,,94,136,163,122
"Empleador o patrono (052)",3,,,2,,1
"Trabajador familiar no remunerado (053)",202,7,65,55,54,21
"Trabajador del hogar (054)",6,,5,,1,
"Hombres (056)",762,6,180,223,214,139
"Empleado (057)",49,,7,27,13,2
"Obrero (058)",172,1,54,59,38,20
"Trabajador independiente (059)",416,,75,105,130,106
"Empleador o patrono (060)",2,,,1,,1
"Trabajador familiar no remunerado (061)",123,5,44,31,33,10
"Mujeres (064)",250,3,61,87,68,31
"Empleado (065)",35,,7,23,5,
"Obrero (066)",30,1,9,8,8,4
"Trabajador independiente (067)",99,,19,31,33,16
"Empleador o patrono (068)",1,,,1,,
"Trabajador familiar no remunerado (069)",79,2,21,24,21,11
"Trabajador del hogar (070)",6,,5,,1,
