"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHOTA (000)",45396,766,14405,15075,10937,4213
"Empleado (001)",5483,25,1396,2738,1269,55
"Obrero (002)",8393,115,3003,2750,1900,625
"Trabajador independiente (003)",23157,146,5868,7673,6457,3013
"Empleador o patrono (004)",585,1,156,194,168,66
"Trabajador familiar no remunerado (005)",7116,442,3610,1586,1051,427
"Trabajador del hogar (006)",662,37,372,134,92,27
"Hombres (008)",35719,563,11168,11597,8767,3624
"Empleado (009)",3333,15,771,1648,858,41
"Obrero (010)",7658,103,2744,2511,1723,577
"Trabajador independiente (011)",19338,105,4673,6385,5506,2669
"Empleador o patrono (012)",511,1,135,169,144,62
"Trabajador familiar no remunerado (013)",4843,335,2827,877,532,272
"Trabajador del hogar (014)",36,4,18,7,4,3
"Mujeres (016)",9677,203,3237,3478,2170,589
"Empleado (017)",2150,10,625,1090,411,14
"Obrero (018)",735,12,259,239,177,48
"Trabajador independiente (019)",3819,41,1195,1288,951,344
"Empleador o patrono (020)",74,,21,25,24,4
"Trabajador familiar no remunerado (021)",2273,107,783,709,519,155
"Trabajador del hogar (022)",626,33,354,127,88,24
,,,,,,
"URBANA (024)",11575,122,3053,4548,3062,790
"Empleado (025)",4170,15,950,2102,1062,41
"Obrero (026)",1264,13,433,407,325,86
"Trabajador independiente (027)",4772,25,1129,1678,1386,554
"Empleador o patrono (028)",196,,43,68,61,24
"Trabajador familiar no remunerado (029)",800,46,280,226,180,68
"Trabajador del hogar (030)",373,23,218,67,48,17
"Hombres (032)",7479,83,1892,2818,2085,601
"Empleado (033)",2409,7,496,1181,693,32
"Obrero (034)",1113,13,385,355,281,79
"Trabajador independiente (035)",3380,21,793,1140,989,437
"Empleador o patrono (036)",143,,30,48,43,22
"Trabajador familiar no remunerado (037)",413,40,177,91,76,29
"Trabajador del hogar (038)",21,2,11,3,3,2
"Mujeres (040)",4096,39,1161,1730,977,189
"Empleado (041)",1761,8,454,921,369,9
"Obrero (042)",151,,48,52,44,7
"Trabajador independiente (043)",1392,4,336,538,397,117
"Empleador o patrono (044)",53,,13,20,18,2
"Trabajador familiar no remunerado (045)",387,6,103,135,104,39
"Trabajador del hogar (046)",352,21,207,64,45,15
,,,,,,
"RURAL (048)",33821,644,11352,10527,7875,3423
"Empleado (049)",1313,10,446,636,207,14
"Obrero (050)",7129,102,2570,2343,1575,539
"Trabajador independiente (051)",18385,121,4739,5995,5071,2459
"Empleador o patrono (052)",389,1,113,126,107,42
"Trabajador familiar no remunerado (053)",6316,396,3330,1360,871,359
"Trabajador del hogar (054)",289,14,154,67,44,10
"Hombres (056)",28240,480,9276,8779,6682,3023
"Empleado (057)",924,8,275,467,165,9
"Obrero (058)",6545,90,2359,2156,1442,498
"Trabajador independiente (059)",15958,84,3880,5245,4517,2232
"Empleador o patrono (060)",368,1,105,121,101,40
"Trabajador familiar no remunerado (061)",4430,295,2650,786,456,243
"Trabajador del hogar (062)",15,2,7,4,1,1
"Mujeres (064)",5581,164,2076,1748,1193,400
"Empleado (065)",389,2,171,169,42,5
"Obrero (066)",584,12,211,187,133,41
"Trabajador independiente (067)",2427,37,859,750,554,227
"Empleador o patrono (068)",21,,8,5,6,2
"Trabajador familiar no remunerado (069)",1886,101,680,574,415,116
"Trabajador del hogar (070)",274,12,147,63,43,9
