"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",285,18,150,59,41,17
"Ocupación no especificada (037)",91,,32,25,29,5
"Desocupado (038)",42,3,31,7,1,
,,,,,,
"URBANA (039)",1252,18,345,521,295,73
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",12,,,3,9,
"Profes., científicos e intelectuales (041)",295,,53,187,55,
"Técnicos de nivel medio y trab.asimilados (042)",30,,7,17,5,1
"Jefes y empleados de oficina (043)",55,,12,25,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",119,,29,53,21,16
"Agricult.trabaj. calif. agrop. y pesqueros (045)",317,,64,120,98,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",26,,3,8,13,2
"Obreros construc., conf., papel, fab., instr. (047)",48,,6,27,14,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",244,18,134,41,39,12
"Otra (049)",20,,8,10,2,
"Ocupación no especificada (050)",51,,11,18,17,5
"Desocupado (051)",35,,18,12,4,1
"Hombres (052)",883,12,223,361,226,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",10,,,2,8,
"Profes., científicos e intelectuales (054)",173,,26,110,37,
"Técnicos de nivel medio y trab.asimilados (055)",20,,3,14,2,1
"Jefes y empleados de oficina (056)",32,,8,13,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",59,,13,20,13,13
"Agricult.trabaj. calif. agrop. y pesqueros (058)",290,,55,112,91,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",25,,3,7,13,2
"Obreros construc., conf., papel, fab., instr. (060)",47,,6,26,14,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",150,12,82,27,22,7
"Otra (062)",20,,8,10,2,
"Ocupación no especificada (063)",31,,8,10,9,4
"Desocupado (064)",26,,11,10,4,1
"Mujeres (065)",369,6,122,160,69,12
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,1,1,
"Profes., científicos e intelectuales (067)",122,,27,77,18,
"Técnicos de nivel medio y trab.asimilados (068)",10,,4,3,3,
"Jefes y empleados de oficina (069)",23,,4,12,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",60,,16,33,8,3
"Agricult.trabaj. calif. agrop. y pesqueros (071)",27,,9,8,7,3
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",1,,,1,,
"Obreros construc., conf., papel, fab., instr. (073)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",94,6,52,14,17,5
"Ocupación no especificada (076)",20,,3,8,8,1
"Desocupado (077)",9,,7,2,,
,,,,,,
"RURAL (078)",5137,76,1762,1726,1261,312
"Profes., científicos e intelectuales (080)",155,,37,98,20,
"Técnicos de nivel medio y trab.asimilados (081)",29,,11,15,2,1
"Jefes y empleados de oficina (082)",13,,6,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",47,,18,16,12,1
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3169,,759,1179,978,253
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",34,,10,14,8,2
"Obreros construc., conf., papel, fab., instr. (086)",47,,16,25,6,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1302,69,748,278,168,39
"Ocupación no especificada (089)",167,1,60,48,45,13
"Desocupado (090)",174,6,97,47,21,3
"Hombres (091)",4584,61,1542,1558,1147,276
"Profes., científicos e intelectuales (093)",105,,24,65,16,
"Técnicos de nivel medio y trab.asimilados (094)",17,,6,8,2,1
"Jefes y empleados de oficina (095)",10,,4,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",29,,11,11,6,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2997,,720,1124,920,233
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",32,,8,14,8,2
"Obreros construc., conf., papel, fab., instr. (099)",46,,15,25,6,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1111,57,650,233,144,27
"Ocupación no especificada (102)",96,1,31,31,24,9
"Desocupado (103)",141,3,73,42,20,3
"Mujeres (104)",553,15,220,168,114,36
"Profes., científicos e intelectuales (106)",50,,13,33,4,
"Técnicos de nivel medio y trab.asimilados (107)",12,,5,7,,
"Jefes y empleados de oficina (108)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",18,,7,5,6,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",172,,39,55,58,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",2,,2,,,
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",191,12,98,45,24,12
"Ocupación no especificada (115)",71,,29,17,21,4
"Desocupado (116)",33,3,24,5,1,
