"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUAROCHIRI (000)",32511,5475,8912,13678,451,3186,809
"Conviviente (001)",10091,1421,3458,4135,150,711,216
"Separado(a) (002)",1233,212,233,661,17,30,80
"Casado(a) (003)",10575,1746,2497,4943,181,1051,157
"Viudo(a) (004)",1209,80,165,860,19,47,38
"Divorciado(a) (005)",165,35,42,77,2,6,3
"Soltero(a) (006)",9238,1981,2517,3002,82,1341,315
"Hombres (008)",22132,3110,7948,9415,315,1312,32
"Conviviente (009)",7341,891,3157,3024,103,163,3
"Separado(a) (010)",531,83,158,263,10,13,4
"Casado(a) (011)",7334,1131,2254,3627,132,185,5
"Viudo(a) (012)",489,30,95,341,9,13,1
"Divorciado(a) (013)",107,19,37,46,1,4,
"Soltero(a) (014)",6330,956,2247,2114,60,934,19
"Mujeres (016)",10379,2365,964,4263,136,1874,777
"Conviviente (017)",2750,530,301,1111,47,548,213
"Separado(a) (018)",702,129,75,398,7,17,76
"Casado(a) (019)",3241,615,243,1316,49,866,152
"Viudo(a) (020)",720,50,70,519,10,34,37
"Divorciado(a) (021)",58,16,5,31,1,2,3
"Soltero(a) (022)",2908,1025,270,888,22,407,296
,,,,,,,
"URBANA (024)",21219,4450,5145,8941,291,1815,577
"Conviviente (025)",6254,1119,1911,2597,94,383,150
"Separado(a) (026)",844,174,148,437,8,20,57
"Casado(a) (027)",7156,1441,1475,3348,119,664,109
"Viudo(a) (028)",808,73,95,570,12,26,32
"Divorciado(a) (029)",131,32,28,65,1,3,2
"Soltero(a) (030)",6026,1611,1488,1924,57,719,227
"Hombres (032)",13660,2428,4510,5825,190,685,22
"Conviviente (033)",4320,673,1720,1786,59,81,1
"Separado(a) (034)",340,67,97,161,4,7,4
"Casado(a) (035)",4718,900,1304,2322,79,109,4
"Viudo(a) (036)",294,27,53,199,6,8,1
"Divorciado(a) (037)",81,16,23,39,1,2,
"Soltero(a) (038)",3907,745,1313,1318,41,478,12
"Mujeres (040)",7559,2022,635,3116,101,1130,555
"Conviviente (041)",1934,446,191,811,35,302,149
"Separado(a) (042)",504,107,51,276,4,13,53
"Casado(a) (043)",2438,541,171,1026,40,555,105
"Viudo(a) (044)",514,46,42,371,6,18,31
"Divorciado(a) (045)",50,16,5,26,,1,2
"Soltero(a) (046)",2119,866,175,606,16,241,215
,,,,,,,
"RURAL (048)",11292,1025,3767,4737,160,1371,232
"Conviviente (049)",3837,302,1547,1538,56,328,66
"Separado(a) (050)",389,38,85,224,9,10,23
"Casado(a) (051)",3419,305,1022,1595,62,387,48
"Viudo(a) (052)",401,7,70,290,7,21,6
"Divorciado(a) (053)",34,3,14,12,1,3,1
"Soltero(a) (054)",3212,370,1029,1078,25,622,88
"Hombres (056)",8472,682,3438,3590,125,627,10
"Conviviente (057)",3021,218,1437,1238,44,82,2
"Separado(a) (058)",191,16,61,102,6,6,
"Casado(a) (059)",2616,231,950,1305,53,76,1
"Viudo(a) (060)",195,3,42,142,3,5,
"Divorciado(a) (061)",26,3,14,7,,2,
"Soltero(a) (062)",2423,211,934,796,19,456,7
"Mujeres (064)",2820,343,329,1147,35,744,222
"Conviviente (065)",816,84,110,300,12,246,64
"Separado(a) (066)",198,22,24,122,3,4,23
"Casado(a) (067)",803,74,72,290,9,311,47
"Viudo(a) (068)",206,4,28,148,4,16,6
"Divorciado(a) (069)",8,,,5,1,1,1
"Soltero(a) (070)",789,159,95,282,6,166,81
