"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",203,,65,61,50,27
,,,,,,
"URBANA (036)",5250,74,1659,1814,1294,409
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",30,,4,14,11,1
"Profes., científicos e intelectuales (038)",534,,118,272,134,10
"Técnicos de nivel medio y trab. asimilados (039)",169,1,61,70,32,5
"Jefes y empleados de oficina (040)",187,,66,78,42,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",801,3,240,271,218,69
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1103,5,223,345,351,179
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",364,10,147,113,72,22
"Obreros construc., conf., papel, fab., instr. (044)",466,,180,166,109,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1412,55,562,425,279,91
"Otra (046)",29,,6,19,4,
"Ocupación no especificada (047)",155,,52,41,42,20
"Hombres (048)",3440,45,1088,1178,858,271
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",24,,2,11,11,
"Profes., científicos e intelectuales (050)",299,,59,141,91,8
"Técnicos de nivel medio y trab. asimilados (051)",114,1,43,43,24,3
"Jefes y empleados de oficina (052)",102,,29,42,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",298,1,91,97,78,31
"Agricult. trabaj. calif.agrop. y pesqueros (054)",956,5,190,302,307,152
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",301,7,126,98,55,15
"Obreros construc., conf., papel, fab., instr. (056)",458,,178,163,107,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",804,31,341,247,139,46
"Otra (058)",29,,6,19,4,
"Ocupación no especificada (059)",55,,23,15,12,5
"Mujeres (060)",1810,29,571,636,436,138
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,2,3,,1
"Profes., científicos e intelectuales (062)",235,,59,131,43,2
"Técnicos de nivel medio y trab. asimilados (063)",55,,18,27,8,2
"Jefes y empleados de oficina (064)",85,,37,36,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",503,2,149,174,140,38
"Agricult. trabaj. calif.agrop. y pesqueros (066)",147,,33,43,44,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",63,3,21,15,17,7
"Obreros construc., conf., papel, fab., instr. (068)",8,,2,3,2,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",608,24,221,178,140,45
"Ocupación no especificada (071)",100,,29,26,30,15
,,,,,,
"RURAL (072)",7639,115,2579,2465,1834,646
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",19,,3,13,3,
"Profes., científicos e intelectuales (074)",148,,49,72,26,1
"Técnicos de nivel medio y trab. asimilados (075)",82,,47,28,7,
"Jefes y empleados de oficina (076)",87,,39,33,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",293,,111,108,61,13
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3922,23,899,1341,1170,489
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",236,2,120,70,39,5
"Obreros construc., conf., papel, fab., instr. (080)",320,,127,137,50,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2389,90,1129,617,436,117
"Otra (082)",4,,1,3,,
"Ocupación no especificada (083)",139,,54,43,27,15
"Hombres (084)",6093,73,2015,2012,1472,521
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",17,,2,13,2,
"Profes., científicos e intelectuales (086)",92,,25,46,20,1
"Técnicos de nivel medio y trab. asimilados (087)",61,,34,23,4,
"Jefes y empleados de oficina (088)",61,,23,25,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",113,,57,34,19,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",3578,17,816,1245,1059,441
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",204,1,107,57,35,4
"Obreros construc., conf., papel, fab., instr. (092)",315,,124,136,49,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1612,55,808,422,264,63
"Otra (094)",4,,1,3,,
"Ocupación no especificada (095)",36,,18,8,7,3
"Mujeres (096)",1546,42,564,453,362,125
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,1,,1,
"Profes., científicos e intelectuales (098)",56,,24,26,6,
"Técnicos de nivel medio y trab. asimilados (099)",21,,13,5,3,
"Jefes y empleados de oficina (100)",26,,16,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",180,,54,74,42,10
"Agricult. trabaj. calif.agrop. y pesqueros (102)",344,6,83,96,111,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",32,1,13,13,4,1
"Obreros construc., conf., papel, fab., instr. (104)",5,,3,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",777,35,321,195,172,54
"Ocupación no especificada (107)",103,,36,35,20,12
