"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PARINACOCHAS (000)",10292,2025,1811,4470,98,1407,190,291
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",46,46,,,,,,
"Profes., científicos e intelectuales (002)",1185,1088,,90,6,1,,
"Técnicos de nivel medio y trab. asimilados (003)",288,202,,71,12,3,,
"Jefes y empleados de oficina (004)",268,266,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",795,130,17,540,11,96,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2519,,,2468,51,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1148,,378,726,11,33,,
"Obreros construc.,conf.,papel, fab., instr. (008)",399,51,164,172,5,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",2987,151,1152,294,,1201,189,
"Otra (010)",20,20,,,,,,
"Ocupaciñn no especificada (011)",346,71,100,109,2,64,,
"Desocupado (012)",291,,,,,,,291
"Hombres (013)",6986,1188,1584,3200,73,722,21,198
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",35,35,,,,,,
"Profes., científicos e intelectuales (015)",645,600,,40,5,,,
"Técnicos de nivel medio y trab. asimilados (016)",178,120,,48,8,2,,
"Jefes y empleados de oficina (017)",148,147,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",299,65,12,201,2,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2003,,,1960,43,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1013,,361,620,8,24,,
"Obreros construc.,conf.,papel, fab., instr. (021)",384,51,162,160,5,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1839,100,961,115,,642,21,
"Otra (023)",20,20,,,,,,
"Ocupaciñn no especificada (024)",224,50,88,56,2,28,,
"Desocupado (025)",198,,,,,,,198
"Mujeres (026)",3306,837,227,1270,25,685,169,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",11,11,,,,,,
"Profes., científicos e intelectuales (028)",540,488,,50,1,1,,
"Técnicos de nivel medio y trab. asimilados (029)",110,82,,23,4,1,,
"Jefes y empleados de oficina (030)",120,119,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",496,65,5,339,9,77,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",516,,,508,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",135,,17,106,3,9,,
"Obreros construc.,conf.,papel, fab., instr. (034)",15,,2,12,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1148,51,191,179,,559,168,
"Ocupaciñn no especificada (037)",122,21,12,53,,36,,
"Desocupado (038)",93,,,,,,,93
,,,,,,,,
"URBANA (039)",6261,1711,991,2602,50,543,164,200
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",37,37,,,,,,
"Profes., científicos e intelectuales (041)",1036,960,,72,3,1,,
"Técnicos de nivel medio y trab. asimilados (042)",226,160,,55,9,2,,
"Jefes y empleados de oficina (043)",229,228,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",631,95,3,441,11,80,1,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1009,,,993,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",820,,189,602,8,21,,
"Obreros construc.,conf.,papel, fab., instr. (047)",277,36,103,131,3,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1554,121,629,241,,400,163,
"Otra (049)",19,19,,,,,,
"Ocupaciñn no especificada (050)",223,55,67,67,,34,,
"Desocupado (051)",200,,,,,,,200
"Hombres (052)",4043,968,860,1787,28,260,17,123
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",28,28,,,,,,
"Profes., científicos e intelectuales (054)",553,521,,30,2,,,
"Técnicos de nivel medio y trab. asimilados (055)",128,85,,37,5,1,,
"Jefes y empleados de oficina (056)",117,117,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",233,47,1,166,2,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",801,,,790,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",717,,179,517,5,16,,
"Obreros construc.,conf.,papel, fab., instr. (060)",271,36,101,127,3,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",908,77,520,84,,210,17,
"Otra (062)",19,19,,,,,,
"Ocupaciñn no especificada (063)",145,38,59,36,,12,,
"Desocupado (064)",123,,,,,,,123
"Mujeres (065)",2218,743,131,815,22,283,147,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,9,,,,,,
"Profes., científicos e intelectuales (067)",483,439,,42,1,1,,
"Técnicos de nivel medio y trab. asimilados (068)",98,75,,18,4,1,,
"Jefes y empleados de oficina (069)",112,111,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",398,48,2,275,9,63,1,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",208,,,203,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",103,,10,85,3,5,,
"Obreros construc.,conf.,papel, fab., instr. (073)",6,,2,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",646,44,109,157,,190,146,
"Ocupaciñn no especificada (076)",78,17,8,31,,22,,
"Desocupado (077)",77,,,,,,,77
,,,,,,,,
"RURAL (078)",4031,314,820,1868,48,864,26,91
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,9,,,,,,
"Profes., científicos e intelectuales (080)",149,128,,18,3,,,
"Técnicos de nivel medio y trab. asimilados (081)",62,42,,16,3,1,,
"Jefes y empleados de oficina (082)",39,38,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",164,35,14,99,,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1510,,,1475,35,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",328,,189,124,3,12,,
"Obreros construc.,conf.,papel, fab., instr. (086)",122,15,61,41,2,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1433,30,523,53,,801,26,
"Otra (088)",1,1,,,,,,
"Ocupaciñn no especificada (089)",123,16,33,42,2,30,,
"Desocupado (090)",91,,,,,,,91
"Hombres (091)",2943,220,724,1413,45,462,4,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",92,79,,10,3,,,
"Técnicos de nivel medio y trab. asimilados (094)",50,35,,11,3,1,,
"Jefes y empleados de oficina (095)",31,30,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",66,18,11,35,,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1202,,,1170,32,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",296,,182,103,3,8,,
