"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia YAROWILCA (000)",9610,654,786,5045,70,2949,106
"Sin nivel (001)",1300,2,91,707,5,484,11
"Educación inicial (002)",25,,3,3,,19,
"Primaria (003)",4577,15,371,2641,34,1469,47
"Secundaria (004)",2869,84,285,1511,26,924,39
"Superior no univ. incompleta (005)",110,32,4,45,3,20,6
"Superior no univ. completa (006)",262,192,8,50,,10,2
"Superior univ. incompleta (007)",86,34,13,33,,6,
"Superior univ. completa (008)",381,295,11,55,2,17,1
"Hombres (010)",6362,442,637,3958,62,1242,21
"Sin nivel (011)",438,1,41,338,4,52,2
"Educación inicial (012)",10,,1,2,,7,
"Primaria (013)",3098,5,304,2158,32,595,4
"Secundaria (014)",2209,61,257,1298,22,559,12
"Superior no univ. incompleta (015)",78,18,4,41,3,11,1
"Superior no univ. completa (016)",184,126,7,43,,7,1
"Superior univ. incompleta (017)",68,24,13,28,,3,
"Superior univ. completa (018)",277,207,10,50,1,8,1
"Mujeres (020)",3248,212,149,1087,8,1707,85
"Sin nivel (021)",862,1,50,369,1,432,9
"Educación inicial (022)",15,,2,1,,12,
"Primaria (023)",1479,10,67,483,2,874,43
"Secundaria (024)",660,23,28,213,4,365,27
"Superior no univ. incompleta (025)",32,14,,4,,9,5
"Superior no univ. completa (026)",78,66,1,7,,3,1
"Superior univ. incompleta (027)",18,10,,5,,3,
"Superior univ. completa (028)",104,88,1,5,1,9,
,,,,,,,
"URBANA (030)",2373,451,211,1141,27,521,22
"Sin nivel (031)",175,1,17,97,1,59,
"Educación inicial (032)",1,,,,,1,
"Primaria (033)",850,13,67,512,12,233,13
"Secundaria (034)",855,62,104,464,11,207,7
"Superior no univ. incompleta (035)",41,19,4,10,1,6,1
"Superior no univ. completa (036)",150,118,6,21,,5,
"Superior univ. incompleta (037)",50,27,7,13,,3,
"Superior univ. completa (038)",251,211,6,24,2,7,1
"Hombres (040)",1571,297,174,849,21,227,3
"Sin nivel (041)",55,1,2,46,,6,
"Educación inicial (042)",1,,,,,1,
"Primaria (043)",542,4,60,378,10,88,2
"Secundaria (044)",635,47,91,370,9,118,
"Superior no univ. incompleta (045)",27,9,4,9,1,4,
"Superior no univ. completa (046)",100,75,5,16,,4,
"Superior univ. incompleta (047)",36,18,7,10,,1,
"Superior univ. completa (048)",175,143,5,20,1,5,1
"Mujeres (050)",802,154,37,292,6,294,19
"Sin nivel (051)",120,,15,51,1,53,
"Primaria (053)",308,9,7,134,2,145,11
"Secundaria (054)",220,15,13,94,2,89,7
"Superior no univ. incompleta (055)",14,10,,1,,2,1
"Superior no univ. completa (056)",50,43,1,5,,1,
"Superior univ. incompleta (057)",14,9,,3,,2,
"Superior univ. completa (058)",76,68,1,4,1,2,
,,,,,,,
"RURAL (060)",7237,203,575,3904,43,2428,84
"Sin nivel (061)",1125,1,74,610,4,425,11
"Educación inicial (062)",24,,3,3,,18,
"Primaria (063)",3727,2,304,2129,22,1236,34
"Secundaria (064)",2014,22,181,1047,15,717,32
"Superior no univ. incompleta (065)",69,13,,35,2,14,5
"Superior no univ. completa (066)",112,74,2,29,,5,2
"Superior univ. incompleta (067)",36,7,6,20,,3,
"Superior univ. completa (068)",130,84,5,31,,10,
"Hombres (070)",4791,145,463,3109,41,1015,18
"Sin nivel (071)",383,,39,292,4,46,2
"Educación inicial (072)",9,,1,2,,6,
"Primaria (073)",2556,1,244,1780,22,507,2
"Secundaria (074)",1574,14,166,928,13,441,12
"Superior no univ. incompleta (075)",51,9,,32,2,7,1
"Superior no univ. completa (076)",84,51,2,27,,3,1
"Superior univ. incompleta (077)",32,6,6,18,,2,
"Superior univ. completa (078)",102,64,5,30,,3,
"Mujeres (080)",2446,58,112,795,2,1413,66
"Sin nivel (081)",742,1,35,318,,379,9
"Educación inicial (082)",15,,2,1,,12,
"Primaria (083)",1171,1,60,349,,729,32
"Secundaria (084)",440,8,15,119,2,276,20
"Superior no univ. incompleta (085)",18,4,,3,,7,4
"Superior no univ. completa (086)",28,23,,2,,2,1
"Superior univ. incompleta (087)",4,1,,2,,1,
"Superior univ. completa (088)",28,20,,1,,7,
