"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CONCEPCION (000)",18845,2744,3914,8230,243,3453,261
"Conviviente (001)",5234,606,1317,2469,60,733,49
"Separado(a) (002)",689,100,158,335,7,66,23
"Casado(a) (003)",7052,948,1221,3428,121,1290,44
"Viudo(a) (004)",773,42,108,484,10,112,17
"Divorciado(a) (005)",88,21,14,46,,7,
"Soltero(a) (006)",5009,1027,1096,1468,45,1245,128
"Hombres (008)",12395,1577,3006,5673,162,1955,22
"Conviviente (009)",3732,401,1065,1835,43,383,5
"Separado(a) (010)",168,26,46,77,3,15,1
"Casado(a) (011)",4959,632,981,2614,86,642,4
"Viudo(a) (012)",265,8,50,163,2,40,2
"Divorciado(a) (013)",39,8,7,22,,2,
"Soltero(a) (014)",3232,502,857,962,28,873,10
"Mujeres (016)",6450,1167,908,2557,81,1498,239
"Conviviente (017)",1502,205,252,634,17,350,44
"Separado(a) (018)",521,74,112,258,4,51,22
"Casado(a) (019)",2093,316,240,814,35,648,40
"Viudo(a) (020)",508,34,58,321,8,72,15
"Divorciado(a) (021)",49,13,7,24,,5,
"Soltero(a) (022)",1777,525,239,506,17,372,118
,,,,,,,
"URBANA (024)",11039,2174,2053,4879,197,1531,205
"Conviviente (025)",2901,473,642,1395,41,311,39
"Separado(a) (026)",464,86,91,226,6,35,20
"Casado(a) (027)",3981,765,628,1924,104,526,34
"Viudo(a) (028)",461,37,58,301,8,42,15
"Divorciado(a) (029)",57,17,5,33,,2,
"Soltero(a) (030)",3175,796,629,1000,38,615,97
"Hombres (032)",6408,1181,1503,2917,132,658,17
"Conviviente (033)",1821,302,494,885,30,105,5
"Separado(a) (034)",105,20,26,48,3,7,1
"Casado(a) (035)",2448,486,470,1272,75,141,4
"Viudo(a) (036)",117,7,26,69,1,13,1
"Divorciado(a) (037)",23,6,2,15,,,
"Soltero(a) (038)",1894,360,485,628,23,392,6
"Mujeres (040)",4631,993,550,1962,65,873,188
"Conviviente (041)",1080,171,148,510,11,206,34
"Separado(a) (042)",359,66,65,178,3,28,19
"Casado(a) (043)",1533,279,158,652,29,385,30
"Viudo(a) (044)",344,30,32,232,7,29,14
"Divorciado(a) (045)",34,11,3,18,,2,
"Soltero(a) (046)",1281,436,144,372,15,223,91
,,,,,,,
"RURAL (048)",7806,570,1861,3351,46,1922,56
"Conviviente (049)",2333,133,675,1074,19,422,10
"Separado(a) (050)",225,14,67,109,1,31,3
"Casado(a) (051)",3071,183,593,1504,17,764,10
"Viudo(a) (052)",312,5,50,183,2,70,2
"Divorciado(a) (053)",31,4,9,13,,5,
"Soltero(a) (054)",1834,231,467,468,7,630,31
"Hombres (056)",5987,396,1503,2756,30,1297,5
"Conviviente (057)",1911,99,571,950,13,278,
"Separado(a) (058)",63,6,20,29,,8,
"Casado(a) (059)",2511,146,511,1342,11,501,
"Viudo(a) (060)",148,1,24,94,1,27,1
"Divorciado(a) (061)",16,2,5,7,,2,
"Soltero(a) (062)",1338,142,372,334,5,481,4
"Mujeres (064)",1819,174,358,595,16,625,51
"Conviviente (065)",422,34,104,124,6,144,10
"Separado(a) (066)",162,8,47,80,1,23,3
"Casado(a) (067)",560,37,82,162,6,263,10
"Viudo(a) (068)",164,4,26,89,1,43,1
"Divorciado(a) (069)",15,2,4,6,,3,
"Soltero(a) (070)",496,89,95,134,2,149,27
