"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia ACOMAYO",,,,
"Viviendas particulares (001)",5521,2839,2506,176
"Ocupantes presentes (002)",20779,10376,9728,675
"Casa independiente",,,,
"Viviendas particulares (004)",5492,2821,2499,172
"Ocupantes presentes (005)",20678,10314,9698,666
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",5,1,4,
"Ocupantes presentes (011)",20,3,17,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",16,13,3,
"Ocupantes presentes (014)",62,49,13,
"Choza o cabaña",,,,
"Viviendas particulares (016)",4,,,4
"Ocupantes presentes (017)",9,,,9
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,1,,
"Ocupantes presentes (020)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",3,3,,
"Ocupantes presentes (023)",9,9,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",5043,2614,2301,128
"Ocupantes presentes (029)",18991,9577,8926,488
"Casa independiente",,,,
"Viviendas particulares (031)",5017,2599,2294,124
"Ocupantes presentes (032)",18894,9519,8896,479
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",5,1,4,
"Ocupantes presentes (038)",20,3,17,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",15,12,3,
"Ocupantes presentes (041)",61,48,13,
"Choza o cabaña",,,,
"Viviendas particulares (043)",4,,,4
"Ocupantes presentes (044)",9,,,9
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,1,,
"Ocupantes presentes (047)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",6,6,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",478,225,205,48
"Ocupantes presentes (056)",1788,799,802,187
"Casa independiente",,,,
"Viviendas particulares (058)",475,222,205,48
"Ocupantes presentes (059)",1784,795,802,187
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",1,1,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,2,,
"Ocupantes presentes (077)",3,3,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",3721,1903,1772,46
"Ocupantes presentes (110)",13603,6745,6692,166
"Casa independiente",,,,
"Viviendas particulares (112)",3696,1885,1765,46
"Ocupantes presentes (113)",13511,6683,6662,166
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",5,1,4,
"Ocupantes presentes (119)",20,3,17,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",16,13,3,
"Ocupantes presentes (122)",62,49,13,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,1,,
"Ocupantes presentes (128)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",3,3,,
"Ocupantes presentes (131)",9,9,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",3422,1755,1633,34
"Ocupantes presentes (137)",12539,6273,6152,114
"Casa independiente",,,,
"Viviendas particulares (139)",3400,1740,1626,34
"Ocupantes presentes (140)",12451,6215,6122,114
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",5,1,4,
"Ocupantes presentes (146)",20,3,17,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",15,12,3,
"Ocupantes presentes (149)",61,48,13,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,1,,
"Ocupantes presentes (155)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",6,6,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",299,148,139,12
"Ocupantes presentes (164)",1064,472,540,52
"Casa independiente",,,,
"Viviendas particulares (166)",296,145,139,12
"Ocupantes presentes (167)",1060,468,540,52
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",1,1,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,2,,
"Ocupantes presentes (185)",3,3,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1800,936,734,130
"Ocupantes presentes (218)",7176,3631,3036,509
"Casa independiente",,,,
"Viviendas particulares (220)",1796,936,734,126
"Ocupantes presentes (221)",7167,3631,3036,500
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",4,,,4
"Ocupantes presentes (233)",9,,,9
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1621,859,668,94
"Ocupantes presentes (245)",6452,3304,2774,374
"Casa independiente",,,,
"Viviendas particulares (247)",1617,859,668,90
"Ocupantes presentes (248)",6443,3304,2774,365
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",4,,,4
"Ocupantes presentes (260)",9,,,9
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",179,77,66,36
"Ocupantes presentes (272)",724,327,262,135
"Casa independiente",,,,
"Viviendas particulares (274)",179,77,66,36
"Ocupantes presentes (275)",724,327,262,135
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
