"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ASUNCION (000)",2260,448,431,1065,43,205,68
"Sin nivel (001)",444,14,70,284,10,48,18
"Educación inicial (002)",5,,1,4,,,
"Primaria (003)",622,20,130,364,20,66,22
"Secundaria (004)",585,50,161,269,10,70,25
"Superior no univ. incompleta (005)",93,28,21,35,2,6,1
"Superior no univ. completa (006)",318,188,35,85,1,8,1
"Superior univ. incompleta (007)",61,47,4,5,,5,
"Superior univ. completa (008)",132,101,9,19,,2,1
"Hombres (010)",1681,241,378,914,41,102,5
"Sin nivel (011)",313,4,50,241,8,9,1
"Educación inicial (012)",5,,1,4,,,
"Primaria (013)",511,12,114,328,20,35,2
"Secundaria (014)",456,30,148,219,10,48,1
"Superior no univ. incompleta (015)",74,17,19,32,2,4,
"Superior no univ. completa (016)",226,112,35,75,1,2,1
"Superior univ. incompleta (017)",30,20,4,3,,3,
"Superior univ. completa (018)",66,46,7,12,,1,
"Mujeres (020)",579,207,53,151,2,103,63
"Sin nivel (021)",131,10,20,43,2,39,17
"Primaria (023)",111,8,16,36,,31,20
"Secundaria (024)",129,20,13,50,,22,24
"Superior no univ. incompleta (025)",19,11,2,3,,2,1
"Superior no univ. completa (026)",92,76,,10,,6,
"Superior univ. incompleta (027)",31,27,,2,,2,
"Superior univ. completa (028)",66,55,2,7,,1,1
,,,,,,,
"URBANA (030)",814,328,161,247,11,42,25
"Sin nivel (031)",37,6,12,9,3,5,2
"Primaria (033)",119,12,35,50,3,10,9
"Secundaria (034)",204,27,64,81,4,15,13
"Superior no univ. incompleta (035)",69,26,14,26,1,2,
"Superior no univ. completa (036)",234,140,25,61,,8,
"Superior univ. incompleta (037)",48,39,3,5,,1,
"Superior univ. completa (038)",103,78,8,15,,1,1
"Hombres (040)",511,163,145,177,10,15,1
"Sin nivel (041)",18,1,9,3,2,3,
"Primaria (043)",73,7,27,33,3,2,1
"Secundaria (044)",135,13,61,51,4,6,
"Superior no univ. incompleta (045)",56,15,14,24,1,2,
"Superior no univ. completa (046)",159,78,25,54,,2,
"Superior univ. incompleta (047)",20,14,3,3,,,
"Superior univ. completa (048)",50,35,6,9,,,
"Mujeres (050)",303,165,16,70,1,27,24
"Sin nivel (051)",19,5,3,6,1,2,2
"Primaria (053)",46,5,8,17,,8,8
"Secundaria (054)",69,14,3,30,,9,13
"Superior no univ. incompleta (055)",13,11,,2,,,
"Superior no univ. completa (056)",75,62,,7,,6,
"Superior univ. incompleta (057)",28,25,,2,,1,
"Superior univ. completa (058)",53,43,2,6,,1,1
,,,,,,,
"RURAL (060)",1446,120,270,818,32,163,43
"Sin nivel (061)",407,8,58,275,7,43,16
"Educación inicial (062)",5,,1,4,,,
"Primaria (063)",503,8,95,314,17,56,13
"Secundaria (064)",381,23,97,188,6,55,12
"Superior no univ. incompleta (065)",24,2,7,9,1,4,1
"Superior no univ. completa (066)",84,48,10,24,1,,1
"Superior univ. incompleta (067)",13,8,1,,,4,
"Superior univ. completa (068)",29,23,1,4,,1,
"Hombres (070)",1170,78,233,737,31,87,4
"Sin nivel (071)",295,3,41,238,6,6,1
"Educación inicial (072)",5,,1,4,,,
"Primaria (073)",438,5,87,295,17,33,1
"Secundaria (074)",321,17,87,168,6,42,1
"Superior no univ. incompleta (075)",18,2,5,8,1,2,
"Superior no univ. completa (076)",67,34,10,21,1,,1
"Superior univ. incompleta (077)",10,6,1,,,3,
"Superior univ. completa (078)",16,11,1,3,,1,
"Mujeres (080)",276,42,37,81,1,76,39
"Sin nivel (081)",112,5,17,37,1,37,15
"Primaria (083)",65,3,8,19,,23,12
"Secundaria (084)",60,6,10,20,,13,11
"Superior no univ. incompleta (085)",6,,2,1,,2,1
"Superior no univ. completa (086)",17,14,,3,,,
"Superior univ. incompleta (087)",3,2,,,,1,
"Superior univ. completa (088)",13,12,,1,,,
