"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia MELGAR (000)",1638,702,936
"Sin nivel (001)",56,13,43
"Educación inicial (002)",1,,1
"Primaria (003)",423,168,255
"Secundaria (004)",750,360,390
"Superior no univ. incompleta (005)",97,46,51
"Superior no univ. completa (006)",169,64,105
"Superior univ. incompleta (007)",36,14,22
"Superior univ. completa (008)",106,37,69
"De 14 a 29 años (010)",928,502,426
"Sin nivel (011)",8,4,4
"Educación inicial (012)",1,,1
"Primaria (013)",156,93,63
"Secundaria (014)",528,293,235
"Superior no univ. incompleta (015)",58,32,26
"Superior no univ. completa (016)",101,45,56
"Superior univ. incompleta (017)",23,11,12
"Superior univ. completa (018)",53,24,29
"De 30 a 44 años (020)",509,176,333
"Sin nivel (021)",13,7,6
"Primaria (023)",166,63,103
"Secundaria (024)",175,62,113
"Superior no univ. incompleta (025)",35,11,24
"Superior no univ. completa (026)",62,18,44
"Superior univ. incompleta (027)",10,2,8
"Superior univ. completa (028)",48,13,35
"De 45 a 64 años (030)",165,24,141
"Sin nivel (031)",18,2,16
"Primaria (033)",85,12,73
"Secundaria (034)",46,5,41
"Superior no univ. incompleta (035)",4,3,1
"Superior no univ. completa (036)",5,1,4
"Superior univ. incompleta (037)",3,1,2
"Superior univ. completa (038)",4,,4
"De 65 y más años (040)",36,,36
"Sin nivel (041)",17,,17
"Primaria (043)",16,,16
"Secundaria (044)",1,,1
"Superior no univ. completa (046)",1,,1
"Superior univ. completa (048)",1,,1
,,,
"AREA URBANA (050)",1023,397,626
"Sin nivel (051)",39,8,31
"Educación inicial (052)",1,,1
"Primaria (053)",220,75,145
"Secundaria (054)",435,196,239
"Superior no univ. incompleta (055)",72,32,40
"Superior no univ. completa (056)",136,46,90
"Superior univ. incompleta (057)",33,14,19
"Superior univ. completa (058)",87,26,61
"De 14 a 29 años (060)",534,281,253
"Sin nivel (061)",3,1,2
"Educación inicial (062)",1,,1
"Primaria (063)",51,31,20
"Secundaria (064)",289,160,129
"Superior no univ. incompleta (065)",46,25,21
"Superior no univ. completa (066)",80,33,47
"Superior univ. incompleta (067)",21,11,10
"Superior univ. completa (068)",43,20,23
"De 30 a 44 años (070)",347,102,245
"Sin nivel (071)",9,5,4
"Primaria (073)",104,37,67
"Secundaria (074)",113,35,78
"Superior no univ. incompleta (075)",23,5,18
"Superior no univ. completa (076)",50,12,38
"Superior univ. incompleta (077)",9,2,7
"Superior univ. completa (078)",39,6,33
"De 45 a 64 años (080)",112,14,98
"Sin nivel (081)",13,2,11
"Primaria (083)",52,7,45
"Secundaria (084)",32,1,31
"Superior no univ. incompleta (085)",3,2,1
"Superior no univ. completa (086)",5,1,4
"Superior univ. incompleta (087)",3,1,2
"Superior univ. completa (088)",4,,4
"De 65 y más años (090)",30,,30
"Sin nivel (091)",14,,14
"Primaria (093)",13,,13
"Secundaria (094)",1,,1
"Superior no univ. completa (096)",1,,1
"Superior univ. completa (098)",1,,1
,,,
"AREA RURAL (100)",615,305,310
"Sin nivel (101)",17,5,12
"Primaria (103)",203,93,110
"Secundaria (104)",315,164,151
"Superior no univ. incompleta (105)",25,14,11
"Superior no univ. completa (106)",33,18,15
"Superior univ. incompleta (107)",3,,3
"Superior univ. completa (108)",19,11,8
"De 14 a 29 años (110)",394,221,173
"Sin nivel (111)",5,3,2
"Primaria (113)",105,62,43
"Secundaria (114)",239,133,106
"Superior no univ. incompleta (115)",12,7,5
"Superior no univ. completa (116)",21,12,9
"Superior univ. incompleta (117)",2,,2
"Superior univ. completa (118)",10,4,6
"De 30 a 44 años (120)",162,74,88
"Sin nivel (121)",4,2,2
"Primaria (123)",62,26,36
"Secundaria (124)",62,27,35
"Superior no univ. incompleta (125)",12,6,6
"Superior no univ. completa (126)",12,6,6
"Superior univ. incompleta (127)",1,,1
"Superior univ. completa (128)",9,7,2
"De 45 a 64 años (130)",53,10,43
"Sin nivel (131)",5,,5
"Primaria (133)",33,5,28
"Secundaria (134)",14,4,10
"Superior no univ. incompleta (135)",1,1,
"De 65 y más años (140)",6,,6
"Sin nivel (141)",3,,3
"Primaria (143)",3,,3
