"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CORONEL PORTILLO (000)",121102,2884,42548,42638,28282,4750
"Empleado (001)",30912,329,11664,12361,6173,385
"Obrero (002)",20664,482,9076,6245,4275,586
"Trabajador independiente (003)",54948,583,15906,20183,15090,3186
"Empleador o patrono (004)",2657,8,677,1001,827,144
"Trabajador familiar no remunerado (005)",8062,1322,3368,1757,1281,334
"Trabajador del hogar (006)",3859,160,1857,1091,636,115
"Hombres (008)",80101,1993,28538,27001,19019,3550
"Empleado (009)",17579,202,6293,6917,3882,285
"Obrero (010)",18107,434,8152,5317,3692,512
"Trabajador independiente (011)",38318,414,11464,13487,10476,2477
"Empleador o patrono (012)",2038,7,507,774,628,122
"Trabajador familiar no remunerado (013)",3809,916,2001,447,308,137
"Trabajador del hogar (014)",250,20,121,59,33,17
"Mujeres (016)",41001,891,14010,15637,9263,1200
"Empleado (017)",13333,127,5371,5444,2291,100
"Obrero (018)",2557,48,924,928,583,74
"Trabajador independiente (019)",16630,169,4442,6696,4614,709
"Empleador o patrono (020)",619,1,170,227,199,22
"Trabajador familiar no remunerado (021)",4253,406,1367,1310,973,197
"Trabajador del hogar (022)",3609,140,1736,1032,603,98
,,,,,,
"URBANA (024)",103090,2296,36112,37036,24080,3566
"Empleado (025)",30224,322,11440,12057,6035,370
"Obrero (026)",17563,416,7691,5358,3646,452
"Trabajador independiente (027)",44703,520,12960,16638,12288,2297
"Empleador o patrono (028)",2244,8,564,856,698,118
"Trabajador familiar no remunerado (029)",4728,877,1705,1112,809,225
"Trabajador del hogar (030)",3628,153,1752,1015,604,104
"Hombres (032)",66575,1583,23760,22845,15798,2589
"Empleado (033)",17116,201,6153,6708,3777,277
"Obrero (034)",15540,383,6988,4597,3171,401
"Trabajador independiente (035)",29921,374,9180,10577,8095,1695
"Empleador o patrono (036)",1683,7,417,644,516,99
"Trabajador familiar no remunerado (037)",2091,598,915,265,208,105
"Trabajador del hogar (038)",224,20,107,54,31,12
"Mujeres (040)",36515,713,12352,14191,8282,977
"Empleado (041)",13108,121,5287,5349,2258,93
"Obrero (042)",2023,33,703,761,475,51
"Trabajador independiente (043)",14782,146,3780,6061,4193,602
"Empleador o patrono (044)",561,1,147,212,182,19
"Trabajador familiar no remunerado (045)",2637,279,790,847,601,120
"Trabajador del hogar (046)",3404,133,1645,961,573,92
,,,,,,
"RURAL (048)",18012,588,6436,5602,4202,1184
"Empleado (049)",688,7,224,304,138,15
"Obrero (050)",3101,66,1385,887,629,134
"Trabajador independiente (051)",10245,63,2946,3545,2802,889
"Empleador o patrono (052)",413,,113,145,129,26
"Trabajador familiar no remunerado (053)",3334,445,1663,645,472,109
"Trabajador del hogar (054)",231,7,105,76,32,11
"Hombres (056)",13526,410,4778,4156,3221,961
"Empleado (057)",463,1,140,209,105,8
"Obrero (058)",2567,51,1164,720,521,111
"Trabajador independiente (059)",8397,40,2284,2910,2381,782
"Empleador o patrono (060)",355,,90,130,112,23
"Trabajador familiar no remunerado (061)",1718,318,1086,182,100,32
"Trabajador del hogar (062)",26,,14,5,2,5
"Mujeres (064)",4486,178,1658,1446,981,223
"Empleado (065)",225,6,84,95,33,7
"Obrero (066)",534,15,221,167,108,23
"Trabajador independiente (067)",1848,23,662,635,421,107
"Empleador o patrono (068)",58,,23,15,17,3
"Trabajador familiar no remunerado (069)",1616,127,577,463,372,77
"Trabajador del hogar (070)",205,7,91,71,30,6
