"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHANCHAMAYO (000)",63250,10046,13338,29607,2817,6233,1209
"Sin nivel (001)",4712,163,995,2591,285,553,125
"Educación inicial (002)",57,7,9,29,1,6,5
"Primaria (003)",19493,800,4786,10306,1052,2188,361
"Secundaria (004)",25361,2941,6153,11862,1028,2793,584
"Superior no univ. incompleta (005)",3211,936,470,1385,111,255,54
"Superior no univ. completa (006)",3684,1697,419,1227,117,186,38
"Superior univ. incompleta (007)",2120,781,235,873,97,117,17
"Superior univ. completa (008)",4612,2721,271,1334,126,135,25
"Hombres (010)",46078,5387,11676,22794,2355,3789,77
"Sin nivel (011)",2883,49,709,1721,210,190,4
"Educación inicial (012)",26,1,6,16,1,2,
"Primaria (013)",14794,339,4103,8155,937,1248,12
"Secundaria (014)",19669,1744,5611,9444,874,1948,48
"Superior no univ. incompleta (015)",2177,494,413,1015,87,159,9
"Superior no univ. completa (016)",2220,817,386,833,79,103,2
"Superior univ. incompleta (017)",1466,488,207,629,71,70,1
"Superior univ. completa (018)",2843,1455,241,981,96,69,1
"Mujeres (020)",17172,4659,1662,6813,462,2444,1132
"Sin nivel (021)",1829,114,286,870,75,363,121
"Educación inicial (022)",31,6,3,13,,4,5
"Primaria (023)",4699,461,683,2151,115,940,349
"Secundaria (024)",5692,1197,542,2418,154,845,536
"Superior no univ. incompleta (025)",1034,442,57,370,24,96,45
"Superior no univ. completa (026)",1464,880,33,394,38,83,36
"Superior univ. incompleta (027)",654,293,28,244,26,47,16
"Superior univ. completa (028)",1769,1266,30,353,30,66,24
,,,,,,,
"URBANA (030)",35407,8806,6132,16246,1249,2074,900
"Sin nivel (031)",1564,126,312,861,60,127,78
"Educación inicial (032)",38,7,2,21,1,4,3
"Primaria (033)",7773,652,1748,4234,334,545,260
"Secundaria (034)",14916,2603,3150,7241,508,967,447
"Superior no univ. incompleta (035)",2500,846,298,1092,73,143,48
"Superior no univ. completa (036)",2938,1467,249,973,102,119,28
"Superior univ. incompleta (037)",1772,712,182,719,73,74,12
"Superior univ. completa (038)",3906,2393,191,1105,98,95,24
"Hombres (040)",23164,4687,5294,11177,948,1018,40
"Sin nivel (041)",656,43,206,338,27,41,1
"Educación inicial (042)",14,1,2,9,1,1,
"Primaria (043)",5007,292,1424,2771,279,236,5
"Secundaria (044)",10716,1532,2847,5375,398,538,26
"Superior no univ. incompleta (045)",1615,452,258,778,51,70,6
"Superior no univ. completa (046)",1651,677,230,620,71,53,
"Superior univ. incompleta (047)",1189,443,158,501,50,36,1
"Superior univ. completa (048)",2316,1247,169,785,71,43,1
"Mujeres (050)",12243,4119,838,5069,301,1056,860
"Sin nivel (051)",908,83,106,523,33,86,77
"Educación inicial (052)",24,6,,12,,3,3
"Primaria (053)",2766,360,324,1463,55,309,255
"Secundaria (054)",4200,1071,303,1866,110,429,421
"Superior no univ. incompleta (055)",885,394,40,314,22,73,42
"Superior no univ. completa (056)",1287,790,19,353,31,66,28
"Superior univ. incompleta (057)",583,269,24,218,23,38,11
"Superior univ. completa (058)",1590,1146,22,320,27,52,23
,,,,,,,
"RURAL (060)",27843,1240,7206,13361,1568,4159,309
"Sin nivel (061)",3148,37,683,1730,225,426,47
"Educación inicial (062)",19,,7,8,,2,2
"Primaria (063)",11720,148,3038,6072,718,1643,101
"Secundaria (064)",10445,338,3003,4621,520,1826,137
"Superior no univ. incompleta (065)",711,90,172,293,38,112,6
"Superior no univ. completa (066)",746,230,170,254,15,67,10
"Superior univ. incompleta (067)",348,69,53,154,24,43,5
"Superior univ. completa (068)",706,328,80,229,28,40,1
"Hombres (070)",22914,700,6382,11617,1407,2771,37
"Sin nivel (071)",2227,6,503,1383,183,149,3
"Educación inicial (072)",12,,4,7,,1,
"Primaria (073)",9787,47,2679,5384,658,1012,7
"Secundaria (074)",8953,212,2764,4069,476,1410,22
"Superior no univ. incompleta (075)",562,42,155,237,36,89,3
"Superior no univ. completa (076)",569,140,156,213,8,50,2
"Superior univ. incompleta (077)",277,45,49,128,21,34,
"Superior univ. completa (078)",527,208,72,196,25,26,
"Mujeres (080)",4929,540,824,1744,161,1388,272
"Sin nivel (081)",921,31,180,347,42,277,44
"Educación inicial (082)",7,,3,1,,1,2
"Primaria (083)",1933,101,359,688,60,631,94
"Secundaria (084)",1492,126,239,552,44,416,115
"Superior no univ. incompleta (085)",149,48,17,56,2,23,3
"Superior no univ. completa (086)",177,90,14,41,7,17,8
"Superior univ. incompleta (087)",71,24,4,26,3,9,5
"Superior univ. completa (088)",179,120,8,33,3,14,1
