"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia ALTO AMAZONAS",,,,
"Viviendas particulares (001)",7410,6953,405,52
"Ocupantes presentes (002)",34521,32413,1882,226
"Casa independiente",,,,
"Viviendas particulares (004)",7018,6618,353,47
"Ocupantes presentes (005)",33184,31269,1717,198
"Departamento en edificio",,,,
"Viviendas particulares (007)",19,19,,
"Ocupantes presentes (008)",71,71,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",274,235,39,
"Ocupantes presentes (011)",893,768,125,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",34,26,8,
"Ocupantes presentes (014)",140,114,26,
"Choza o cabaña",,,,
"Viviendas particulares (016)",4,,,4
"Ocupantes presentes (017)",22,,,22
"Vivienda improvisada",,,,
"Viviendas particulares (019)",42,37,4,1
"Ocupantes presentes (020)",167,150,11,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",19,18,1,
"Ocupantes presentes (023)",44,41,3,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",6930,6527,362,41
"Ocupantes presentes (029)",32248,30414,1662,172
"Casa independiente",,,,
"Viviendas particulares (031)",6559,6211,311,37
"Ocupantes presentes (032)",30994,29344,1500,150
"Departamento en edificio",,,,
"Viviendas particulares (034)",19,19,,
"Ocupantes presentes (035)",71,71,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",264,226,38,
"Ocupantes presentes (038)",857,735,122,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",33,25,8,
"Ocupantes presentes (041)",135,109,26,
"Choza o cabaña",,,,
"Viviendas particulares (043)",3,,,3
"Ocupantes presentes (044)",16,,,16
"Vivienda improvisada",,,,
"Viviendas particulares (046)",34,29,4,1
"Ocupantes presentes (047)",132,115,11,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",18,17,1,
"Ocupantes presentes (050)",43,40,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",480,426,43,11
"Ocupantes presentes (056)",2273,1999,220,54
"Casa independiente",,,,
"Viviendas particulares (058)",459,407,42,10
"Ocupantes presentes (059)",2190,1925,217,48
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",10,9,1,
"Ocupantes presentes (065)",36,33,3,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",5,5,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",6,,,6
"Vivienda improvisada",,,,
"Viviendas particulares (073)",8,8,,
"Ocupantes presentes (074)",35,35,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",7402,6950,405,47
"Ocupantes presentes (110)",34484,32405,1882,197
"Casa independiente",,,,
"Viviendas particulares (112)",7014,6615,353,46
"Ocupantes presentes (113)",33169,31261,1717,191
"Departamento en edificio",,,,
"Viviendas particulares (115)",19,19,,
"Ocupantes presentes (116)",71,71,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",274,235,39,
"Ocupantes presentes (119)",893,768,125,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",34,26,8,
"Ocupantes presentes (122)",140,114,26,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",42,37,4,1
"Ocupantes presentes (128)",167,150,11,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",19,18,1,
"Ocupantes presentes (131)",44,41,3,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",6924,6524,362,38
"Ocupantes presentes (137)",32224,30406,1662,156
"Casa independiente",,,,
"Viviendas particulares (139)",6556,6208,311,37
"Ocupantes presentes (140)",30986,29336,1500,150
"Departamento en edificio",,,,
"Viviendas particulares (142)",19,19,,
"Ocupantes presentes (143)",71,71,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",264,226,38,
"Ocupantes presentes (146)",857,735,122,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",33,25,8,
"Ocupantes presentes (149)",135,109,26,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",34,29,4,1
"Ocupantes presentes (155)",132,115,11,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",18,17,1,
"Ocupantes presentes (158)",43,40,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",478,426,43,9
"Ocupantes presentes (164)",2260,1999,220,41
"Casa independiente",,,,
"Viviendas particulares (166)",458,407,42,9
"Ocupantes presentes (167)",2183,1925,217,41
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",10,9,1,
"Ocupantes presentes (173)",36,33,3,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",8,8,,
"Ocupantes presentes (182)",35,35,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",8,3,,5
"Ocupantes presentes (218)",37,8,,29
"Casa independiente",,,,
"Viviendas particulares (220)",4,3,,1
"Ocupantes presentes (221)",15,8,,7
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",4,,,4
"Ocupantes presentes (233)",22,,,22
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",6,3,,3
"Ocupantes presentes (245)",24,8,,16
"Casa independiente",,,,
"Viviendas particulares (247)",3,3,,
"Ocupantes presentes (248)",8,8,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",3,,,3
"Ocupantes presentes (260)",16,,,16
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",2,,,2
"Ocupantes presentes (272)",13,,,13
"Casa independiente",,,,
"Viviendas particulares (274)",1,,,1
"Ocupantes presentes (275)",7,,,7
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
