"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",863,14,215,284,249,101
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",3634,52,1002,1315,1131,134
"Obreros construc., conf., papel, fab., instr. (034)",783,11,255,299,198,20
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",20332,570,8087,6857,4287,531
"Otra (036)",118,,70,28,20,
"Ocupación no especificada (037)",2816,12,982,1013,651,158
"Desocupado (038)",3858,90,2415,949,370,34
,,,,,,
"URBANA (039)",210218,2617,71503,77134,51441,7523
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",504,,31,182,270,21
"Profes., científicos e intelectuales (041)",22276,,5171,10211,6553,341
"Técnicos de nivel medio y trab.asimilados (042)",14229,21,4899,5779,3265,265
"Jefes y empleados de oficina (043)",11810,,4421,4490,2814,85
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",37601,361,12132,14083,9519,1506
"Agricult.trabaj. calif. agrop. y pesqueros (045)",14148,98,3094,4561,4670,1725
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",16649,181,5452,5820,4468,728
"Obreros construc., conf., papel, fab., instr. (047)",25089,54,8052,10044,6296,643
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",49260,1674,19941,16110,9884,1651
"Otra (049)",1703,,276,843,582,2
"Ocupación no especificada (050)",4682,27,1686,1661,1078,230
"Desocupado (051)",12267,201,6348,3350,2042,326
"Hombres (052)",136905,1809,45905,48916,34509,5766
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",340,,26,128,173,13
"Profes., científicos e intelectuales (054)",10629,,2142,4459,3748,280
"Técnicos de nivel medio y trab.asimilados (055)",8526,14,2763,3376,2161,212
"Jefes y empleados de oficina (056)",5737,,1820,2203,1655,59
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",17961,212,6224,6481,4275,769
"Agricult.trabaj. calif. agrop. y pesqueros (058)",13464,85,2915,4339,4473,1652
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",13101,130,4485,4527,3361,598
"Obreros construc., conf., papel, fab., instr. (060)",24311,43,7799,9746,6100,623
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",30293,1183,12568,9598,5789,1155
"Otra (062)",1585,,206,815,562,2
"Ocupación no especificada (063)",2357,15,885,819,529,109
"Desocupado (064)",8601,127,4072,2425,1683,294
"Mujeres (065)",73313,808,25598,28218,16932,1757
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",164,,5,54,97,8
"Profes., científicos e intelectuales (067)",11647,,3029,5752,2805,61
"Técnicos de nivel medio y trab.asimilados (068)",5703,7,2136,2403,1104,53
"Jefes y empleados de oficina (069)",6073,,2601,2287,1159,26
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",19640,149,5908,7602,5244,737
"Agricult.trabaj. calif. agrop. y pesqueros (071)",684,13,179,222,197,73
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",3548,51,967,1293,1107,130
"Obreros construc., conf., papel, fab., instr. (073)",778,11,253,298,196,20
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",18967,491,7373,6512,4095,496
"Otra (075)",118,,70,28,20,
"Ocupación no especificada (076)",2325,12,801,842,549,121
"Desocupado (077)",3666,74,2276,925,359,32
,,,,,,
"RURAL (078)",29621,690,11420,9263,6303,1945
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,3,4,2,1
"Profes., científicos e intelectuales (080)",371,,107,175,89,
"Técnicos de nivel medio y trab.asimilados (081)",158,,69,61,25,3
"Jefes y empleados de oficina (082)",93,,54,29,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1005,10,344,376,239,36
"Agricult.trabaj. calif. agrop. y pesqueros (084)",8058,50,1547,2602,2668,1191
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",390,2,170,121,83,14
"Obreros construc., conf., papel, fab., instr. (086)",854,1,379,311,156,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",16447,532,7654,4973,2712,576
"Otra (088)",9,,4,5,,
"Ocupación no especificada (089)",792,2,317,248,153,72
"Desocupado (090)",1434,93,772,358,166,45
"Hombres (091)",26551,589,10032,8340,5765,1825
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,1,4,1,1
"Profes., científicos e intelectuales (093)",182,,48,77,57,
"Técnicos de nivel medio y trab.asimilados (094)",96,,36,39,19,2
"Jefes y empleados de oficina (095)",55,,27,21,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",545,6,184,206,126,23
"Agricult.trabaj. calif. agrop. y pesqueros (097)",7879,49,1511,2540,2616,1163
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",304,1,135,99,59,10
"Obreros construc., conf., papel, fab., instr. (099)",849,1,377,310,154,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",15082,453,6940,4628,2520,541
"Otra (101)",9,,4,5,,
"Ocupación no especificada (102)",301,2,136,77,51,35
"Desocupado (103)",1242,77,633,334,155,43
"Mujeres (104)",3070,101,1388,923,538,120
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,2,,1,
"Profes., científicos e intelectuales (106)",189,,59,98,32,
"Técnicos de nivel medio y trab.asimilados (107)",62,,33,22,6,1
"Jefes y empleados de oficina (108)",38,,27,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",460,4,160,170,113,13
"Agricult.trabaj. calif. agrop. y pesqueros (110)",179,1,36,62,52,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",86,1,35,22,24,4
"Obreros construc., conf., papel, fab., instr. (112)",5,,2,1,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1365,79,714,345,192,35
"Ocupación no especificada (115)",491,,181,171,102,37
"Desocupado (116)",192,16,139,24,11,2
