"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Explotación de minas y canteras (117)",15,,5,9,1,,,
"Industrias manufactureras (118)",194,2,18,160,3,11,,
"Suministro de electricidad, gas y agua (119)",3,2,1,,,,,
"Construcción (120)",38,21,16,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1239,38,,1041,4,156,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",20,,,18,,2,,
"Comercio al por mayor (123)",44,5,,32,,7,,
"Comercio al por menor (124)",1175,33,,991,4,147,,
"Hoteles y restaurantes (125)",242,43,6,171,3,19,,
"Trans., almac. y comunicaciones (126)",33,9,3,14,,7,,
"Intermediación financiera (127)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (128)",43,35,2,3,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",175,174,1,,,,,
"Enseñanza (130)",487,447,,40,,,,
"Servicios sociales y de salud (131)",127,125,,1,,1,,
"Otras activ. serv.comun.soc y personales (132)",73,9,2,55,1,6,,
"Hogares privados con servicio doméstico (133)",172,,,,,,172,
"Actividad economica no especificada (135)",131,36,7,70,,18,,
,,,,,,,,
"RURAL (136)",32155,985,2401,14821,145,10380,212,3211
"Agric., ganadería, caza y silvicultura (137)",23763,6,1040,12659,77,9981,,
"Pesca (138)",39,5,8,12,4,10,,
"Explotación de minas y canteras (139)",479,8,378,79,8,6,,
"Industrias manufactureras (140)",591,6,169,284,17,115,,
"Suministro de electricidad, gas y agua (141)",8,,7,1,,,,
"Construcción (142)",773,6,617,129,3,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",1035,67,19,839,25,85,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",53,,14,32,2,5,,
"Comercio al por mayor (145)",49,8,,40,1,,,
"Comercio al por menor (146)",933,59,5,767,22,80,,
"Hoteles y restaurantes (147)",174,28,13,118,1,14,,
"Trans., almac. y comunicaciones (148)",418,33,51,314,4,16,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",69,44,7,16,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",234,198,36,,,,,
"Enseñanza (152)",560,505,,54,1,,,
"Servicios sociales y de salud (153)",54,40,,13,1,,,
"Otras activ. serv.comun.soc y personales (154)",61,11,7,40,1,2,,
"Hogares privados con servicio doméstico (155)",212,,,,,,212,
"Actividad economica no especificada (157)",472,26,49,263,3,131,,
"Desocupado (158)",3211,,,,,,,3211
"Hombres (159)",19504,795,1826,10444,97,3877,13,2452
"Agric., ganadería, caza y silvicultura (160)",13404,4,549,9128,49,3674,,
"Pesca (161)",31,3,8,11,4,5,,
"Explotación de minas y canteras (162)",452,8,365,66,8,5,,
"Industrias manufactureras (163)",416,6,141,181,13,75,,
"Suministro de electricidad, gas y agua (164)",8,,7,1,,,,
"Construcción (165)",758,6,604,128,3,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",519,38,19,422,13,27,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",53,,14,32,2,5,,
"Comercio al por mayor (168)",38,4,,34,,,,
"Comercio al por menor (169)",428,34,5,356,11,22,,
"Hoteles y restaurantes (170)",39,10,6,20,1,2,,
"Trans., almac. y comunicaciones (171)",407,29,50,310,3,15,,
"Activid.inmobil., empres. y alquileres (173)",58,37,6,13,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",203,172,31,,,,,
"Enseñanza (175)",476,437,,39,,,,
"Servicios sociales y de salud (176)",32,21,,10,1,,,
"Otras activ. serv.comun.soc y personales (177)",27,6,3,17,1,,,
"Hogares privados con servicio doméstico (178)",13,,,,,,13,
"Actividad economica no especificada (180)",209,18,37,98,1,55,,
"Desocupado (181)",2452,,,,,,,2452
"Mujeres (182)",12651,190,575,4377,48,6503,199,759
"Agric., ganadería, caza y silvicultura (183)",10359,2,491,3531,28,6307,,
"Pesca (184)",8,2,,1,,5,,
"Explotación de minas y canteras (185)",27,,13,13,,1,,
"Industrias manufactureras (186)",175,,28,103,4,40,,
"Construcción (188)",15,,13,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",516,29,,417,12,58,,
"Comercio al por mayor (191)",11,4,,6,1,,,
"Comercio al por menor (192)",505,25,,411,11,58,,
"Hoteles y restaurantes (193)",135,18,7,98,,12,,
"Trans., almac. y comunicaciones (194)",11,4,1,4,1,1,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",11,7,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",31,26,5,,,,,
"Enseñanza (198)",84,68,,15,1,,,
"Servicios sociales y de salud (199)",22,19,,3,,,,
"Otras activ. serv.comun.soc y personales (200)",34,5,4,23,,2,,
"Hogares privados con servicio doméstico (201)",199,,,,,,199,
"Actividad economica no especificada (203)",263,8,12,165,2,76,,
