"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SAN IGNACIO (000)",43839,3274,7466,22293,886,9471,449
"Agric., ganadería, caza y silvicultura (001)",34615,34,6481,18486,772,8842,
"Pesca (002)",7,,,6,1,,
"Explotación de minas y canteras (003)",19,8,6,2,2,1,
"Industrias manufactureras (004)",583,9,125,402,15,32,
"Suministro de electricidad, gas y agua (005)",60,17,42,1,,,
"Construcción (006)",671,33,454,155,11,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1962,220,26,1402,50,264,
"Venta, mant.y rep. veh.autom.y motoc. (008)",134,17,19,88,8,2,
"Comercio al por mayor (009)",128,23,,80,6,19,
"Comercio al por menor (010)",1700,180,7,1234,36,243,
"Hoteles y restaurantes (011)",487,110,4,325,8,40,
"Trans., almac. y comunicaciones (012)",789,205,111,451,3,19,
"Intermediación financiera (013)",9,9,,,,,
"Activid.inmobil., empres. y alquileres (014)",236,187,14,30,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (015)",316,263,53,,,,
"Enseñanza (016)",1739,1564,2,164,,9,
"Servicios sociales y de salud (017)",267,237,2,26,,2,
"Otras activ. serv.comun.soc y personales (018)",288,131,50,98,,9,
"Hogares privados con servicio doméstico (019)",449,,,,,,449
"Actividad economica no especificada (021)",1342,247,96,745,22,232,
"Hombres (022)",35163,1794,6529,19405,816,6588,31
"Agric., ganadería, caza y silvicultura (023)",30054,29,5644,17228,740,6413,
"Pesca (024)",6,,,5,1,,
"Explotación de minas y canteras (025)",14,4,6,2,2,,
"Industrias manufactureras (026)",422,6,100,282,14,20,
"Suministro de electricidad, gas y agua (027)",58,15,42,1,,,
"Construcción (028)",660,29,448,154,11,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1228,136,26,956,34,76,
"Venta, mant.y rep. veh.autom.y motoc. (030)",123,13,19,82,8,1,
"Comercio al por mayor (031)",92,16,,66,4,6,
"Comercio al por menor (032)",1013,107,7,808,22,69,
"Hoteles y restaurantes (033)",101,38,1,52,2,8,
"Trans., almac. y comunicaciones (034)",758,186,109,443,3,17,
"Intermediación financiera (035)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (036)",131,94,11,23,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (037)",273,224,49,,,,
"Enseñanza (038)",823,753,1,67,,2,
"Servicios sociales y de salud (039)",126,103,1,20,,2,
"Otras activ. serv.comun.soc y personales (040)",159,82,36,37,,4,
"Hogares privados con servicio doméstico (041)",31,,,,,,31
"Actividad economica no especificada (043)",313,89,55,135,7,27,
"Mujeres (044)",8676,1480,937,2888,70,2883,418
"Agric., ganadería, caza y silvicultura (045)",4561,5,837,1258,32,2429,
"Pesca (046)",1,,,1,,,
"Explotación de minas y canteras (047)",5,4,,,,1,
"Industrias manufactureras (048)",161,3,25,120,1,12,
"Suministro de electricidad, gas y agua (049)",2,2,,,,,
"Construcción (050)",11,4,6,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",734,84,,446,16,188,
"Venta, mant.y rep. veh.autom.y motoc. (052)",11,4,,6,,1,
"Comercio al por mayor (053)",36,7,,14,2,13,
"Comercio al por menor (054)",687,73,,426,14,174,
"Hoteles y restaurantes (055)",386,72,3,273,6,32,
"Trans., almac. y comunicaciones (056)",31,19,2,8,,2,
"Intermediación financiera (057)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (058)",105,93,3,7,,2,
"Admin.pub. y defensa; p. segur.soc.afil (059)",43,39,4,,,,
"Enseñanza (060)",916,811,1,97,,7,
"Servicios sociales y de salud (061)",141,134,1,6,,,
"Otras activ. serv.comun.soc y personales (062)",129,49,14,61,,5,
"Hogares privados con servicio doméstico (063)",418,,,,,,418
"Actividad economica no especificada (065)",1029,158,41,610,15,205,
,,,,,,,
"URBANA (066)",7544,1964,1098,3418,188,698,178
"Agric., ganadería, caza y silvicultura (067)",2643,22,549,1539,102,431,
"Pesca (068)",2,,,1,1,,
"Explotación de minas y canteras (069)",5,1,2,1,1,,
"Industrias manufactureras (070)",327,5,61,234,11,16,
"Suministro de electricidad, gas y agua (071)",33,8,25,,,,
"Construcción (072)",420,29,271,105,8,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1151,168,16,772,42,153,
"Venta, mant.y rep. veh.autom.y motoc. (074)",100,10,11,69,8,2,
"Comercio al por mayor (075)",70,18,,42,3,7,
"Comercio al por menor (076)",981,140,5,661,31,144,
"Hoteles y restaurantes (077)",293,86,1,175,6,25,
"Trans., almac. y comunicaciones (078)",457,130,56,261,2,8,
"Intermediación financiera (079)",8,8,,,,,
"Activid.inmobil., empres. y alquileres (080)",194,157,5,27,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (081)",259,217,42,,,,
"Enseñanza (082)",860,787,1,69,,3,
"Servicios sociales y de salud (083)",151,129,2,19,,1,
"Otras activ. serv.comun.soc y personales (084)",197,102,23,67,,5,
"Hogares privados con servicio doméstico (085)",178,,,,,,178
"Actividad economica no especificada (087)",366,115,44,148,13,46,
"Hombres (088)",5231,1089,999,2609,150,378,6
"Agric., ganadería, caza y silvicultura (089)",2282,19,484,1396,92,291,
"Pesca (090)",1,,,,1,,
"Explotación de minas y canteras (091)",5,1,2,1,1,,
"Industrias manufactureras (092)",238,3,52,160,10,13,
"Suministro de electricidad, gas y agua (093)",31,6,25,,,,
"Construcción (094)",414,26,268,105,8,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",713,102,16,526,29,40,
"Venta, mant.y rep. veh.autom.y motoc. (096)",92,7,11,65,8,1,
"Comercio al por mayor (097)",52,14,,35,2,1,
"Comercio al por menor (098)",569,81,5,426,19,38,
"Hoteles y restaurantes (099)",76,28,1,38,1,8,
"Trans., almac. y comunicaciones (100)",427,111,55,253,2,6,
"Intermediación financiera (101)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (102)",109,80,4,22,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (103)",227,189,38,,,,
"Enseñanza (104)",392,361,1,30,,,
"Servicios sociales y de salud (105)",73,57,1,14,,1,
"Otras activ. serv.comun.soc y personales (106)",98,58,17,21,,2,
"Hogares privados con servicio doméstico (107)",6,,,,,,6
"Actividad economica no especificada (109)",134,43,35,43,4,9,
"Mujeres (110)",2313,875,99,809,38,320,172
"Agric., ganadería, caza y silvicultura (111)",361,3,65,143,10,140,
"Pesca (112)",1,,,1,,,
"Industrias manufactureras (114)",89,2,9,74,1,3,
"Suministro de electricidad, gas y agua (115)",2,2,,,,,
"Construcción (116)",6,3,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",438,66,,246,13,113,
"Venta, mant.y rep. veh.autom.y motoc. (118)",8,3,,4,,1,
"Comercio al por mayor (119)",18,4,,7,1,6,
"Comercio al por menor (120)",412,59,,235,12,106,
"Hoteles y restaurantes (121)",217,58,,137,5,17,
