"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CONDORCANQUI",,,,
"Viviendas particulares (001)",676,292,100,284
"Ocupantes presentes (002)",3055,1175,478,1402
"Casa independiente",,,,
"Viviendas particulares (004)",378,245,90,43
"Ocupantes presentes (005)",1650,1045,442,163
"Departamento en edificio",,,,
"Viviendas particulares (007)",7,7,,
"Ocupantes presentes (008)",15,15,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",14,8,6,
"Ocupantes presentes (011)",33,24,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",26,26,,
"Ocupantes presentes (014)",66,66,,
"Choza o cabaña",,,,
"Viviendas particulares (016)",240,,,240
"Ocupantes presentes (017)",1238,,,1238
"Vivienda improvisada",,,,
"Viviendas particulares (019)",10,6,4,
"Ocupantes presentes (020)",52,25,27,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,,,1
"Ocupantes presentes (023)",1,,,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",594,258,85,251
"Ocupantes presentes (029)",2639,1018,408,1213
"Casa independiente",,,,
"Viviendas particulares (031)",332,214,76,42
"Ocupantes presentes (032)",1436,893,383,160
"Departamento en edificio",,,,
"Viviendas particulares (034)",7,7,,
"Ocupantes presentes (035)",15,15,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",13,7,6,
"Ocupantes presentes (038)",32,23,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",26,26,,
"Ocupantes presentes (041)",66,66,,
"Choza o cabaña",,,,
"Viviendas particulares (043)",208,,,208
"Ocupantes presentes (044)",1052,,,1052
"Vivienda improvisada",,,,
"Viviendas particulares (046)",7,4,3,
"Ocupantes presentes (047)",37,21,16,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,,,1
"Ocupantes presentes (050)",1,,,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",82,34,15,33
"Ocupantes presentes (056)",416,157,70,189
"Casa independiente",,,,
"Viviendas particulares (058)",46,31,14,1
"Ocupantes presentes (059)",214,152,59,3
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",1,1,,
"Ocupantes presentes (065)",1,1,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",32,,,32
"Ocupantes presentes (071)",186,,,186
"Vivienda improvisada",,,,
"Viviendas particulares (073)",3,2,1,
"Ocupantes presentes (074)",15,4,11,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",296,207,81,8
"Ocupantes presentes (110)",1316,903,397,16
"Casa independiente",,,,
"Viviendas particulares (112)",239,160,71,8
"Ocupantes presentes (113)",1150,773,361,16
"Departamento en edificio",,,,
"Viviendas particulares (115)",7,7,,
"Ocupantes presentes (116)",15,15,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",14,8,6,
"Ocupantes presentes (119)",33,24,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",26,26,,
"Ocupantes presentes (122)",66,66,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",10,6,4,
"Ocupantes presentes (128)",52,25,27,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",249,174,68,7
"Ocupantes presentes (137)",1099,755,331,13
"Casa independiente",,,,
"Viviendas particulares (139)",196,130,59,7
"Ocupantes presentes (140)",949,630,306,13
"Departamento en edificio",,,,
"Viviendas particulares (142)",7,7,,
"Ocupantes presentes (143)",15,15,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",13,7,6,
"Ocupantes presentes (146)",32,23,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",26,26,,
"Ocupantes presentes (149)",66,66,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",7,4,3,
"Ocupantes presentes (155)",37,21,16,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",47,33,13,1
"Ocupantes presentes (164)",217,148,66,3
"Casa independiente",,,,
"Viviendas particulares (166)",43,30,12,1
"Ocupantes presentes (167)",201,143,55,3
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",1,1,,
"Ocupantes presentes (173)",1,1,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",3,2,1,
"Ocupantes presentes (182)",15,4,11,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",380,85,19,276
"Ocupantes presentes (218)",1739,272,81,1386
"Casa independiente",,,,
"Viviendas particulares (220)",139,85,19,35
"Ocupantes presentes (221)",500,272,81,147
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",240,,,240
"Ocupantes presentes (233)",1238,,,1238
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,,1
"Ocupantes presentes (239)",1,,,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",345,84,17,244
"Ocupantes presentes (245)",1540,263,77,1200
"Casa independiente",,,,
"Viviendas particulares (247)",136,84,17,35
"Ocupantes presentes (248)",487,263,77,147
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",208,,,208
"Ocupantes presentes (260)",1052,,,1052
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,,1
"Ocupantes presentes (266)",1,,,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",35,1,2,32
"Ocupantes presentes (272)",199,9,4,186
"Casa independiente",,,,
"Viviendas particulares (274)",3,1,2,
"Ocupantes presentes (275)",13,9,4,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",32,,,32
"Ocupantes presentes (287)",186,,,186
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
