"CUADRO Nº 1: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELIGIÓN QUE PROFESA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELIGIÓN QUE PROFESA",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia CONCEPCION (000)",43960,7150,8043,7948,6924,5043,8852
"Católica (001)",36936,6026,6792,6714,5854,4254,7296
"Cristiana/Evangélica (002)",5791,956,974,994,902,667,1298
"Otra (003)",684,96,119,122,101,76,170
"Ninguna (004)",549,72,158,118,67,46,88
"Hombres (006)",21113,3652,4038,3847,3212,2315,4049
"Católica (007)",17822,3097,3424,3268,2716,1957,3360
"Cristiana/Evangélica (008)",2627,465,446,449,419,294,554
"Otra (009)",341,52,59,61,44,35,90
"Ninguna (010)",323,38,109,69,33,29,45
"Mujeres (012)",22847,3498,4005,4101,3712,2728,4803
"Católica (013)",19114,2929,3368,3446,3138,2297,3936
"Cristiana/Evangélica (014)",3164,491,528,545,483,373,744
"Otra (015)",343,44,60,61,57,41,80
"Ninguna (016)",226,34,49,49,34,17,43
,,,,,,,
"URBANA (018)",23454,3608,4382,4148,3743,2773,4800
"Católica (019)",20149,3091,3730,3554,3255,2408,4111
"Cristiana/Evangélica (020)",2590,423,470,451,402,288,556
"Otra (021)",376,59,70,71,48,48,80
"Ninguna (022)",339,35,112,72,38,29,53
"Hombres (024)",10961,1864,2140,1890,1656,1226,2185
"Católica (025)",9434,1616,1823,1614,1433,1069,1879
"Cristiana/Evangélica (026)",1138,201,202,199,182,116,238
"Otra (027)",185,31,34,34,22,22,42
"Ninguna (028)",204,16,81,43,19,19,26
"Mujeres (030)",12493,1744,2242,2258,2087,1547,2615
"Católica (031)",10715,1475,1907,1940,1822,1339,2232
"Cristiana/Evangélica (032)",1452,222,268,252,220,172,318
"Otra (033)",191,28,36,37,26,26,38
"Ninguna (034)",135,19,31,29,19,10,27
,,,,,,,
"RURAL (036)",20506,3542,3661,3800,3181,2270,4052
"Católica (037)",16787,2935,3062,3160,2599,1846,3185
"Cristiana/Evangélica (038)",3201,533,504,543,500,379,742
"Otra (039)",308,37,49,51,53,28,90
"Ninguna (040)",210,37,46,46,29,17,35
"Hombres (042)",10152,1788,1898,1957,1556,1089,1864
"Católica (043)",8388,1481,1601,1654,1283,888,1481
"Cristiana/Evangélica (044)",1489,264,244,250,237,178,316
"Otra (045)",156,21,25,27,22,13,48
"Ninguna (046)",119,22,28,26,14,10,19
"Mujeres (048)",10354,1754,1763,1843,1625,1181,2188
"Católica (049)",8399,1454,1461,1506,1316,958,1704
"Cristiana/Evangélica (050)",1712,269,260,293,263,201,426
"Otra (051)",152,16,24,24,31,15,42
"Ninguna (052)",91,15,18,20,15,7,16
