"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",729,54,,574,8,93,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,2,,5,,1,,
"Comercio al por mayor (124)",16,5,,9,,2,,
"Comercio al por menor (125)",705,47,,560,8,90,,
"Hoteles y restaurantes (126)",304,50,11,213,6,24,,
"Trans., almac. y comunicaciones (127)",28,21,2,3,1,1,,
"Intermediación financiera (128)",18,18,,,,,,
"Activid.inmobil., empres. y alquileres (129)",47,36,1,9,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",157,125,32,,,,,
"Enseñanza (131)",424,384,,39,,1,,
"Servicios sociales y de salud (132)",110,104,3,3,,,,
"Otras activ. serv.comun.soc y personales (133)",77,19,4,51,,3,,
"Hogares privados con servicio doméstico (134)",162,,,,,,162,
"Actividad economica no especificada (136)",58,10,9,30,2,7,,
"Desocupado (137)",114,,,,,,,114
,,,,,,,,
"RURAL (138)",9831,366,1876,5037,165,1983,51,353
"Agric., ganadería, caza y silvicultura (139)",7516,12,1128,4437,141,1798,,
"Explotación de minas y canteras (141)",143,4,134,5,,,,
"Industrias manufactureras (142)",174,6,73,79,7,9,,
"Suministro de electricidad, gas y agua (143)",6,1,4,1,,,,
"Construcción (144)",392,4,329,44,2,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",331,28,9,256,6,32,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",17,2,8,7,,,,
"Comercio al por mayor (147)",36,15,,13,2,6,,
"Comercio al por menor (148)",278,11,1,236,4,26,,
"Hoteles y restaurantes (149)",107,20,11,52,3,21,,
"Trans., almac. y comunicaciones (150)",151,21,28,93,5,4,,
"Intermediación financiera (151)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (152)",55,43,7,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",132,59,73,,,,,
"Enseñanza (154)",111,103,,8,,,,
"Servicios sociales y de salud (155)",45,38,,7,,,,
"Otras activ. serv.comun.soc y personales (156)",70,11,19,20,1,19,,
"Hogares privados con servicio doméstico (157)",51,,,,,,51,
"Actividad economica no especificada (159)",191,13,61,30,,87,,
"Desocupado (160)",353,,,,,,,353
"Hombres (161)",7926,238,1564,4493,147,1168,3,313
"Agric., ganadería, caza y silvicultura (162)",6262,12,891,4131,129,1099,,
"Explotación de minas y canteras (164)",139,3,131,5,,,,
"Industrias manufactureras (165)",150,6,65,65,5,9,,
"Suministro de electricidad, gas y agua (166)",5,,4,1,,,,
"Construcción (167)",381,4,319,44,2,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",157,19,9,116,5,8,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",16,1,8,7,,,,
"Comercio al por mayor (170)",21,10,,9,2,,,
"Comercio al por menor (171)",120,8,1,100,3,8,,
"Hoteles y restaurantes (172)",15,6,1,5,1,2,,
"Trans., almac. y comunicaciones (173)",145,19,26,93,4,3,,
"Intermediación financiera (174)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (175)",46,35,7,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",110,42,68,,,,,
"Enseñanza (177)",63,60,,3,,,,
"Servicios sociales y de salud (178)",25,18,,7,,,,
"Otras activ. serv.comun.soc y personales (179)",51,6,15,13,1,16,,
"Hogares privados con servicio doméstico (180)",3,,,,,,3,
"Actividad economica no especificada (182)",59,6,28,6,,19,,
"Desocupado (183)",313,,,,,,,313
"Mujeres (184)",1905,128,312,544,18,815,48,40
"Agric., ganadería, caza y silvicultura (185)",1254,,237,306,12,699,,
"Explotación de minas y canteras (187)",4,1,3,,,,,
"Industrias manufactureras (188)",24,,8,14,2,,,
"Suministro de electricidad, gas y agua (189)",1,1,,,,,,
"Construcción (190)",11,,10,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",174,9,,140,1,24,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,1,,,,,,
"Comercio al por mayor (193)",15,5,,4,,6,,
"Comercio al por menor (194)",158,3,,136,1,18,,
"Hoteles y restaurantes (195)",92,14,10,47,2,19,,
"Trans., almac. y comunicaciones (196)",6,2,2,,1,1,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",9,8,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",22,17,5,,,,,
"Enseñanza (200)",48,43,,5,,,,
"Servicios sociales y de salud (201)",20,20,,,,,,
"Otras activ. serv.comun.soc y personales (202)",19,5,4,7,,3,,
"Hogares privados con servicio doméstico (203)",48,,,,,,48,
"Actividad economica no especificada (205)",132,7,33,24,,68,,
"Desocupado (206)",40,,,,,,,40
