"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia HUANUCO (000)",198663,51232,28837,5613,113399
"Conviviente (001)",51644,13628,4565,955,32564
"Separado(a) (002)",7925,1893,873,191,4980
"Casado(a) (003)",46928,9594,13015,1892,22636
"Viudo(a) (004)",8712,1964,1252,204,5304
"Divorciado(a) (005)",977,135,267,29,548
"Soltero(a) (006)",82477,24018,8865,2342,47367
"Hombres (008)",96458,22729,13369,3074,57530
"Conviviente (009)",24775,5365,2211,532,16705
"Separado(a) (010)",1908,302,212,66,1334
"Casado(a) (011)",22642,4174,6210,1049,11339
"Viudo(a) (012)",2213,443,300,48,1426
"Divorciado(a) (013)",394,56,102,16,222
"Soltero(a) (014)",44526,12389,4334,1363,26504
"Mujeres (016)",102205,28503,15468,2539,55869
"Conviviente (017)",26869,8263,2354,423,15859
"Separado(a) (018)",6017,1591,661,125,3646
"Casado(a) (019)",24286,5420,6805,843,11297
"Viudo(a) (020)",6499,1521,952,156,3878
"Divorciado(a) (021)",583,79,165,13,326
"Soltero(a) (022)",37951,11629,4531,979,20863
,,,,,
"URBANA (024)",124995,19283,27248,5099,73704
"Conviviente (025)",28070,4621,4205,817,18478
"Separado(a) (026)",4969,826,839,164,3152
"Casado(a) (027)",32048,3765,12370,1778,14313
"Viudo(a) (028)",4902,713,1174,180,2845
"Divorciado(a) (029)",737,63,259,27,390
"Soltero(a) (030)",54269,9295,8401,2133,34526
"Hombres (032)",59177,7926,12563,2813,36078
"Conviviente (033)",13081,1577,2024,462,9047
"Separado(a) (034)",1145,102,204,60,785
"Casado(a) (035)",15292,1510,5870,986,7036
"Viudo(a) (036)",1028,119,274,41,597
"Divorciado(a) (037)",286,26,98,15,149
"Soltero(a) (038)",28345,4592,4093,1249,18464
"Mujeres (040)",65818,11357,14685,2286,37626
"Conviviente (041)",14989,3044,2181,355,9431
"Separado(a) (042)",3824,724,635,104,2367
"Casado(a) (043)",16756,2255,6500,792,7277
"Viudo(a) (044)",3874,594,900,139,2248
"Divorciado(a) (045)",451,37,161,12,241
"Soltero(a) (046)",25924,4703,4308,884,16062
,,,,,
"RURAL (048)",73668,31949,1589,514,39695
"Conviviente (049)",23574,9007,360,138,14086
"Separado(a) (050)",2956,1067,34,27,1828
"Casado(a) (051)",14880,5829,645,114,8323
"Viudo(a) (052)",3810,1251,78,24,2459
"Divorciado(a) (053)",240,72,8,2,158
"Soltero(a) (054)",28208,14723,464,209,12841
"Hombres (056)",37281,14803,806,261,21452
"Conviviente (057)",11694,3788,187,70,7658
"Separado(a) (058)",763,200,8,6,549
"Casado(a) (059)",7350,2664,340,63,4303
"Viudo(a) (060)",1185,324,26,7,829
"Divorciado(a) (061)",108,30,4,1,73
"Soltero(a) (062)",16181,7797,241,114,8040
"Mujeres (064)",36387,17146,783,253,18243
"Conviviente (065)",11880,5219,173,68,6428
"Separado(a) (066)",2193,867,26,21,1279
"Casado(a) (067)",7530,3165,305,51,4020
"Viudo(a) (068)",2625,927,52,17,1630
"Divorciado(a) (069)",132,42,4,1,85
"Soltero(a) (070)",12027,6926,223,95,4801
