"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia AYABACA",,,,
"Viviendas particulares (001)",6917,3297,1766,1854
"Ocupantes presentes (002)",31496,14572,8225,8699
"Casa independiente",,,,
"Viviendas particulares (004)",6807,3264,1746,1797
"Ocupantes presentes (005)",31080,14477,8167,8436
"Departamento en edificio",,,,
"Viviendas particulares (007)",2,1,1,
"Ocupantes presentes (008)",4,1,3,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",24,15,9,
"Ocupantes presentes (011)",72,46,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",27,17,8,2
"Ocupantes presentes (014)",78,48,20,10
"Choza o cabaña",,,,
"Viviendas particulares (016)",53,,,53
"Ocupantes presentes (017)",249,,,249
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,,1,
"Ocupantes presentes (020)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",3,,1,2
"Ocupantes presentes (023)",9,,5,4
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",5574,2802,1461,1311
"Ocupantes presentes (029)",25327,12457,6823,6047
"Casa independiente",,,,
"Viviendas particulares (031)",5483,2775,1444,1264
"Ocupantes presentes (032)",24995,12382,6774,5839
"Departamento en edificio",,,,
"Viviendas particulares (034)",2,1,1,
"Ocupantes presentes (035)",4,1,3,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",17,9,8,
"Ocupantes presentes (038)",49,26,23,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",23,17,6,
"Ocupantes presentes (041)",62,48,14,
"Choza o cabaña",,,,
"Viviendas particulares (043)",45,,,45
"Ocupantes presentes (044)",204,,,204
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,,1,
"Ocupantes presentes (047)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",3,,1,2
"Ocupantes presentes (050)",9,,5,4
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1343,495,305,543
"Ocupantes presentes (056)",6169,2115,1402,2652
"Casa independiente",,,,
"Viviendas particulares (058)",1324,489,302,533
"Ocupantes presentes (059)",6085,2095,1393,2597
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",7,6,1,
"Ocupantes presentes (065)",23,20,3,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",4,,2,2
"Ocupantes presentes (068)",16,,6,10
"Choza o cabaña",,,,
"Viviendas particulares (070)",8,,,8
"Ocupantes presentes (071)",45,,,45
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2409,2025,245,139
"Ocupantes presentes (110)",10301,8732,999,570
"Casa independiente",,,,
"Viviendas particulares (112)",2355,1992,226,137
"Ocupantes presentes (113)",10143,8637,946,560
"Departamento en edificio",,,,
"Viviendas particulares (115)",2,1,1,
"Ocupantes presentes (116)",4,1,3,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",24,15,9,
"Ocupantes presentes (119)",72,46,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",27,17,8,2
"Ocupantes presentes (122)",78,48,20,10
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,,1,
"Ocupantes presentes (128)",4,,4,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2092,1839,195,58
"Ocupantes presentes (137)",8965,7922,794,249
"Casa independiente",,,,
"Viviendas particulares (139)",2049,1812,179,58
"Ocupantes presentes (140)",8846,7847,750,249
"Departamento en edificio",,,,
"Viviendas particulares (142)",2,1,1,
"Ocupantes presentes (143)",4,1,3,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",17,9,8,
"Ocupantes presentes (146)",49,26,23,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",23,17,6,
"Ocupantes presentes (149)",62,48,14,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,,1,
"Ocupantes presentes (155)",4,,4,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",317,186,50,81
"Ocupantes presentes (164)",1336,810,205,321
"Casa independiente",,,,
"Viviendas particulares (166)",306,180,47,79
"Ocupantes presentes (167)",1297,790,196,311
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",7,6,1,
"Ocupantes presentes (173)",23,20,3,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",4,,2,2
"Ocupantes presentes (176)",16,,6,10
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",4508,1272,1521,1715
"Ocupantes presentes (218)",21195,5840,7226,8129
"Casa independiente",,,,
"Viviendas particulares (220)",4452,1272,1520,1660
"Ocupantes presentes (221)",20937,5840,7221,7876
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",53,,,53
"Ocupantes presentes (233)",249,,,249
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,,1,2
"Ocupantes presentes (239)",9,,5,4
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3482,963,1266,1253
"Ocupantes presentes (245)",16362,4535,6029,5798
"Casa independiente",,,,
"Viviendas particulares (247)",3434,963,1265,1206
"Ocupantes presentes (248)",16149,4535,6024,5590
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",45,,,45
"Ocupantes presentes (260)",204,,,204
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",3,,1,2
"Ocupantes presentes (266)",9,,5,4
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",1026,309,255,462
"Ocupantes presentes (272)",4833,1305,1197,2331
"Casa independiente",,,,
"Viviendas particulares (274)",1018,309,255,454
"Ocupantes presentes (275)",4788,1305,1197,2286
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",8,,,8
"Ocupantes presentes (287)",45,,,45
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
