"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CAYLLOMA (000)",33813,645,11392,11681,7758,2337
"Empleado (001)",3991,39,1863,1510,543,36
"Obrero (002)",10748,126,4712,3908,1724,278
"Trabajador independiente (003)",12401,67,2791,4425,3796,1322
"Empleador o patrono (004)",1103,5,120,320,453,205
"Trabajador familiar no remunerado (005)",4359,358,1278,1202,1070,451
"Trabajador del hogar (006)",309,37,190,53,23,6
"Desocupado (008)",902,13,438,263,149,39
"Hombres (009)",20768,401,6772,7079,4979,1537
"Empleado (010)",2204,19,881,891,386,27
"Obrero (011)",7407,95,3216,2683,1215,198
"Trabajador independiente (012)",7992,46,1656,2716,2612,962
"Empleador o patrono (013)",848,3,83,230,363,169
"Trabajador familiar no remunerado (014)",1689,222,649,369,294,155
"Trabajador del hogar (015)",36,8,19,4,3,2
"Desocupado (017)",592,8,268,186,106,24
"Mujeres (018)",13045,244,4620,4602,2779,800
"Empleado (019)",1787,20,982,619,157,9
"Obrero (020)",3341,31,1496,1225,509,80
"Trabajador independiente (021)",4409,21,1135,1709,1184,360
"Empleador o patrono (022)",255,2,37,90,90,36
"Trabajador familiar no remunerado (023)",2670,136,629,833,776,296
"Trabajador del hogar (024)",273,29,171,49,20,4
"Desocupado (026)",310,5,170,77,43,15
,,,,,,
"URBANA (027)",21946,429,7716,7951,4687,1163
"Empleado (028)",3382,36,1595,1279,444,28
"Obrero (029)",6525,74,2812,2375,1092,172
"Trabajador independiente (030)",8429,55,2087,3235,2371,681
"Empleador o patrono (031)",476,4,86,188,147,51
"Trabajador familiar no remunerado (032)",2189,224,652,625,491,197
"Trabajador del hogar (033)",242,28,151,39,21,3
"Desocupado (035)",703,8,333,210,121,31
"Hombres (036)",12980,261,4454,4571,2947,747
"Empleado (037)",1845,17,750,746,311,21
"Obrero (038)",4380,57,1905,1548,751,119
"Trabajador independiente (039)",5096,39,1205,1835,1540,477
"Empleador o patrono (040)",332,3,57,120,112,40
"Trabajador familiar no remunerado (041)",858,137,330,176,144,71
"Trabajador del hogar (042)",20,4,12,1,3,
"Desocupado (044)",449,4,195,145,86,19
"Mujeres (045)",8966,168,3262,3380,1740,416
"Empleado (046)",1537,19,845,533,133,7
"Obrero (047)",2145,17,907,827,341,53
"Trabajador independiente (048)",3333,16,882,1400,831,204
"Empleador o patrono (049)",144,1,29,68,35,11
"Trabajador familiar no remunerado (050)",1331,87,322,449,347,126
"Trabajador del hogar (051)",222,24,139,38,18,3
"Desocupado (053)",254,4,138,65,35,12
,,,,,,
"RURAL (054)",11867,216,3676,3730,3071,1174
"Empleado (055)",609,3,268,231,99,8
"Obrero (056)",4223,52,1900,1533,632,106
"Trabajador independiente (057)",3972,12,704,1190,1425,641
"Empleador o patrono (058)",627,1,34,132,306,154
"Trabajador familiar no remunerado (059)",2170,134,626,577,579,254
"Trabajador del hogar (060)",67,9,39,14,2,3
"Desocupado (062)",199,5,105,53,28,8
"Hombres (063)",7788,140,2318,2508,2032,790
"Empleado (064)",359,2,131,145,75,6
"Obrero (065)",3027,38,1311,1135,464,79
"Trabajador independiente (066)",2896,7,451,881,1072,485
"Empleador o patrono (067)",516,,26,110,251,129
"Trabajador familiar no remunerado (068)",831,85,319,193,150,84
"Trabajador del hogar (069)",16,4,7,3,,2
"Desocupado (071)",143,4,73,41,20,5
"Mujeres (072)",4079,76,1358,1222,1039,384
"Empleado (073)",250,1,137,86,24,2
"Obrero (074)",1196,14,589,398,168,27
"Trabajador independiente (075)",1076,5,253,309,353,156
"Empleador o patrono (076)",111,1,8,22,55,25
"Trabajador familiar no remunerado (077)",1339,49,307,384,429,170
"Trabajador del hogar (078)",51,5,32,11,2,1
"Desocupado (080)",56,1,32,12,8,3
