"CUADRO Nº 1: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 A MÁS AÑOS"
,,,,,,
"Provincia ESPINAR (000)",54194,14922,15618,11108,8516,4030
"Hombres (001)",27112,7659,7708,5531,4356,1858
"Mujeres (002)",27082,7263,7910,5577,4160,2172
"PEA (003)",23939,532,7399,8044,5994,1970
"Hombres (004)",14223,288,4263,4837,3688,1147
"Mujeres (005)",9716,244,3136,3207,2306,823
"Ocupada (006)",22864,514,6818,7718,5865,1949
"Hombres (007)",13426,278,3857,4586,3572,1133
"Mujeres (008)",9438,236,2961,3132,2293,816
"Desocupada (009)",1075,18,581,326,129,21
"Hombres (010)",797,10,406,251,116,14
"Mujeres (011)",278,8,175,75,13,7
"No PEA (012)",30255,14390,8219,3064,2522,2060
"Hombres (013)",12889,7371,3445,694,668,711
"Mujeres (014)",17366,7019,4774,2370,1854,1349
,,,,,,
"URBANA (018)",24523,6768,8074,5590,3106,985
"Hombres (019)",12396,3508,3960,2796,1732,400
"Mujeres (020)",12127,3260,4114,2794,1374,585
"PEA (021)",10227,193,3615,3997,2130,292
"Hombres (022)",6430,115,2240,2464,1444,167
"Mujeres (023)",3797,78,1375,1533,686,125
"Ocupada (024)",9491,183,3226,3760,2041,281
"Hombres (025)",5914,109,1983,2293,1366,163
"Mujeres (026)",3577,74,1243,1467,675,118
"Desocupada (027)",736,10,389,237,89,11
"Hombres (028)",516,6,257,171,78,4
"Mujeres (029)",220,4,132,66,11,7
"No PEA (030)",14296,6575,4459,1593,976,693
"Hombres (031)",5966,3393,1720,332,288,233
"Mujeres (032)",8330,3182,2739,1261,688,460
,,,,,,
"RURAL (036)",29671,8154,7544,5518,5410,3045
"Hombres (037)",14716,4151,3748,2735,2624,1458
"Mujeres (038)",14955,4003,3796,2783,2786,1587
"PEA (039)",13712,339,3784,4047,3864,1678
"Hombres (040)",7793,173,2023,2373,2244,980
"Mujeres (041)",5919,166,1761,1674,1620,698
"Ocupada (042)",13373,331,3592,3958,3824,1668
"Hombres (043)",7512,169,1874,2293,2206,970
"Mujeres (044)",5861,162,1718,1665,1618,698
"Desocupada (045)",339,8,192,89,40,10
"Hombres (046)",281,4,149,80,38,10
"Mujeres (047)",58,4,43,9,2,
"No PEA (048)",15959,7815,3760,1471,1546,1367
"Hombres (049)",6923,3978,1725,362,380,478
"Mujeres (050)",9036,3837,2035,1109,1166,889
