"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SAN MIGUEL (000)",14924,182,4281,5051,3787,1623
"Empleado (001)",1544,5,308,811,399,21
"Obrero (002)",2476,19,855,870,541,191
"Trabajador independiente (003)",7986,34,1732,2640,2362,1218
"Empleador o patrono (004)",173,,22,62,46,43
"Trabajador familiar no remunerado (005)",2461,115,1247,582,380,137
"Trabajador del hogar (006)",284,9,117,86,59,13
"Hombres (008)",12483,130,3585,4141,3157,1470
"Empleado (009)",930,4,174,489,245,18
"Obrero (010)",2283,17,792,802,492,180
"Trabajador independiente (011)",7119,27,1495,2368,2101,1128
"Empleador o patrono (012)",162,,21,56,43,42
"Trabajador familiar no remunerado (013)",1973,82,1096,421,274,100
"Trabajador del hogar (014)",16,,7,5,2,2
"Mujeres (016)",2441,52,696,910,630,153
"Empleado (017)",614,1,134,322,154,3
"Obrero (018)",193,2,63,68,49,11
"Trabajador independiente (019)",867,7,237,272,261,90
"Empleador o patrono (020)",11,,1,6,3,1
"Trabajador familiar no remunerado (021)",488,33,151,161,106,37
"Trabajador del hogar (022)",268,9,110,81,57,11
,,,,,,
"URBANA (024)",3099,31,745,1221,849,253
"Empleado (025)",983,5,191,504,265,18
"Obrero (026)",432,5,125,171,98,33
"Trabajador independiente (027)",1344,4,288,452,423,177
"Empleador o patrono (028)",18,,,9,7,2
"Trabajador familiar no remunerado (029)",217,13,93,65,29,17
"Trabajador del hogar (030)",105,4,48,20,27,6
"Hombres (032)",2104,19,499,796,589,201
"Empleado (033)",572,4,104,291,158,15
"Obrero (034)",381,5,114,144,87,31
"Trabajador independiente (035)",1000,4,210,325,320,141
"Empleador o patrono (036)",15,,,6,7,2
"Trabajador familiar no remunerado (037)",128,6,70,26,16,10
"Trabajador del hogar (038)",8,,1,4,1,2
"Mujeres (040)",995,12,246,425,260,52
"Empleado (041)",411,1,87,213,107,3
"Obrero (042)",51,,11,27,11,2
"Trabajador independiente (043)",344,,78,127,103,36
"Empleador o patrono (044)",3,,,3,,
"Trabajador familiar no remunerado (045)",89,7,23,39,13,7
"Trabajador del hogar (046)",97,4,47,16,26,4
,,,,,,
"RURAL (048)",11825,151,3536,3830,2938,1370
"Empleado (049)",561,,117,307,134,3
"Obrero (050)",2044,14,730,699,443,158
"Trabajador independiente (051)",6642,30,1444,2188,1939,1041
"Empleador o patrono (052)",155,,22,53,39,41
"Trabajador familiar no remunerado (053)",2244,102,1154,517,351,120
"Trabajador del hogar (054)",179,5,69,66,32,7
"Hombres (056)",10379,111,3086,3345,2568,1269
"Empleado (057)",358,,70,198,87,3
"Obrero (058)",1902,12,678,658,405,149
"Trabajador independiente (059)",6119,23,1285,2043,1781,987
"Empleador o patrono (060)",147,,21,50,36,40
"Trabajador familiar no remunerado (061)",1845,76,1026,395,258,90
"Trabajador del hogar (062)",8,,6,1,1,
"Mujeres (064)",1446,40,450,485,370,101
"Empleado (065)",203,,47,109,47,
"Obrero (066)",142,2,52,41,38,9
"Trabajador independiente (067)",523,7,159,145,158,54
"Empleador o patrono (068)",8,,1,3,3,1
"Trabajador familiar no remunerado (069)",399,26,128,122,93,30
"Trabajador del hogar (070)",171,5,63,65,31,7
