"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia FERREÑAFE (000)",27955,4407,9750,9838,759,2527,674
"Agric., ganadería, caza y silvicultura (001)",14384,40,7642,4062,572,2068,
"Pesca (002)",10,1,3,5,,1,
"Explotación de minas y canteras (003)",73,5,66,2,,,
"Industrias manufactureras (004)",1182,49,411,657,23,42,
"Suministro de electricidad, gas y agua (005)",63,21,39,2,,1,
"Construcción (006)",1152,46,763,317,20,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",3229,470,110,2372,62,215,
"Venta, mant.y rep. veh.autom.y motoc. (008)",330,49,65,199,11,6,
"Comercio al por mayor (009)",168,49,10,94,7,8,
"Comercio al por menor (010)",2731,372,35,2079,44,201,
"Hoteles y restaurantes (011)",546,129,33,338,17,29,
"Trans., almac. y comunicaciones (012)",1811,360,262,1142,29,18,
"Intermediación financiera (013)",52,49,,3,,,
"Activid.inmobil., empres. y alquileres (014)",529,327,48,136,11,7,
"Admin.pub. y defensa; p. segur.soc.afil (015)",739,629,110,,,,
"Enseñanza (016)",1716,1482,4,220,6,4,
"Servicios sociales y de salud (017)",464,399,3,57,4,1,
"Otras activ. serv.comun.soc y personales (018)",541,201,61,260,3,16,
"Hogares privados con servicio doméstico (019)",674,,,,,,674
"Actividad economica no especificada (021)",790,199,195,265,12,119,
"Hombres (022)",20603,2497,8744,7279,706,1350,27
"Agric., ganadería, caza y silvicultura (023)",12293,34,6843,3653,565,1198,
"Pesca (024)",8,,3,5,,,
"Explotación de minas y canteras (025)",72,5,65,2,,,
"Industrias manufactureras (026)",790,30,372,350,21,17,
"Suministro de electricidad, gas y agua (027)",59,18,39,2,,,
"Construcción (028)",1134,43,752,313,20,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1720,268,106,1241,41,64,
"Venta, mant.y rep. veh.autom.y motoc. (030)",314,36,65,197,11,5,
"Comercio al por mayor (031)",106,23,10,62,7,4,
"Comercio al por menor (032)",1300,209,31,982,23,55,
"Hoteles y restaurantes (033)",133,47,11,64,6,5,
"Trans., almac. y comunicaciones (034)",1704,291,248,1125,29,11,
"Intermediación financiera (035)",32,31,,1,,,
"Activid.inmobil., empres. y alquileres (036)",397,222,42,120,9,4,
"Admin.pub. y defensa; p. segur.soc.afil (037)",552,473,79,,,,
"Enseñanza (038)",804,690,4,106,2,2,
"Servicios sociales y de salud (039)",155,111,2,38,3,1,
"Otras activ. serv.comun.soc y personales (040)",333,148,50,123,2,10,
"Hogares privados con servicio doméstico (041)",27,,,,,,27
"Actividad economica no especificada (043)",390,86,128,136,8,32,
"Mujeres (044)",7352,1910,1006,2559,53,1177,647
"Agric., ganadería, caza y silvicultura (045)",2091,6,799,409,7,870,
"Pesca (046)",2,1,,,,1,
"Explotación de minas y canteras (047)",1,,1,,,,
"Industrias manufactureras (048)",392,19,39,307,2,25,
"Suministro de electricidad, gas y agua (049)",4,3,,,,1,
"Construcción (050)",18,3,11,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1509,202,4,1131,21,151,
"Venta, mant.y rep. veh.autom.y motoc. (052)",16,13,,2,,1,
"Comercio al por mayor (053)",62,26,,32,,4,
"Comercio al por menor (054)",1431,163,4,1097,21,146,
"Hoteles y restaurantes (055)",413,82,22,274,11,24,
"Trans., almac. y comunicaciones (056)",107,69,14,17,,7,
"Intermediación financiera (057)",20,18,,2,,,
"Activid.inmobil., empres. y alquileres (058)",132,105,6,16,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (059)",187,156,31,,,,
"Enseñanza (060)",912,792,,114,4,2,
"Servicios sociales y de salud (061)",309,288,1,19,1,,
"Otras activ. serv.comun.soc y personales (062)",208,53,11,137,1,6,
"Hogares privados con servicio doméstico (063)",647,,,,,,647
"Actividad economica no especificada (065)",400,113,67,129,4,87,
,,,,,,,
"URBANA (066)",16133,3945,4972,5739,317,597,563
"Agric., ganadería, caza y silvicultura (067)",4525,34,3221,881,138,251,
"Pesca (068)",5,1,2,2,,,
"Explotación de minas y canteras (069)",17,4,12,1,,,
"Industrias manufactureras (070)",932,46,376,469,22,19,
"Suministro de electricidad, gas y agua (071)",59,21,37,,,1,
"Construcción (072)",1018,42,674,279,20,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2904,439,104,2102,62,197,
"Venta, mant.y rep. veh.autom.y motoc. (074)",301,43,60,182,11,5,
"Comercio al por mayor (075)",152,43,10,84,7,8,
"Comercio al por menor (076)",2451,353,34,1836,44,184,
"Hoteles y restaurantes (077)",512,120,32,317,17,26,
"Trans., almac. y comunicaciones (078)",1599,331,225,1002,27,14,
"Intermediación financiera (079)",52,49,,3,,,
"Activid.inmobil., empres. y alquileres (080)",494,306,38,132,11,7,
"Admin.pub. y defensa; p. segur.soc.afil (081)",697,590,107,,,,
"Enseñanza (082)",1424,1267,4,145,5,3,
"Servicios sociales y de salud (083)",418,360,3,50,4,1,
"Otras activ. serv.comun.soc y personales (084)",465,164,44,241,3,13,
"Hogares privados con servicio doméstico (085)",563,,,,,,563
"Actividad economica no especificada (087)",449,171,93,115,8,62,
"Hombres (088)",11363,2201,4666,3940,269,270,17
"Agric., ganadería, caza y silvicultura (089)",4221,30,3076,829,135,151,
"Pesca (090)",4,,2,2,,,
"Explotación de minas y canteras (091)",17,4,12,1,,,
"Industrias manufactureras (092)",710,29,343,303,20,15,
"Suministro de electricidad, gas y agua (093)",55,18,37,,,,
"Construcción (094)",1004,39,666,276,20,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1556,252,100,1106,41,57,
"Venta, mant.y rep. veh.autom.y motoc. (096)",285,30,60,180,11,4,
"Comercio al por mayor (097)",96,20,10,55,7,4,
"Comercio al por menor (098)",1175,202,30,871,23,49,
"Hoteles y restaurantes (099)",120,41,10,60,6,3,
"Trans., almac. y comunicaciones (100)",1507,268,211,991,27,10,
"Intermediación financiera (101)",32,31,,1,,,
"Activid.inmobil., empres. y alquileres (102)",368,207,32,116,9,4,
"Admin.pub. y defensa; p. segur.soc.afil (103)",521,445,76,,,,
"Enseñanza (104)",616,561,4,48,2,1,
"Servicios sociales y de salud (105)",131,93,2,32,3,1,
"Otras activ. serv.comun.soc y personales (106)",275,115,34,117,2,7,
"Hogares privados con servicio doméstico (107)",17,,,,,,17
"Actividad economica no especificada (109)",209,68,61,58,4,18,
"Mujeres (110)",4770,1744,306,1799,48,327,546
"Agric., ganadería, caza y silvicultura (111)",304,4,145,52,3,100,
"Pesca (112)",1,1,,,,,
"Industrias manufactureras (114)",222,17,33,166,2,4,
"Suministro de electricidad, gas y agua (115)",4,3,,,,1,
"Construcción (116)",14,3,8,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1348,187,4,996,21,140,
"Venta, mant.y rep. veh.autom.y motoc. (118)",16,13,,2,,1,
"Comercio al por mayor (119)",56,23,,29,,4,
