"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAURA (000)",81121,21631,19577,29234,1631,3563,2125,3360
"Agric., ganadería, caza y silvicultura (001)",19688,339,10485,6450,621,1793,,
"Pesca (002)",1463,113,782,504,26,38,,
"Explotación de minas y canteras (003)",162,56,100,2,4,,,
"Industrias manufactureras (004)",5362,778,2268,2131,111,74,,
"Suministro de electricidad, gas y agua (005)",159,71,82,4,,2,,
"Construcción (006)",4005,133,2637,1141,69,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",15748,3300,668,10184,403,1193,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",1431,240,381,708,77,25,,
"Comercio al por mayor (009)",941,444,117,315,20,45,,
"Comercio al por menor (010)",13376,2616,170,9161,306,1123,,
"Hoteles y restaurantes (011)",3990,1463,294,1955,120,158,,
"Trans., almac. y comunicaciones (012)",6793,1646,1017,3978,88,64,,
"Intermediación financiera (013)",462,440,6,11,4,1,,
"Activid.inmobil., empres. y alquileres (014)",4089,3013,380,592,79,25,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",2354,2207,147,,,,,
"Enseñanza (016)",5486,4954,3,514,8,7,,
"Servicios sociales y de salud (017)",1662,1465,31,145,20,1,,
"Otras activ. serv.comun.soc y personales (018)",2408,1001,241,1086,45,35,,
"Hogares privados con servicio doméstico (019)",2125,,,,,,2125,
"Actividad economica no especificada (021)",1805,652,436,537,33,147,,
"Desocupado (022)",3360,,,,,,,3360
"Hombres (023)",53405,11810,16305,20110,1262,1691,86,2141
"Agric., ganadería, caza y silvicultura (024)",15732,270,8224,5577,560,1101,,
"Pesca (025)",1404,76,763,502,26,37,,
"Explotación de minas y canteras (026)",155,49,100,2,4,,,
"Industrias manufactureras (027)",4161,537,1829,1653,90,52,,
"Suministro de electricidad, gas y agua (028)",139,53,80,4,,2,,
"Construcción (029)",3920,109,2601,1120,67,23,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",8077,1731,637,5145,260,304,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",1327,185,372,684,71,15,,
"Comercio al por mayor (032)",622,292,107,195,13,15,,
"Comercio al por menor (033)",6128,1254,158,4266,176,274,,
"Hoteles y restaurantes (034)",1304,590,113,510,54,37,,
"Trans., almac. y comunicaciones (035)",6316,1290,987,3910,79,50,,
"Intermediación financiera (036)",261,251,5,3,2,,,
"Activid.inmobil., empres. y alquileres (037)",3048,2136,345,484,64,19,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1528,1395,133,,,,,
"Enseñanza (039)",2297,2063,2,226,3,3,,
"Servicios sociales y de salud (040)",528,419,13,84,12,,,
"Otras activ. serv.comun.soc y personales (041)",1382,569,187,584,25,17,,
"Hogares privados con servicio doméstico (042)",86,,,,,,86,
"Actividad economica no especificada (044)",926,272,286,306,16,46,,
"Desocupado (045)",2141,,,,,,,2141
"Mujeres (046)",27716,9821,3272,9124,369,1872,2039,1219
"Agric., ganadería, caza y silvicultura (047)",3956,69,2261,873,61,692,,
"Pesca (048)",59,37,19,2,,1,,
"Explotación de minas y canteras (049)",7,7,,,,,,
"Industrias manufactureras (050)",1201,241,439,478,21,22,,
"Suministro de electricidad, gas y agua (051)",20,18,2,,,,,
"Construcción (052)",85,24,36,21,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",7671,1569,31,5039,143,889,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",104,55,9,24,6,10,,
"Comercio al por mayor (055)",319,152,10,120,7,30,,
"Comercio al por menor (056)",7248,1362,12,4895,130,849,,
"Hoteles y restaurantes (057)",2686,873,181,1445,66,121,,
"Trans., almac. y comunicaciones (058)",477,356,30,68,9,14,,
"Intermediación financiera (059)",201,189,1,8,2,1,,
"Activid.inmobil., empres. y alquileres (060)",1041,877,35,108,15,6,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",826,812,14,,,,,
"Enseñanza (062)",3189,2891,1,288,5,4,,
"Servicios sociales y de salud (063)",1134,1046,18,61,8,1,,
"Otras activ. serv.comun.soc y personales (064)",1026,432,54,502,20,18,,
"Hogares privados con servicio doméstico (065)",2039,,,,,,2039,
"Actividad economica no especificada (067)",879,380,150,231,17,101,,
"Desocupado (068)",1219,,,,,,,1219
,,,,,,,,
"URBANA (069)",70582,21046,14595,25915,1304,2642,2007,3073
"Agric., ganadería, caza y silvicultura (070)",11602,265,5962,4068,353,954,,
"Pesca (071)",1442,112,769,498,25,38,,
"Explotación de minas y canteras (072)",129,42,81,2,4,,,
"Industrias manufactureras (073)",5161,764,2202,2026,104,65,,
"Suministro de electricidad, gas y agua (074)",151,69,76,4,,2,,
"Construcción (075)",3895,129,2564,1112,65,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",15202,3244,649,9771,384,1154,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",1375,230,370,678,72,25,,
"Comercio al por mayor (078)",918,438,114,306,18,42,,
"Comercio al por menor (079)",12909,2576,165,8787,294,1087,,
"Hoteles y restaurantes (080)",3846,1438,263,1883,108,154,,
"Trans., almac. y comunicaciones (081)",6436,1606,917,3768,84,61,,
"Intermediación financiera (082)",459,437,6,11,4,1,,
"Activid.inmobil., empres. y alquileres (083)",3928,2912,337,578,77,24,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",2307,2168,139,,,,,
"Enseñanza (085)",5324,4808,3,499,7,7,,
"Servicios sociales y de salud (086)",1615,1426,31,140,17,1,,
"Otras activ. serv.comun.soc y personales (087)",2350,984,229,1060,43,34,,
"Hogares privados con servicio doméstico (088)",2007,,,,,,2007,
"Actividad economica no especificada (090)",1655,642,367,495,29,122,,
"Desocupado (091)",3073,,,,,,,3073
"Hombres (092)",45181,11443,12241,17402,978,1101,80,1936
"Agric., ganadería, caza y silvicultura (093)",9033,204,4547,3427,310,545,,
"Pesca (094)",1386,76,752,496,25,37,,
"Explotación de minas y canteras (095)",124,37,81,2,4,,,
"Industrias manufactureras (096)",4011,528,1777,1575,85,46,,
"Suministro de electricidad, gas y agua (097)",132,52,74,4,,2,,
"Construcción (098)",3811,106,2528,1091,63,23,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",7818,1699,620,4961,249,289,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",1273,176,362,654,66,15,,
"Comercio al por mayor (101)",609,289,104,190,13,13,,
"Comercio al por menor (102)",5936,1234,154,4117,170,261,,
"Hoteles y restaurantes (103)",1276,583,105,501,50,37,,
"Trans., almac. y comunicaciones (104)",5964,1251,888,3703,75,47,,
"Intermediación financiera (105)",260,250,5,3,2,,,
"Activid.inmobil., empres. y alquileres (106)",2898,2043,304,470,63,18,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",1500,1373,127,,,,,
"Enseñanza (108)",2233,2005,2,220,3,3,,
