"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LAMBAYEQUE (000)",78107,12587,31895,25451,1748,4696,1730
"Conviviente (001)",22795,2699,10432,8039,510,852,263
"Separado(a) (002)",2928,602,851,1118,45,74,238
"Casado(a) (003)",27473,4689,10569,9984,876,1175,180
"Viudo(a) (004)",1606,100,479,810,86,75,56
"Divorciado(a) (005)",164,51,21,79,4,4,5
"Soltero(a) (006)",23141,4446,9543,5421,227,2516,988
"Hombres (008)",59441,7012,28697,19039,1463,3167,63
"Conviviente (009)",18686,1706,9514,6497,440,517,12
"Separado(a) (010)",965,135,416,372,16,24,2
"Casado(a) (011)",22216,3133,9889,7769,780,635,10
"Viudo(a) (012)",910,41,346,422,60,40,1
"Divorciado(a) (013)",89,23,15,45,2,4,
"Soltero(a) (014)",16575,1974,8517,3934,165,1947,38
"Mujeres (016)",18666,5575,3198,6412,285,1529,1667
"Conviviente (017)",4109,993,918,1542,70,335,251
"Separado(a) (018)",1963,467,435,746,29,50,236
"Casado(a) (019)",5257,1556,680,2215,96,540,170
"Viudo(a) (020)",696,59,133,388,26,35,55
"Divorciado(a) (021)",75,28,6,34,2,,5
"Soltero(a) (022)",6566,2472,1026,1487,62,569,950
,,,,,,,
"URBANA (024)",40349,11110,10093,15409,895,1660,1182
"Conviviente (025)",11145,2298,3544,4499,243,343,218
"Separado(a) (026)",1981,549,394,800,29,40,169
"Casado(a) (027)",14426,4263,3141,5949,434,488,151
"Viudo(a) (028)",799,87,148,460,32,30,42
"Divorciado(a) (029)",126,46,13,56,4,2,5
"Soltero(a) (030)",11872,3867,2853,3645,153,757,597
"Hombres (032)",26903,6046,8838,10422,695,855,47
"Conviviente (033)",8205,1406,3134,3321,197,139,8
"Separado(a) (034)",575,120,191,243,7,12,2
"Casado(a) (035)",10343,2803,2867,4124,361,179,9
"Viudo(a) (036)",351,34,106,180,17,14,
"Divorciado(a) (037)",62,19,9,30,2,2,
"Soltero(a) (038)",7367,1664,2531,2524,111,509,28
"Mujeres (040)",13446,5064,1255,4987,200,805,1135
"Conviviente (041)",2940,892,410,1178,46,204,210
"Separado(a) (042)",1406,429,203,557,22,28,167
"Casado(a) (043)",4083,1460,274,1825,73,309,142
"Viudo(a) (044)",448,53,42,280,15,16,42
"Divorciado(a) (045)",64,27,4,26,2,,5
"Soltero(a) (046)",4505,2203,322,1121,42,248,569
,,,,,,,
"RURAL (048)",37758,1477,21802,10042,853,3036,548
"Conviviente (049)",11650,401,6888,3540,267,509,45
"Separado(a) (050)",947,53,457,318,16,34,69
"Casado(a) (051)",13047,426,7428,4035,442,687,29
"Viudo(a) (052)",807,13,331,350,54,45,14
"Divorciado(a) (053)",38,5,8,23,,2,
"Soltero(a) (054)",11269,579,6690,1776,74,1759,391
"Hombres (056)",32538,966,19859,8617,768,2312,16
"Conviviente (057)",10481,300,6380,3176,243,378,4
"Separado(a) (058)",390,15,225,129,9,12,
"Casado(a) (059)",11873,330,7022,3645,419,456,1
"Viudo(a) (060)",559,7,240,242,43,26,1
"Divorciado(a) (061)",27,4,6,15,,2,
"Soltero(a) (062)",9208,310,5986,1410,54,1438,10
"Mujeres (064)",5220,511,1943,1425,85,724,532
"Conviviente (065)",1169,101,508,364,24,131,41
"Separado(a) (066)",557,38,232,189,7,22,69
"Casado(a) (067)",1174,96,406,390,23,231,28
"Viudo(a) (068)",248,6,91,108,11,19,13
"Divorciado(a) (069)",11,1,2,8,,,
"Soltero(a) (070)",2061,269,704,366,20,321,381
