"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MARAÑON (000)",6180,635,516,3732,117,1093,87
"Sin nivel (001)",693,2,35,497,10,139,10
"Educación inicial (002)",8,,2,4,,1,1
"Primaria (003)",3156,10,260,2176,63,602,45
"Secundaria (004)",1569,70,194,915,39,321,30
"Superior no univ. incompleta (005)",90,35,10,32,1,11,1
"Superior no univ. completa (006)",325,263,3,46,2,11,
"Superior univ. incompleta (007)",97,45,9,37,1,5,
"Superior univ. completa (008)",242,210,3,25,1,3,
"Hombres (010)",5300,402,474,3423,114,849,38
"Sin nivel (011)",518,1,28,412,10,67,
"Educación inicial (012)",7,,2,4,,1,
"Primaria (013)",2869,6,242,2046,61,488,26
"Secundaria (014)",1407,51,180,856,39,270,11
"Superior no univ. incompleta (015)",68,20,8,29,1,9,1
"Superior no univ. completa (016)",195,154,3,29,1,8,
"Superior univ. incompleta (017)",69,29,8,27,1,4,
"Superior univ. completa (018)",167,141,3,20,1,2,
"Mujeres (020)",880,233,42,309,3,244,49
"Sin nivel (021)",175,1,7,85,,72,10
"Educación inicial (022)",1,,,,,,1
"Primaria (023)",287,4,18,130,2,114,19
"Secundaria (024)",162,19,14,59,,51,19
"Superior no univ. incompleta (025)",22,15,2,3,,2,
"Superior no univ. completa (026)",130,109,,17,1,3,
"Superior univ. incompleta (027)",28,16,1,10,,1,
"Superior univ. completa (028)",75,69,,5,,1,
,,,,,,,
"URBANA (030)",1217,440,92,489,6,154,36
"Sin nivel (031)",64,1,3,34,,17,9
"Primaria (033)",356,9,43,223,1,67,13
"Secundaria (034)",329,58,35,157,4,61,14
"Superior no univ. incompleta (035)",44,23,5,14,,2,
"Superior no univ. completa (036)",185,156,1,22,1,5,
"Superior univ. incompleta (037)",63,35,4,23,,1,
"Superior univ. completa (038)",176,158,1,16,,1,
"Hombres (040)",857,272,85,396,5,97,2
"Sin nivel (041)",27,,1,20,,6,
"Primaria (043)",285,5,40,195,1,43,1
"Secundaria (044)",254,40,33,134,4,42,1
"Superior no univ. incompleta (045)",30,12,5,11,,2,
"Superior no univ. completa (046)",98,86,1,9,,2,
"Superior univ. incompleta (047)",43,25,4,13,,1,
"Superior univ. completa (048)",120,104,1,14,,1,
"Mujeres (050)",360,168,7,93,1,57,34
"Sin nivel (051)",37,1,2,14,,11,9
"Primaria (053)",71,4,3,28,,24,12
"Secundaria (054)",75,18,2,23,,19,13
"Superior no univ. incompleta (055)",14,11,,3,,,
"Superior no univ. completa (056)",87,70,,13,1,3,
"Superior univ. incompleta (057)",20,10,,10,,,
"Superior univ. completa (058)",56,54,,2,,,
,,,,,,,
"RURAL (060)",4963,195,424,3243,111,939,51
"Sin nivel (061)",629,1,32,463,10,122,1
"Educación inicial (062)",8,,2,4,,1,1
"Primaria (063)",2800,1,217,1953,62,535,32
"Secundaria (064)",1240,12,159,758,35,260,16
"Superior no univ. incompleta (065)",46,12,5,18,1,9,1
"Superior no univ. completa (066)",140,107,2,24,1,6,
"Superior univ. incompleta (067)",34,10,5,14,1,4,
"Superior univ. completa (068)",66,52,2,9,1,2,
"Hombres (070)",4443,130,389,3027,109,752,36
"Sin nivel (071)",491,1,27,392,10,61,
"Educación inicial (072)",7,,2,4,,1,
"Primaria (073)",2584,1,202,1851,60,445,25
"Secundaria (074)",1153,11,147,722,35,228,10
"Superior no univ. incompleta (075)",38,8,3,18,1,7,1
"Superior no univ. completa (076)",97,68,2,20,1,6,
"Superior univ. incompleta (077)",26,4,4,14,1,3,
"Superior univ. completa (078)",47,37,2,6,1,1,
"Mujeres (080)",520,65,35,216,2,187,15
"Sin nivel (081)",138,,5,71,,61,1
"Educación inicial (082)",1,,,,,,1
"Primaria (083)",216,,15,102,2,90,7
"Secundaria (084)",87,1,12,36,,32,6
"Superior no univ. incompleta (085)",8,4,2,,,2,
"Superior no univ. completa (086)",43,39,,4,,,
"Superior univ. incompleta (087)",8,6,1,,,1,
"Superior univ. completa (088)",19,15,,3,,1,
