"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia OTUZCO (000)",63930,16285,2363,517,44798
"Conviviente (001)",20411,4739,568,110,14998
"Separado(a) (002)",1590,370,51,10,1160
"Casado(a) (003)",15099,3300,923,193,10704
"Viudo(a) (004)",2774,433,71,26,2245
"Divorciado(a) (005)",106,11,7,4,84
"Soltero(a) (006)",23950,7432,743,174,15607
"Hombres (008)",32191,7531,1145,328,23208
"Conviviente (009)",10016,2008,282,65,7664
"Separado(a) (010)",372,48,16,4,304
"Casado(a) (011)",7535,1493,481,135,5440
"Viudo(a) (012)",825,121,23,10,671
"Divorciado(a) (013)",41,5,5,1,30
"Soltero(a) (014)",13402,3856,338,113,9099
"Mujeres (016)",31739,8754,1218,189,21590
"Conviviente (017)",10395,2731,286,45,7334
"Separado(a) (018)",1218,322,35,6,856
"Casado(a) (019)",7564,1807,442,58,5264
"Viudo(a) (020)",1949,312,48,16,1574
"Divorciado(a) (021)",65,6,2,3,54
"Soltero(a) (022)",10548,3576,405,61,6508
,,,,,
"URBANA (024)",16232,2663,1684,383,11516
"Conviviente (025)",4539,579,388,82,3491
"Separado(a) (026)",490,80,36,6,368
"Casado(a) (027)",4356,531,671,147,3017
"Viudo(a) (028)",740,98,38,17,588
"Divorciado(a) (029)",38,1,6,3,28
"Soltero(a) (030)",6069,1374,545,128,4024
"Hombres (032)",7853,1179,803,244,5636
"Conviviente (033)",2215,223,198,47,1747
"Separado(a) (034)",101,15,13,3,70
"Casado(a) (035)",2170,233,342,104,1499
"Viudo(a) (036)",184,30,11,6,137
"Divorciado(a) (037)",15,1,4,1,9
"Soltero(a) (038)",3168,677,235,83,2174
"Mujeres (040)",8379,1484,881,139,5880
"Conviviente (041)",2324,356,190,35,1744
"Separado(a) (042)",389,65,23,3,298
"Casado(a) (043)",2186,298,329,43,1518
"Viudo(a) (044)",556,68,27,11,451
"Divorciado(a) (045)",23,,2,2,19
"Soltero(a) (046)",2901,697,310,45,1850
,,,,,
"RURAL (048)",47698,13622,679,134,33282
"Conviviente (049)",15872,4160,180,28,11507
"Separado(a) (050)",1100,290,15,4,792
"Casado(a) (051)",10743,2769,252,46,7687
"Viudo(a) (052)",2034,335,33,9,1657
"Divorciado(a) (053)",68,10,1,1,56
"Soltero(a) (054)",17881,6058,198,46,11583
"Hombres (056)",24338,6352,342,84,17572
"Conviviente (057)",7801,1785,84,18,5917
"Separado(a) (058)",271,33,3,1,234
"Casado(a) (059)",5365,1260,139,31,3941
"Viudo(a) (060)",641,91,12,4,534
"Divorciado(a) (061)",26,4,1,,21
"Soltero(a) (062)",10234,3179,103,30,6925
"Mujeres (064)",23360,7270,337,50,15710
"Conviviente (065)",8071,2375,96,10,5590
"Separado(a) (066)",829,257,12,3,558
"Casado(a) (067)",5378,1509,113,15,3746
"Viudo(a) (068)",1393,244,21,5,1123
"Divorciado(a) (069)",42,6,,1,35
"Soltero(a) (070)",7647,2879,95,16,4658
