"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia JULCAN (000)",7779,481,463,5343,43,1385,64
"Agric., ganadería, caza y silvicultura (001)",6318,1,334,4857,36,1090,
"Explotación de minas y canteras (003)",4,,4,,,,
"Industrias manufactureras (004)",73,3,17,50,2,1,
"Suministro de electricidad, gas y agua (005)",4,,4,,,,
"Construcción (006)",71,,53,12,,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",243,29,3,187,4,20,
"Venta, mant.y rep. veh.autom y motoc. (008)",2,,1,1,,,
"Comercio al por mayor (009)",12,3,,8,1,,
"Comercio al por menor (010)",229,26,2,178,3,20,
"Hoteles y restaurantes (011)",57,14,5,32,,6,
"Trans., almac. y comunicaciones (012)",78,19,19,40,,,
"Activid.inmobil., empres. y alquileres (014)",20,13,1,6,,,
"Admin.pub. y defensa; p. segur soc.afil (015)",58,52,6,,,,
"Enseñanza (016)",321,280,,40,,1,
"Servicios sociales y de salud (017)",47,42,,5,,,
"Otras activ. serv.comun.soc y personales (018)",33,13,4,15,,1,
"Hogares privados con servicio doméstico (019)",64,,,,,,64
"Actividad economica no especificada (021)",388,15,13,99,1,260,
"Hombres (022)",6907,215,412,5073,42,1160,5
"Agric., ganadería, caza y silvicultura (023)",6159,1,303,4799,35,1021,
"Explotación de minas y canteras (025)",4,,4,,,,
"Industrias manufactureras (026)",66,1,17,45,2,1,
"Suministro de electricidad, gas y agua (027)",4,,4,,,,
"Construcción (028)",70,,52,12,,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",146,16,3,116,4,7,
"Venta, mant.y rep. veh.autom y motoc. (030)",2,,1,1,,,
"Comercio al por mayor (031)",7,1,,5,1,,
"Comercio al por menor (032)",137,15,2,110,3,7,
"Hoteles y restaurantes (033)",2,,,1,,1,
"Trans., almac. y comunicaciones (034)",70,13,17,40,,,
"Activid.inmobil., empres. y alquileres (036)",15,8,1,6,,,
"Admin.pub. y defensa; p. segur soc.afil (037)",49,46,3,,,,
"Enseñanza (038)",124,107,,17,,,
"Servicios sociales y de salud (039)",18,14,,4,,,
"Otras activ. serv.comun.soc y personales (040)",10,6,1,2,,1,
"Hogares privados con servicio doméstico (041)",5,,,,,,5
"Actividad economica no especificada (043)",165,3,7,31,1,123,
"Mujeres (044)",872,266,51,270,1,225,59
"Agric., ganadería, caza y silvicultura (045)",159,,31,58,1,69,
"Industrias manufactureras (048)",7,2,,5,,,
"Construcción (050)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",97,13,,71,,13,
"Comercio al por mayor (053)",5,2,,3,,,
"Comercio al por menor (054)",92,11,,68,,13,
"Hoteles y restaurantes (055)",55,14,5,31,,5,
"Trans., almac. y comunicaciones (056)",8,6,2,,,,
"Activid.inmobil., empres. y alquileres (058)",5,5,,,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",9,6,3,,,,
"Enseñanza (060)",197,173,,23,,1,
"Servicios sociales y de salud (061)",29,28,,1,,,
"Otras activ. serv.comun.soc y personales (062)",23,7,3,13,,,
"Hogares privados con servicio doméstico (063)",59,,,,,,59
"Actividad economica no especificada (065)",223,12,6,68,,137,
,,,,,,,
"URBANA (066)",1142,240,173,610,26,67,26
"Agric., ganadería, caza y silvicultura (067)",492,1,107,323,22,39,
"Explotación de minas y canteras (069)",1,,1,,,,
"Industrias manufactureras (070)",46,3,10,32,1,,
"Suministro de electricidad, gas y agua (071)",3,,3,,,,
"Construcción (072)",25,,17,6,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",177,18,1,141,3,14,
"Venta, mant.y rep. veh.autom y motoc. (074)",1,,,1,,,
"Comercio al por mayor (075)",10,2,,7,1,,
"Comercio al por menor (076)",166,16,1,133,2,14,
"Hoteles y restaurantes (077)",41,5,4,29,,3,
"Trans., almac. y comunicaciones (078)",52,16,10,26,,,
"Activid.inmobil., empres. y alquileres (080)",12,8,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (081)",43,38,5,,,,
"Enseñanza (082)",119,108,,10,,1,
"Servicios sociales y de salud (083)",33,31,,2,,,
"Otras activ. serv.comun.soc y personales (084)",27,10,4,12,,1,
"Hogares privados con servicio doméstico (085)",26,,,,,,26
"Actividad economica no especificada (087)",45,2,10,26,,7,
"Hombres (088)",831,130,149,479,25,47,1
"Agric., ganadería, caza y silvicultura (089)",472,1,99,316,21,35,
"Explotación de minas y canteras (091)",1,,1,,,,
"Industrias manufactureras (092)",41,1,10,29,1,,
"Suministro de electricidad, gas y agua (093)",3,,3,,,,
"Construcción (094)",25,,17,6,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",103,10,1,84,3,5,
"Venta, mant.y rep. veh.autom y motoc. (096)",1,,,1,,,
"Comercio al por mayor (097)",6,1,,4,1,,
"Comercio al por menor (098)",96,9,1,79,2,5,
"Hoteles y restaurantes (099)",1,,,1,,,
"Trans., almac. y comunicaciones (100)",45,11,8,26,,,
"Activid.inmobil., empres. y alquileres (102)",8,4,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (103)",36,34,2,,,,
"Enseñanza (104)",60,55,,5,,,
"Servicios sociales y de salud (105)",12,10,,2,,,
"Otras activ. serv.comun.soc y personales (106)",7,4,1,1,,1,
"Hogares privados con servicio doméstico (107)",1,,,,,,1
"Actividad economica no especificada (109)",16,,6,6,,4,
"Mujeres (110)",311,110,24,131,1,20,25
"Agric., ganadería, caza y silvicultura (111)",20,,8,7,1,4,
"Industrias manufactureras (114)",5,2,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",74,8,,57,,9,
"Comercio al por mayor (119)",4,1,,3,,,
"Comercio al por menor (120)",70,7,,54,,9,
"Hoteles y restaurantes (121)",40,5,4,28,,3,
"Trans., almac. y comunicaciones (122)",7,5,2,,,,
"Activid.inmobil., empres. y alquileres (124)",4,4,,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",7,4,3,,,,
"Enseñanza (126)",59,53,,5,,1,
"Servicios sociales y de salud (127)",21,21,,,,,
"Otras activ. serv.comun.soc y personales (128)",20,6,3,11,,,
"Hogares privados con servicio doméstico (129)",25,,,,,,25
"Actividad economica no especificada (131)",29,2,4,20,,3,
,,,,,,,
"RURAL (132)",6637,241,290,4733,17,1318,38
"Agric., ganadería, caza y silvicultura (133)",5826,,227,4534,14,1051,
"Explotación de minas y canteras (135)",3,,3,,,,
"Industrias manufactureras (136)",27,,7,18,1,1,
"Suministro de electricidad, gas y agua (137)",1,,1,,,,
"Construcción (138)",46,,36,6,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",66,11,2,46,1,6,
"Venta, mant.y rep. veh.autom y motoc. (140)",1,,1,,,,
"Comercio al por mayor (141)",2,1,,1,,,
"Comercio al por menor (142)",63,10,1,45,1,6,
"Hoteles y restaurantes (143)",16,9,1,3,,3,
