"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4035,83,1491,1503,860,98
"Otra (034)",18,,14,2,2,
"Ocupación no especificada (035)",665,,213,247,165,40
,,,,,,
"URBANA (036)",47949,494,15419,18614,11643,1779
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",142,,6,47,85,4
"Profes., científicos e intelectuales (038)",5535,,813,3028,1638,56
"Técnicos de nivel medio y trab. asimilados (039)",2226,3,753,906,520,44
"Jefes y empleados de oficina (040)",2607,,1096,977,520,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",7450,99,2423,2857,1783,288
"Agricult. trabaj. calif.agrop. y pesqueros (042)",4956,16,1158,1564,1559,659
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",3941,52,1402,1462,891,134
"Obreros construc., conf., papel, fab., instr. (044)",6964,5,2500,2700,1634,125
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",11659,316,4528,4025,2412,378
"Otra (046)",1049,,287,522,240,
"Ocupación no especificada (047)",1420,3,453,526,361,77
"Hombres (048)",33508,359,10887,12423,8387,1452
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",102,,3,37,60,2
"Profes., científicos e intelectuales (050)",2567,,360,1271,897,39
"Técnicos de nivel medio y trab. asimilados (051)",1363,3,433,555,340,32
"Jefes y empleados de oficina (052)",1213,,447,452,303,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",3865,59,1304,1405,931,166
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4803,14,1113,1517,1519,640
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",3127,41,1132,1139,695,120
"Obreros construc., conf., papel, fab., instr. (056)",6851,5,2454,2660,1612,120
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",7817,234,3119,2584,1596,284
"Otra (058)",1031,,273,520,238,
"Ocupación no especificada (059)",769,3,249,283,196,38
"Mujeres (060)",14441,135,4532,6191,3256,327
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",40,,3,10,25,2
"Profes., científicos e intelectuales (062)",2968,,453,1757,741,17
"Técnicos de nivel medio y trab. asimilados (063)",863,,320,351,180,12
"Jefes y empleados de oficina (064)",1394,,649,525,217,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3585,40,1119,1452,852,122
"Agricult. trabaj. calif.agrop. y pesqueros (066)",153,2,45,47,40,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",814,11,270,323,196,14
"Obreros construc., conf., papel, fab., instr. (068)",113,,46,40,22,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3842,82,1409,1441,816,94
"Otra (070)",18,,14,2,2,
"Ocupación no especificada (071)",651,,204,243,165,39
,,,,,,
"RURAL (072)",3780,36,1256,1243,916,329
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",13,,1,5,7,
"Profes., científicos e intelectuales (074)",184,,36,102,45,1
"Técnicos de nivel medio y trab. asimilados (075)",52,,19,22,9,2
"Jefes y empleados de oficina (076)",76,,39,29,6,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",212,1,65,80,62,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1175,1,150,327,440,257
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",162,1,91,41,25,4
"Obreros construc., conf., papel, fab., instr. (080)",277,,108,107,58,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1592,33,731,518,259,51
"Otra (082)",8,,1,5,2,
"Ocupación no especificada (083)",29,,15,7,3,4
"Hombres (084)",3221,34,1049,1036,784,318
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",12,,1,5,6,
"Profes., científicos e intelectuales (086)",60,,4,35,20,1
"Técnicos de nivel medio y trab. asimilados (087)",34,,12,15,5,2
"Jefes y empleados de oficina (088)",31,,10,15,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",110,1,38,45,23,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1160,1,149,323,433,254
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",119,,73,27,15,4
"Obreros construc., conf., papel, fab., instr. (092)",273,,106,107,57,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1399,32,649,456,215,47
"Otra (094)",8,,1,5,2,
"Ocupación no especificada (095)",15,,6,3,3,3
"Mujeres (096)",559,2,207,207,132,11
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",124,,32,67,25,
"Técnicos de nivel medio y trab. asimilados (099)",18,,7,7,4,
"Jefes y empleados de oficina (100)",45,,29,14,1,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",102,,27,35,39,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",15,,1,4,7,3
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",43,1,18,14,10,
"Obreros construc., conf., papel, fab., instr. (104)",4,,2,,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",193,1,82,62,44,4
"Ocupación no especificada (107)",14,,9,4,,1
