"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia HUANTA",,,,
"Viviendas particulares (001)",10627,7120,2554,953
"Ocupantes presentes (002)",45580,30904,10815,3861
"Casa independiente",,,,
"Viviendas particulares (004)",10116,6936,2494,686
"Ocupantes presentes (005)",43412,30082,10559,2771
"Departamento en edificio",,,,
"Viviendas particulares (007)",30,20,10,
"Ocupantes presentes (008)",123,94,29,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",113,99,14,
"Ocupantes presentes (011)",522,444,78,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",73,49,20,4
"Ocupantes presentes (014)",302,212,77,13
"Choza o cabaña",,,,
"Viviendas particulares (016)",253,,,253
"Ocupantes presentes (017)",1034,,,1034
"Vivienda improvisada",,,,
"Viviendas particulares (019)",30,10,11,9
"Ocupantes presentes (020)",135,55,41,39
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",12,6,5,1
"Ocupantes presentes (023)",52,17,31,4
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",9671,6507,2305,859
"Ocupantes presentes (029)",41610,28388,9775,3447
"Casa independiente",,,,
"Viviendas particulares (031)",9224,6335,2249,640
"Ocupantes presentes (032)",39739,27608,9539,2592
"Departamento en edificio",,,,
"Viviendas particulares (034)",30,20,10,
"Ocupantes presentes (035)",123,94,29,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",104,92,12,
"Ocupantes presentes (038)",481,414,67,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",71,48,20,3
"Ocupantes presentes (041)",288,207,77,4
"Choza o cabaña",,,,
"Viviendas particulares (043)",207,,,207
"Ocupantes presentes (044)",812,,,812
"Vivienda improvisada",,,,
"Viviendas particulares (046)",27,9,9,9
"Ocupantes presentes (047)",125,54,32,39
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",8,3,5,
"Ocupantes presentes (050)",42,11,31,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",956,613,249,94
"Ocupantes presentes (056)",3970,2516,1040,414
"Casa independiente",,,,
"Viviendas particulares (058)",892,601,245,46
"Ocupantes presentes (059)",3673,2474,1020,179
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",9,7,2,
"Ocupantes presentes (065)",41,30,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",2,1,,1
"Ocupantes presentes (068)",14,5,,9
"Choza o cabaña",,,,
"Viviendas particulares (070)",46,,,46
"Ocupantes presentes (071)",222,,,222
"Vivienda improvisada",,,,
"Viviendas particulares (073)",3,1,2,
"Ocupantes presentes (074)",10,1,9,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",4,3,,1
"Ocupantes presentes (077)",10,6,,4
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",6992,5731,1131,130
"Ocupantes presentes (110)",30466,25066,4908,492
"Casa independiente",,,,
"Viviendas particulares (112)",6740,5547,1076,117
"Ocupantes presentes (113)",29367,24244,4683,440
"Departamento en edificio",,,,
"Viviendas particulares (115)",30,20,10,
"Ocupantes presentes (116)",123,94,29,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",113,99,14,
"Ocupantes presentes (119)",522,444,78,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",73,49,20,4
"Ocupantes presentes (122)",302,212,77,13
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",30,10,11,9
"Ocupantes presentes (128)",135,55,41,39
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",6,6,,
"Ocupantes presentes (131)",17,17,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",6390,5269,1016,105
"Ocupantes presentes (137)",27909,23126,4386,397
"Casa independiente",,,,
"Viviendas particulares (139)",6155,5097,965,93
"Ocupantes presentes (140)",26881,22346,4181,354
"Departamento en edificio",,,,
"Viviendas particulares (142)",30,20,10,
"Ocupantes presentes (143)",123,94,29,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",104,92,12,
"Ocupantes presentes (146)",481,414,67,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",71,48,20,3
"Ocupantes presentes (149)",288,207,77,4
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",27,9,9,9
"Ocupantes presentes (155)",125,54,32,39
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",3,3,,
"Ocupantes presentes (158)",11,11,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",602,462,115,25
"Ocupantes presentes (164)",2557,1940,522,95
"Casa independiente",,,,
"Viviendas particulares (166)",585,450,111,24
"Ocupantes presentes (167)",2486,1898,502,86
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",9,7,2,
"Ocupantes presentes (173)",41,30,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",2,1,,1
"Ocupantes presentes (176)",14,5,,9
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",3,1,2,
"Ocupantes presentes (182)",10,1,9,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",3,3,,
"Ocupantes presentes (185)",6,6,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",3635,1389,1423,823
"Ocupantes presentes (218)",15114,5838,5907,3369
"Casa independiente",,,,
"Viviendas particulares (220)",3376,1389,1418,569
"Ocupantes presentes (221)",14045,5838,5876,2331
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",253,,,253
"Ocupantes presentes (233)",1034,,,1034
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",6,,5,1
"Ocupantes presentes (239)",35,,31,4
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3281,1238,1289,754
"Ocupantes presentes (245)",13701,5262,5389,3050
"Casa independiente",,,,
"Viviendas particulares (247)",3069,1238,1284,547
"Ocupantes presentes (248)",12858,5262,5358,2238
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",207,,,207
"Ocupantes presentes (260)",812,,,812
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",5,,5,
"Ocupantes presentes (266)",31,,31,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",354,151,134,69
"Ocupantes presentes (272)",1413,576,518,319
"Casa independiente",,,,
"Viviendas particulares (274)",307,151,134,22
"Ocupantes presentes (275)",1187,576,518,93
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",46,,,46
"Ocupantes presentes (287)",222,,,222
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",1,,,1
"Ocupantes presentes (293)",4,,,4
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
